subject_id,outer_fold,pm,target_id,calibration_record_group_id,calibration_budget_seconds,budget_fully_available,calibration_exact_lag_slots,calibration_low,calibration_high,calibration_middle,calibration_extreme,calibration_extreme_sample_hash,evaluation_low,evaluation_high,evaluation_extreme,evaluation_extreme_sample_hash,evaluation_ready,eligible,eligibility_reason,calibration_evaluation_overlap,record_stitching_used,middle_used_for_training
d0e2d025,2,stress,target_stress,d0e2d025__day1____2023.11.30T15.28.34p03.00,1800,True,180,40,44,96,84,01314a4349e784b663eccc9770187bfc220301ad5d13100acea56db0c7ceed88,124,363,487,326a3968dab77e9fea38c2687b9799f941a0809e6cf364bb56c6a420501da50d,True,True,full1800_min10_each_eval_ready,0,False,False
d18000a3,2,stress,target_stress,d18000a3__day1____2024.02.01T14.18.30p01.00,1800,True,180,40,33,107,73,3040bd2d76be51e4ff0562e70ff41b03712b26ac72f6b840d616b6c60a7e4882,3,173,176,b0b60773ec2f3c4267523e0b9c23c2b33ee01b3549e6cdd6f63127242ff80cf7,True,True,full1800_min10_each_eval_ready,0,False,False
f0f2a1e1,2,stress,target_stress,f0f2a1e1__day1____2023.12.05T17.42.49p03.00,1800,True,180,125,22,33,147,39030d9e91465fbf6b76854c26207dbd861e327a2e4300d755ea85685ee6d168,143,105,248,acc74de136fb9297eb38a01d3d9989605d401a9940bcf7a8f9605e773f19cc78,True,True,full1800_min10_each_eval_ready,0,False,False
0012905a,3,attention,target_attention,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,61,4,115,65,520103984c2e576c1834e37743d4b067fc9a5e3479ea581dd1398cfad2277fa8,184,143,327,756c5c9f90afedff9199742311a319fe7be24d9fd008935c30eeb4b09dbaff93,True,False,operational_fallback,0,False,False
20201194,3,attention,target_attention,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,7,89,84,96,de7cf3a56a9ebf56390a41820a176d60e85ae9b5709122ec09952715cf0a3c91,43,171,214,5857e5bd4f65425c5bd12d068684905fd34cdca9f518d4122dab9870ee8de6c8,True,False,operational_fallback,0,False,False
2162c09e,3,attention,target_attention,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,109,23,47,132,14d784ba1b3b2229afdcd5717468b418d648d6931d2851b3d27f43215dfc61c9,174,165,339,56b6995bd55372a81a1ed4292d43e6f45dd430a0df12116b98c122f2d74c7fd6,True,True,full1800_min10_each_eval_ready,0,False,False
21a031f6,3,attention,target_attention,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,39,82,59,121,c7dcc87d9d112ba13026c95db981d4f1d57e9c37de6e144e6657c568704b3e58,293,174,467,9c570f8cb8ca04b135c8e351148b4855c5d1642a2c99c8ded808a1c70ca15ba1,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,attention,target_attention,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,51,26,103,77,117d7dba8aee018cea320f82cd4fa5f0df574034649ad2d970c78b04858ca65b,35,79,114,4deebd60b75c3b485a5bc1a40b84999fa349398e292002670af4aedafadc8c3f,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,attention,target_attention,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,50,37,93,87,8d44f56df6542434988021e577ec031cf857931c27262115c76237d193c66b1d,32,33,65,0ae080eaf45181a34a43b226b9912fbaebdb1313552016c84e9057b0ada52513,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,attention,target_attention,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,25,56,88,81,4824ebfd810f31a772411e965da6856b561b1163de1d0392a4ea72f8982f34cf,118,387,505,c759cfda2c34de898dfda542bae22ca4a17b3a644113020fcbc9e7c4cab2833d,True,True,full1800_min10_each_eval_ready,0,False,False
71f21142,3,attention,target_attention,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,46,39,95,85,2a83a6263a40c4ed1e77a138ceeb9b25742aa1d47e3b9475777bfb0a131a011f,105,138,243,fea1489cdf339c287bb1cd782a1989662353ec2522b080eeedf983247f9def48,True,True,full1800_min10_each_eval_ready,0,False,False
b0700166,3,attention,target_attention,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,30,40,110,70,ec4bd3ee2b23b9828aad394b93d241de17bfdec9706bb594866eb91fcf4a3c9f,137,294,431,166ce5b5fa3d031ea4b87015049842e04f9fc93fb144debe9ae21972558af682,True,True,full1800_min10_each_eval_ready,0,False,False
d0724095,3,attention,target_attention,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,123,28,29,151,fe73f78528c51e314093efc2754e845aee5071e3a569d3898e3e70646f975396,80,136,216,d31a21c1342d1188ef0929f933f179be7d3ee663ee050f5e39df95cfb136180b,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,attention,target_attention,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,46,45,70,91,4c273947f0996c20491132901096cb4a8d0201c27649c25c2d49a45dd1cbed17,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
0012905a,3,engagement,target_engagement,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,112,32,36,144,de501c868dd756a4f7824a659d3d2f74f53e7f4f1c50506c66e957ef54b6bd21,271,170,441,981fa535735ab847bd4a0f1bc87adc16aa6ba9a1eace7bc27a02acd1002f1bdf,True,True,full1800_min10_each_eval_ready,0,False,False
20201194,3,engagement,target_engagement,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,23,66,91,89,2b9fe0daa13b734fca556227076b237f55810e7628cd97e7817ff804e124b64d,146,36,182,4506280bf6c53edd5ffc525410612ca3bee92631fcdf715d8df5e88e9da8b58c,True,True,full1800_min10_each_eval_ready,0,False,False
2162c09e,3,engagement,target_engagement,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,9,111,60,120,93cb7840623feb54afdfc469e53e6954e508ff00d01b3912d203aa16260d1bf1,169,86,255,e29f1a104077dc43e909b1b75783c9d580322dffb2efffe2aaa895dfcd763b63,True,False,operational_fallback,0,False,False
21a031f6,3,engagement,target_engagement,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,76,38,66,114,5596aa395ce2523bf4f8948d26aaa649a0ae51ffc9f45c623e315bb1294dab79,347,85,432,1198572c664f3cf24f0f81d49c4701b751811c7e518374564ae1b07e312cc9db,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,engagement,target_engagement,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,41,62,77,103,98c17a17b81d776d84e9da1c08e4da59749702c8059051231c0214460f211531,67,42,109,fc4021f24bfe218fdd6bb47ae128b95a8bb11cb1ae773d821a1e6ba0c8ed79d6,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,engagement,target_engagement,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,51,71,58,122,a0d6ca961b322ea365f1da1c3e6e94eb22802697c0e2b426a201a72493d20ae5,37,58,95,af1d362456d8568d0b1b96468f8e47442d1c6ffc805969746fcb80281aac24f9,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,engagement,target_engagement,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,79,65,36,144,63aee863c1430497f60c65cc4745b9ddb4d65e8d9acaf71a95942583a408f7a4,437,163,600,050f6846c865ff928105a7e1a31d5b8caf66f6ed1264afc8da5a4f28ff55a3cd,True,True,full1800_min10_each_eval_ready,0,False,False
71f21142,3,engagement,target_engagement,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,115,6,59,121,9415865ff8efc56f27826b4b46e9b757273f40aff12f08370f124c3a1db9781e,116,71,187,07ad8f6f517f48a907dba4d0390b7d7af4ac88b3a5fe0d5784f97e52e4e5584c,True,False,operational_fallback,0,False,False
b0700166,3,engagement,target_engagement,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,48,59,73,107,64a44da1657ced409cb550d4e4ea9e077031a9c58d140eee33685114ccee6300,242,130,372,6d78e9181e430db2dd866248a288d81ca5815ecbfedd3a46ea2eb028c830c111,True,True,full1800_min10_each_eval_ready,0,False,False
d0724095,3,engagement,target_engagement,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,51,52,77,103,38839ba915caab7cda68f5769e3763abb09de1831d661ff397293f8256f7b978,87,140,227,687283284363650bd8bc3fbda69112abe6461493f8e510cb67de5bed42e377d1,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,engagement,target_engagement,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,11,92,58,103,51068582dcc4cc3f74b20ee625a81627b3a3efb5c4825334abd2346bd1e85f47,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
0012905a,3,excitement,target_excitement,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,121,16,43,137,e65ae0ea7b7d021a7bd62e80cbc559022fe2440e1a677b215f95626825715fcd,122,252,374,731df22ebbf080fbe184e012807fb5817afa27a9477c57dd405f26c07bf2a3bb,True,True,full1800_min10_each_eval_ready,0,False,False
20201194,3,excitement,target_excitement,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,27,115,38,142,f494fa48048400711e97d3c3cc95f1961b733d7a89be0fbc6f160621d0f8f975,145,87,232,3287199a8d03c926fe440b9ea613ca2770105cc8aa20d2b950ca2f5991cd8b11,True,True,full1800_min10_each_eval_ready,0,False,False
2162c09e,3,excitement,target_excitement,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,32,66,82,98,f882b81ff1ac179c146b0843abf1ff575d51ef4f4a1bf50b4c28c607a39e1a3a,52,217,269,08810eb8678a954e9879d3daa73c5547781dd657ba088d0079c1023f27a95608,True,True,full1800_min10_each_eval_ready,0,False,False
21a031f6,3,excitement,target_excitement,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,39,57,84,96,c7076f79107649f0013182e0683bacc86a1165a8cd3e27ee6b8381ef8a3e01da,183,153,336,b5eb3768aff2b244c185f4b7f4f7790249d813ffacee0774b1e0742ecbc049c8,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,excitement,target_excitement,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,35,67,78,102,11f0705765860e846a28528cfc924b037e9b8a4f0da5ae214411d0213144076d,37,55,92,8fa2fbda0fa25e72d849aa99a0123962a1ec669cdb74185904bc440134749548,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,excitement,target_excitement,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,38,87,55,125,6f8cc3e941cb5db1f7d7f25c36109254aeacc79ab3f1b0db51b5cd4ac577aaf2,13,79,92,e762bbc4d6b27a67d0ab76ffbd4d1a49a2816614c63f2238d78301f9e92ada56,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,excitement,target_excitement,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,5,81,94,86,b97ec2bf4f3cdeca0cea09e618241749e93ad6e00d9bf05afaebf20abb993952,203,190,393,6f477020eb8a7927b048fc213b850fefb60ff9dc04996f246f2d1bb99b272459,True,False,operational_fallback,0,False,False
71f21142,3,excitement,target_excitement,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,116,22,42,138,9f3866b542d667baac9191ddb7873120b172a56561a129a30477b32baf220b88,165,97,262,7a9df755593ef4ba68e9613233034cec2e6b2f603aee0ad5c8b99017b15ed4dd,True,True,full1800_min10_each_eval_ready,0,False,False
b0700166,3,excitement,target_excitement,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,79,15,86,94,380d953757d512df73c9460b971596c5d2ddfc46e4a5c7ef066d6dc2be413800,103,233,336,0b00dd2260b1d651c5eaee9696bd9c208dba5dd2b740eb1deb8778704607392d,True,True,full1800_min10_each_eval_ready,0,False,False
d0724095,3,excitement,target_excitement,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,98,27,55,125,acdf6f065aea17d081100e081d980add578bb2f8925616a7aeb9d4b935deea41,126,125,251,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,excitement,target_excitement,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,34,56,71,90,f8f22f691727c2fb0200350aae0d5237e819a67ed104abb3e15139fe876d0234,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
0012905a,3,focus,target_focus,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,153,4,23,157,a9842b7810fc5d15646caf396f72477b0853cb796f155b9404116b21b4971717,130,211,341,9547408fcd139eaec45a82de730c032e3a1a512c209e656365b8fc386d0fdee1,True,False,operational_fallback,0,False,False
20201194,3,focus,target_focus,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,8,127,45,135,0ac0f53a835ae706f0ddfbeb312754fdddc4f53827abe6671f6db8d6ee01c76f,140,91,231,b1050272c185b403bcf5007505d86a1b3e2f1e3d213fc23d80e41c8dec06d1be,True,False,operational_fallback,0,False,False
2162c09e,3,focus,target_focus,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,17,69,94,86,0549b96dafe5e52b8fb692eadc10d2f7421476f6287c46da3ddf65274d7fcfba,31,264,295,2e7ebe4d6c913e29721277e84aeb06135979ac5667ae5459d2df89c42e08c81a,True,True,full1800_min10_each_eval_ready,0,False,False
21a031f6,3,focus,target_focus,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,45,45,90,90,fedc3d3814987f0124f9f01c4f09589b91a74371cf5fa0653b9fbe72afffc81e,134,158,292,9086497b446e47f817c97f0e6ef01e0d116572d5fe1dbef4e726b50478572716,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,focus,target_focus,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,31,80,69,111,2395a49f3c8ebe737d05e4defb3415db37ff38623e44edde4f33d93a676d8f08,17,80,97,5f871daa7304d5d145fa7ff4c6bae42cf98d79e3a49accc82e3120b4c68f852b,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,focus,target_focus,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,14,105,61,119,8bdcd7ff2d27fcc070a851c2546482bace55a3143475087f5f6866448a722843,22,78,100,0f2e0ed15fac8ff24a2e869e8a2de839aeaf24ce15c22b8e3c1f05d46d70fc59,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,focus,target_focus,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,63,43,74,106,e0a71d651e5e332b7524ed3711aca9bf714137572755b1b5e0b9066de0f21614,242,309,551,1b428bfcbdefb923b659e6e8cf8e94ce012e255f4fb07d11bc5942e499150a15,True,True,full1800_min10_each_eval_ready,0,False,False
71f21142,3,focus,target_focus,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,129,9,42,138,b8571f26a97232402476d57a4be37361879f7adec4d64a2a3ceb0ca24b27baa8,93,123,216,9ed04541354f10d54b6c50fd2fbc3916a0bad783d21f273e06fcae28e071f872,True,False,operational_fallback,0,False,False
b0700166,3,focus,target_focus,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,132,5,43,137,5f36044f5f1a9eac069865677740e99bc544d05748e68925ec8e25ed5a180e23,154,185,339,480d1186a68ab135e87ff81801266b4800255264baa115b58bfe667676619066,True,False,operational_fallback,0,False,False
d0724095,3,focus,target_focus,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,112,23,45,135,c10ec70e8608783b8d6ffa4ef97ee73f09d55f1aa914dfcc19d3ecaea9845b19,176,77,253,06d6745d735164f9da4b9c98af963d6d4cf2a98aca50b2ef7eb2d491d8c247d3,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,focus,target_focus,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,78,28,55,106,f17dbb58d4a06707d84411cab82218489f59818bd2a94e18c1926814fb31e26b,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
0012905a,3,interest,target_interest,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,70,65,45,135,3851b437362b3cd098d26d3c2bdfd1d40dfc5eae2912ceb10b6e5076854d11fb,227,204,431,470bdaa130941cedb57e10b2c47a2dab9467b1d8ece19f67d3bf4990d41616b3,True,True,full1800_min10_each_eval_ready,0,False,False
20201194,3,interest,target_interest,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,146,11,23,157,baf09844d78872da74a3cf1ff2c8eb5a1ae27f0e7631784d0fd285bdf76add82,117,66,183,7cd83d862e1d1ea90cbcdd3809fddc20e0425829348d2f74d3a150ff0af7e434,True,True,full1800_min10_each_eval_ready,0,False,False
2162c09e,3,interest,target_interest,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,101,59,20,160,0c2e4dab834561aa633bcc550fbc440ca0d31a6cf60686f1ba2741dae584384f,232,121,353,a3746bc25d9b7f7e9989e919b59208b7e5968962d47756535d6143d444da264b,True,True,full1800_min10_each_eval_ready,0,False,False
21a031f6,3,interest,target_interest,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,26,24,130,50,123eea52cfe98a7990290d566aedbf04fcea540b5e4a718fa8c01f1f2aaf0adb,140,143,283,050b2959f55e2374f84b541f829036fd0011ce16e69e3bd98e491e290417f21e,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,interest,target_interest,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,88,54,38,142,290081fe6d7c847027734a3d4713d1108698384732a68631e0dd475001460b42,76,65,141,f9ea67b641ddf272496982a0ec76f7fb7cdf3d4e79a67b662efda1842c46de9c,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,interest,target_interest,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,83,66,31,149,35ac5bf217ba081bac4bc1d1adba37ec4a9b0f51063e1d11a09b3e4c19c5b352,54,50,104,69d3e55c29ba17144804ece5596ebaa62fe96926b733734de4782958a98ca40c,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,interest,target_interest,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,76,80,24,156,ff8d59ac2a9501ac15ef80076200d93bea3aba337f5e2a36329717280ef4b1e9,365,274,639,00e7285421ba14396c81805e90752d97cacfef98c4cbcf7eec41bcec4e0e0113,True,True,full1800_min10_each_eval_ready,0,False,False
71f21142,3,interest,target_interest,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,21,13,146,34,c6a0340e2ed4455a3b0d30b57ea081a5d741fb2a04b77e5c95504ad569adcfbd,17,119,136,cf443d911e229a2b1af0805c6eaf7996f470b726eb20939238d5d3b172b0c7ba,True,True,full1800_min10_each_eval_ready,0,False,False
b0700166,3,interest,target_interest,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,27,81,72,108,c5348d419ef36db5f412c46fcaab24e774605ca5576eea0339ac1c240cfbef62,86,354,440,556ae49448868c6456bfcd5f440d74f9bd9d429971bf1df8cd8b7c659f38e016,True,True,full1800_min10_each_eval_ready,0,False,False
d0724095,3,interest,target_interest,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,109,45,26,154,3e81bd1ffa6d81448a9a5d7a140a6ccefab985e15fbf0be6b4e7c7cdb14e9b9d,133,148,281,583eb794354529352aa2849f30df9be4aec3948bd15080f18f9693bb00b0ee6a,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,interest,target_interest,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,47,94,20,141,7af7e68e932a7b308cad3f22324ff5abd7bf024361a38d4c4d67c68021cf95c8,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
0012905a,3,relaxation,target_relaxation,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,21,54,105,75,ae7119ed288d0b8895a98b7f7c114b5ecf9586c1dde5469f901e798477d31d1e,104,203,307,e57f352fa35bafbda6870ebf14e1b9acb3f775b1baa817fbe24a7625d95ded67,True,True,full1800_min10_each_eval_ready,0,False,False
20201194,3,relaxation,target_relaxation,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,107,26,47,133,d6a5b62a7bc795a5f6cf0163dbc93e65d29f6415c47fc09532a875ec104d7c75,116,77,193,02c1bd2b8c8b445baf70e7f69c94a9827aaf3b3825501e519e471ada1a9d641c,True,True,full1800_min10_each_eval_ready,0,False,False
2162c09e,3,relaxation,target_relaxation,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,85,38,57,123,3fd685e17bde03b963dc65353f4cb0ceae74bf0ba4ed4ff87dcf463c6d686e0e,188,143,331,4f5582fb4e537a58357567a5bdb9205d5b30cb890ab52652556fc2f1032cb3a7,True,True,full1800_min10_each_eval_ready,0,False,False
21a031f6,3,relaxation,target_relaxation,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,33,63,84,96,b764608c429e4f5f480406cb4d47fdf5b31aa22ec1e0c0ea7979d8102cae0f81,257,147,404,6174892bbca5c8d59b85f673803dbe1622b23cf883ae8da9ae614d96285b1239,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,relaxation,target_relaxation,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,23,41,116,64,b7c4d64bf5cbf1bbb1a97d392986f1675e814f7a659e74c67475da1ddc83b8b3,54,45,99,fa90f03bec54ece536d8b20eeb1e6864b2aa4cb69231f93bc86789bf5199509c,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,relaxation,target_relaxation,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,73,30,77,103,507af79f15ac2478a7bc968bedd3953106cd654eb7b5fdc0d69cb542ead459b9,21,35,56,82cd9462be2ef84973b089ac0f488a4aca61784d0f77d98f91092aceab0a7944,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,relaxation,target_relaxation,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,33,64,83,97,e96acaf2cced65fbd88c7d9f459e9fe3122b92e6d00fa34830f67d7fa34c2401,220,372,592,54cc6dac5b10a2c5f5842398434575c5f91ece0f539cc04d290eab65f42e4465,True,True,full1800_min10_each_eval_ready,0,False,False
71f21142,3,relaxation,target_relaxation,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,32,69,79,101,cd017af71f90a1a911bb59a748f437dd3d49bc4dbb0cc1dd2493cd7bb19cd2da,146,111,257,e84cbe38009098df945a2010229dc466e3ec0b40646d449ab40bca5a378b3859,True,True,full1800_min10_each_eval_ready,0,False,False
b0700166,3,relaxation,target_relaxation,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,12,50,118,62,ac69ee81ffaec0d4b44c21f12700df5f2dc788e9f898258e8986ab41c9e18cf9,127,278,405,9ea4d15f9e6c5c4d6d6940feef3eb8c780c6a5f7164d902fb3009fab6b41b586,True,True,full1800_min10_each_eval_ready,0,False,False
d0724095,3,relaxation,target_relaxation,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,36,36,108,72,141cbf99d521a27e505890569fec75971ff7c8a4b927672eed00290fc1a9f8f4,63,173,236,786b4b3e6e12a9fb21e8c360c67b167329dddb08ffa775d47a890b072a380b7c,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,relaxation,target_relaxation,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,30,51,80,81,00428f51c589bf82e7187a5af6792cf6639dd919617836ed5d0a37baf88410e7,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
0012905a,3,stress,target_stress,0012905a__day1____2023.11.28T11.47.42p03.00,1800,True,180,123,21,36,144,7a7a75110d601c34e1b47bf7758af608aa136cb541cb5fcedd1ff461f7108ac3,183,252,435,38ad2ba9b860a3bec66587ca6c8a8705c6500c8c96d0b6dbd288aa0823839a77,True,True,full1800_min10_each_eval_ready,0,False,False
20201194,3,stress,target_stress,20201194__day1____2023.12.03T22.02.18p03.00,1800,True,180,108,53,19,161,c4687e24c547073bbddd114aff8f8dc2f8751241ef2cbbddbd0991649287ed3f,137,86,223,eaa39568c4292804ac17333a3313a2e6071b8e74f9ea9d6557f992392ddeb27a,True,True,full1800_min10_each_eval_ready,0,False,False
2162c09e,3,stress,target_stress,2162c09e__day1____2023.12.18T12.15.08p03.00,1800,True,180,105,50,25,155,9ce7b83c96cf2bc02d47aae3ff3f54f84b565b108142aef22e93b3e3d14eedd0,228,123,351,b13a6e8216077cfff973249b6b40d6a7d9821abf8cb0843e38d1999fdec8502a,True,True,full1800_min10_each_eval_ready,0,False,False
21a031f6,3,stress,target_stress,21a031f6__day1____2024.01.12T16.19.41p03.00,1800,True,180,69,74,37,143,74a31498bfc4f6227c8995dba8ba08b93a4ada6e0f7d0e1710e2faaefe35cb62,363,119,482,56814786cf9381a8b0d89103c578b35ff0d03bc88d45b86cc7ccebdc35f987bc,True,True,full1800_min10_each_eval_ready,0,False,False
41e2010c,3,stress,target_stress,41e2010c__day1____2023.11.29T17.22.52p03.00,1800,True,180,45,105,30,150,061debf965382c2716ba005b6b4c510cc01a77fb9a95d5fc3f299cced1e4a574,46,102,148,ec6c9d5a2b1c730db4dae03fdc9ca4b0177f79d47aae83e0d4f8e7eaa8598c28,True,True,full1800_min10_each_eval_ready,0,False,False
5001d09a,3,stress,target_stress,5001d09a__day1____2023.11.27T15.49.07p03.00,1800,True,180,73,32,75,105,ab19a7e84ab90b4e73d557f451ae3bfea03a8bb87adcd3f0625c70e9daa1c7e6,79,50,129,98f4bf5c6248bd80dcb8c3e6fb61910f3017492d2d44a2e9351db972efb42a12,True,True,full1800_min10_each_eval_ready,0,False,False
50c02189,3,stress,target_stress,50c02189__day1____2023.11.27T11.56.06p03.00,1800,True,180,156,19,5,175,3eb3951cf8ef03b800154fea7fa8de930d8b405eb746e3e2859821e15067fbe7,238,431,669,f60083067fd7d7752ef001ba0e7b1969a242bcfe78dac317e2510aa3b90a6522,True,True,full1800_min10_each_eval_ready,0,False,False
71f21142,3,stress,target_stress,71f21142__day1____2024.01.23T17.38.50p03.00,1800,True,180,41,5,134,46,5a8802849124232c9053dced12212701fa57f87a0874026b03f9777e6d95b6f6,0,123,123,802a1d8b108b0c3087b10c2b393ab4b97cb59f949fd027b5a8e3d2d67450c79f,False,False,operational_fallback,0,False,False
b0700166,3,stress,target_stress,b0700166__day1____2023.12.09T11.52.48p03.00,1800,True,180,93,29,58,122,a80585c50d5a1c2984a3c615574f15533494b6e6313b8a473328f8d860a1c10f,84,298,382,ef975bcb69998f7b1fefc381428f3112c8bda50cdea3e047f7e3d6b7c39d5e85,True,True,full1800_min10_each_eval_ready,0,False,False
d0724095,3,stress,target_stress,d0724095__day1____2023.12.01T09.27.20p03.00,1800,True,180,108,47,25,155,e95218a4c3d4e8ac97992da9c1a0bf7d37a38b45d6cb9695aa9f45a09aecf33e,251,55,306,83c9ed49eeec9c5aba8050ec4980a007f7bcc04892b378fc886f46cc768a4ab8,True,True,full1800_min10_each_eval_ready,0,False,False
d142d110,3,stress,target_stress,d142d110__day2____2023.12.14T15.13.11p03.00,1800,False,161,118,29,14,147,09e8d0fc47e67049cf678b5edd2f2531fbbcfaa0bd36e97e35b1ff8252218787,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
