model,estimator,model_params_hash,outer_fold,subject_id,pm,target_id,lag_seconds,feature_count,calibration_budget_seconds,n_outer_train,n_outer_train_subjects,outer_train_sample_hash,threshold_hash,n_calibration_low,n_calibration_high,n_calibration_extreme,calibration_sample_hash,evaluation_low,evaluation_high,n_evaluation_extreme,evaluation_sample_hash,base_outer_train_sample_weight,personal_total_mass,calibration_low_sample_weight,calibration_high_sample_weight,calibration_low_total_mass,calibration_high_total_mass,specification_hash,run_id
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,71f21142,excitement,target_excitement,-10,371,1800,16517,43,7a976bb97d5068a96b057954d13a2c8d561b0ceb98cd9b0d027321d726e1be60,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,116,22,138,9f3866b542d667baac9191ddb7873120b172a56561a129a30477b32baf220b88,165,97,262,7a9df755593ef4ba68e9613233034cec2e6b2f603aee0ad5c8b99017b15ed4dd,1.0,384.1162790697674,1.6556736166800319,8.729915433403805,192.0581395348837,192.0581395348837,eb12f5becd727f45fba2b04cbce10c8fd55646ddfae69b1c630e6d7a7267a729,lightgbm__fold_03__excitement__71f21142__weighted_aug__eb12f5becd72
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,b0700166,excitement,target_excitement,-10,371,1800,16517,43,7a976bb97d5068a96b057954d13a2c8d561b0ceb98cd9b0d027321d726e1be60,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,79,15,94,380d953757d512df73c9460b971596c5d2ddfc46e4a5c7ef066d6dc2be413800,103,233,336,0b00dd2260b1d651c5eaee9696bd9c208dba5dd2b740eb1deb8778704607392d,1.0,384.1162790697674,2.4311156903149835,12.803875968992248,192.0581395348837,192.0581395348837,6fc641453af5d33179519df1b251339a859ad7118f6950d9554d5e5b4036aec2,lightgbm__fold_03__excitement__b0700166__weighted_aug__6fc641453af5
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,d0724095,excitement,target_excitement,-10,371,1800,16517,43,7a976bb97d5068a96b057954d13a2c8d561b0ceb98cd9b0d027321d726e1be60,fa418d56645cfa9ab67032bef122ddca9f2bf2af811172bdbe6b172d6197f493,98,27,125,acdf6f065aea17d081100e081d980add578bb2f8925616a7aeb9d4b935deea41,126,125,251,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,1.0,384.1162790697674,1.9597769340294255,7.113264427217915,192.0581395348837,192.0581395348837,c2ebe90f711985a8e0e8bd803a80b33b0de7cb817718b728068c85b79160ca30,lightgbm__fold_03__excitement__d0724095__weighted_aug__c2ebe90f7119
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,2162c09e,focus,target_focus,-10,371,1800,16512,43,3c290bf4d79fcee4f6815537dfbbbba754381ef0f03daff8de7166884d8b7e4e,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,17,69,86,0549b96dafe5e52b8fb692eadc10d2f7421476f6287c46da3ddf65274d7fcfba,31,264,295,2e7ebe4d6c913e29721277e84aeb06135979ac5667ae5459d2df89c42e08c81a,1.0,384.0,11.294117647058824,2.782608695652174,192.0,192.0,3e4b72733a8eb965c8ad9859fe3f9f76240bda33e5917b2ab8da664661cabe14,lightgbm__fold_03__focus__2162c09e__weighted_aug__3e4b72733a8e
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,21a031f6,focus,target_focus,-10,371,1800,16512,43,3c290bf4d79fcee4f6815537dfbbbba754381ef0f03daff8de7166884d8b7e4e,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,45,45,90,fedc3d3814987f0124f9f01c4f09589b91a74371cf5fa0653b9fbe72afffc81e,134,158,292,9086497b446e47f817c97f0e6ef01e0d116572d5fe1dbef4e726b50478572716,1.0,384.0,4.266666666666667,4.266666666666667,192.0,192.0,8d5a55a96801cb91b98df1b936a7d0749e8d487450a60700ac36c54260f66875,lightgbm__fold_03__focus__21a031f6__weighted_aug__8d5a55a96801
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,41e2010c,focus,target_focus,-10,371,1800,16512,43,3c290bf4d79fcee4f6815537dfbbbba754381ef0f03daff8de7166884d8b7e4e,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,31,80,111,2395a49f3c8ebe737d05e4defb3415db37ff38623e44edde4f33d93a676d8f08,17,80,97,5f871daa7304d5d145fa7ff4c6bae42cf98d79e3a49accc82e3120b4c68f852b,1.0,384.0,6.193548387096774,2.4,192.0,192.0,718727f2aca27c5d1f9468e0f66ef509c87aa84e3a5194c9f906a2432beb4a8a,lightgbm__fold_03__focus__41e2010c__weighted_aug__718727f2aca2
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,5001d09a,focus,target_focus,-10,371,1800,16512,43,3c290bf4d79fcee4f6815537dfbbbba754381ef0f03daff8de7166884d8b7e4e,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,14,105,119,8bdcd7ff2d27fcc070a851c2546482bace55a3143475087f5f6866448a722843,22,78,100,0f2e0ed15fac8ff24a2e869e8a2de839aeaf24ce15c22b8e3c1f05d46d70fc59,1.0,384.0,13.714285714285714,1.8285714285714285,192.0,192.0,4fc5aeac198aebe66d845622c05901e99501d09226ad2e7de3205152c77d1759,lightgbm__fold_03__focus__5001d09a__weighted_aug__4fc5aeac198a
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,50c02189,focus,target_focus,-10,371,1800,16512,43,3c290bf4d79fcee4f6815537dfbbbba754381ef0f03daff8de7166884d8b7e4e,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,63,43,106,e0a71d651e5e332b7524ed3711aca9bf714137572755b1b5e0b9066de0f21614,242,309,551,1b428bfcbdefb923b659e6e8cf8e94ce012e255f4fb07d11bc5942e499150a15,1.0,384.0,3.0476190476190474,4.465116279069767,192.0,192.0,80d99e62cc69ba4638baa9bdc65a920871b9b626ee863ea88c419df9f86cf232,lightgbm__fold_03__focus__50c02189__weighted_aug__80d99e62cc69
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,d0724095,focus,target_focus,-10,371,1800,16512,43,3c290bf4d79fcee4f6815537dfbbbba754381ef0f03daff8de7166884d8b7e4e,0c7365a9f52cdea7f5ff5bd02009df8f23994345c83ad7446745f49568834711,112,23,135,c10ec70e8608783b8d6ffa4ef97ee73f09d55f1aa914dfcc19d3ecaea9845b19,176,77,253,06d6745d735164f9da4b9c98af963d6d4cf2a98aca50b2ef7eb2d491d8c247d3,1.0,384.0,1.7142857142857142,8.347826086956522,192.0,192.0,ca0c63d2fed954d598eda50978c06b5a912e42ad099f6e763f7d70729853a84e,lightgbm__fold_03__focus__d0724095__weighted_aug__ca0c63d2fed9
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,0012905a,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,70,65,135,3851b437362b3cd098d26d3c2bdfd1d40dfc5eae2912ceb10b6e5076854d11fb,227,204,431,470bdaa130941cedb57e10b2c47a2dab9467b1d8ece19f67d3bf4990d41616b3,1.0,383.86046511627904,2.741860465116279,2.952772808586762,191.93023255813952,191.93023255813952,42cf514e4318f6533998e6913900c38db3e47a26152b9444ba455ddab0a8e3f7,lightgbm__fold_03__interest__0012905a__weighted_aug__42cf514e4318
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,20201194,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,146,11,157,baf09844d78872da74a3cf1ff2c8eb5a1ae27f0e7631784d0fd285bdf76add82,117,66,183,7cd83d862e1d1ea90cbcdd3809fddc20e0425829348d2f74d3a150ff0af7e434,1.0,383.86046511627904,1.3145906339598596,17.448202959830866,191.9302325581395,191.93023255813952,bcc668f289d3ed4d564dbb7fe16cafeebab44fd16f13eb5cf17a1bf5a21650bd,lightgbm__fold_03__interest__20201194__weighted_aug__bcc668f289d3
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,2162c09e,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,101,59,160,0c2e4dab834561aa633bcc550fbc440ca0d31a6cf60686f1ba2741dae584384f,232,121,353,a3746bc25d9b7f7e9989e919b59208b7e5968962d47756535d6143d444da264b,1.0,383.86046511627904,1.900299332258807,3.2530547891210086,191.93023255813952,191.93023255813952,cddb1f5ec234cfc59a02dc10b7a3c30e0c1eaf85be0e35e83d0cb936183d567c,lightgbm__fold_03__interest__2162c09e__weighted_aug__cddb1f5ec234
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,21a031f6,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,26,24,50,123eea52cfe98a7990290d566aedbf04fcea540b5e4a718fa8c01f1f2aaf0adb,140,143,283,050b2959f55e2374f84b541f829036fd0011ce16e69e3bd98e491e290417f21e,1.0,383.86046511627904,7.381932021466905,7.997093023255814,191.93023255813952,191.93023255813952,2e8b4ebc8b80e2f3400519702cc07d429ae8b780b535ee83313baecb2e04fc93,lightgbm__fold_03__interest__21a031f6__weighted_aug__2e8b4ebc8b80
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,41e2010c,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,88,54,142,290081fe6d7c847027734a3d4713d1108698384732a68631e0dd475001460b42,76,65,141,f9ea67b641ddf272496982a0ec76f7fb7cdf3d4e79a67b662efda1842c46de9c,1.0,383.86046511627904,2.181025369978858,3.5542635658914725,191.93023255813952,191.93023255813952,09297cedc101158d20e8c6711ee3d9ba3bff8f76c707b725340162a9a45780d0,lightgbm__fold_03__interest__41e2010c__weighted_aug__09297cedc101
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,5001d09a,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,83,66,149,35ac5bf217ba081bac4bc1d1adba37ec4a9b0f51063e1d11a09b3e4c19c5b352,54,50,104,69d3e55c29ba17144804ece5596ebaa62fe96926b733734de4782958a98ca40c,1.0,383.86046511627904,2.312412440459512,2.9080338266384778,191.9302325581395,191.93023255813952,de119eced8ebaa7f0e9bec6a15f31a2c49db13d8bc2601b2a5f165b76cfdf384,lightgbm__fold_03__interest__5001d09a__weighted_aug__de119eced8eb
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,50c02189,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,76,80,156,ff8d59ac2a9501ac15ef80076200d93bea3aba337f5e2a36329717280ef4b1e9,365,274,639,00e7285421ba14396c81805e90752d97cacfef98c4cbcf7eec41bcec4e0e0113,1.0,383.86046511627904,2.525397796817625,2.399127906976744,191.9302325581395,191.93023255813952,d8b32d4364faeea50b015ef0cecbd1e22719a5d5d7b7e80e57b44e55e04b39a7,lightgbm__fold_03__interest__50c02189__weighted_aug__d8b32d4364fa
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,71f21142,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,21,13,34,c6a0340e2ed4455a3b0d30b57ea081a5d741fb2a04b77e5c95504ad569adcfbd,17,119,136,cf443d911e229a2b1af0805c6eaf7996f470b726eb20939238d5d3b172b0c7ba,1.0,383.86046511627904,9.13953488372093,14.76386404293381,191.93023255813955,191.93023255813952,183dd005a53666ce74b7f9778a28c6b0a2e8b08a4a0a7505c12171931a5711fb,lightgbm__fold_03__interest__71f21142__weighted_aug__183dd005a536
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,b0700166,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,27,81,108,c5348d419ef36db5f412c46fcaab24e774605ca5576eea0339ac1c240cfbef62,86,354,440,556ae49448868c6456bfcd5f440d74f9bd9d429971bf1df8cd8b7c659f38e016,1.0,383.86046511627904,7.108527131782945,2.3695090439276485,191.93023255813952,191.93023255813952,aa205e9b52cc5035a1162b815afa23acc87d558a871ac3b08cc8b6987817a868,lightgbm__fold_03__interest__b0700166__weighted_aug__aa205e9b52cc
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,d0724095,interest,target_interest,-10,371,1800,16506,43,98d0d02732f3c0569a53ab5fee22fc2175491585aacdc45f62af16b2ac720089,3bcb6d908dca29ca782906a4f9f4eb0ea8493afdf7dc53a3c5de50526bd55ffb,109,45,154,3e81bd1ffa6d81448a9a5d7a140a6ccefab985e15fbf0be6b4e7c7cdb14e9b9d,133,148,281,583eb794354529352aa2849f30df9be4aec3948bd15080f18f9693bb00b0ee6a,1.0,383.86046511627904,1.7608278216343076,4.265116279069767,191.93023255813952,191.93023255813952,91b8dffc46dd4348b3e5ccaeeb1a86cd44478a9092524f8c3f3bb87558ef15ec,lightgbm__fold_03__interest__d0724095__weighted_aug__91b8dffc46dd
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,0012905a,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,21,54,75,ae7119ed288d0b8895a98b7f7c114b5ecf9586c1dde5469f901e798477d31d1e,104,203,307,e57f352fa35bafbda6870ebf14e1b9acb3f775b1baa817fbe24a7625d95ded67,1.0,384.51162790697674,9.155038759689923,3.560292850990525,192.25581395348837,192.25581395348837,94b172ceb6a87cf1e19ec622c8f99477054bea9e77d5186fee365bfceb89b28e,lightgbm__fold_03__relaxation__0012905a__weighted_aug__94b172ceb6a8
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,20201194,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,107,26,133,d6a5b62a7bc795a5f6cf0163dbc93e65d29f6415c47fc09532a875ec104d7c75,116,77,193,02c1bd2b8c8b445baf70e7f69c94a9827aaf3b3825501e519e471ada1a9d641c,1.0,384.51162790697674,1.7967833079765267,7.394454382826476,192.25581395348837,192.25581395348837,410e9c951ad6216688d7d3872c38b1a0e659808064581084d279940c75143390,lightgbm__fold_03__relaxation__20201194__weighted_aug__410e9c951ad6
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,2162c09e,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,85,38,123,3fd685e17bde03b963dc65353f4cb0ceae74bf0ba4ed4ff87dcf463c6d686e0e,188,143,331,4f5582fb4e537a58357567a5bdb9205d5b30cb890ab52652556fc2f1032cb3a7,1.0,384.51162790697674,2.2618331053351572,5.0593635250918,192.25581395348837,192.2558139534884,bb5465baeef72c5ecb9fa0a0fcf76070b04861a94142ae1f6f072fa5fa8f60e6,lightgbm__fold_03__relaxation__2162c09e__weighted_aug__bb5465baeef7
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,21a031f6,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,33,63,96,b764608c429e4f5f480406cb4d47fdf5b31aa22ec1e0c0ea7979d8102cae0f81,257,147,404,6174892bbca5c8d59b85f673803dbe1622b23cf883ae8da9ae614d96285b1239,1.0,384.51162790697674,5.8259337561663145,3.0516795865633073,192.25581395348837,192.25581395348837,67e373dc7d9a1f22e975094ac8a41312ce9f169f5ca8a46e2626a70b7997274a,lightgbm__fold_03__relaxation__21a031f6__weighted_aug__67e373dc7d9a
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,41e2010c,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,23,41,64,b7c4d64bf5cbf1bbb1a97d392986f1675e814f7a659e74c67475da1ddc83b8b3,54,45,99,fa90f03bec54ece536d8b20eeb1e6864b2aa4cb69231f93bc86789bf5199509c,1.0,384.51162790697674,8.358948432760364,4.689166193987521,192.25581395348837,192.25581395348837,6de3422a9f3110c05423a468f267bdc20582fa610196b668ed0e1fa2c93af43f,lightgbm__fold_03__relaxation__41e2010c__weighted_aug__6de3422a9f31
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,5001d09a,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,73,30,103,507af79f15ac2478a7bc968bedd3953106cd654eb7b5fdc0d69cb542ead459b9,21,35,56,82cd9462be2ef84973b089ac0f488a4aca61784d0f77d98f91092aceab0a7944,1.0,384.51162790697674,2.633641287034087,6.408527131782946,192.25581395348834,192.25581395348837,8140bd02bad41130da75927620f69f6b81975d13c673e2a9a0c87fb82312fe48,lightgbm__fold_03__relaxation__5001d09a__weighted_aug__8140bd02bad4
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,50c02189,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,33,64,97,e96acaf2cced65fbd88c7d9f459e9fe3122b92e6d00fa34830f67d7fa34c2401,220,372,592,54cc6dac5b10a2c5f5842398434575c5f91ece0f539cc04d290eab65f42e4465,1.0,384.51162790697674,5.8259337561663145,3.003997093023256,192.25581395348837,192.25581395348837,d85e7cab1fdbe5b2da2fd9eef55397fddc4db50f285e645f6c0096f73f71f422,lightgbm__fold_03__relaxation__50c02189__weighted_aug__d85e7cab1fdb
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,71f21142,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,32,69,101,cd017af71f90a1a911bb59a748f437dd3d49bc4dbb0cc1dd2493cd7bb19cd2da,146,111,257,e84cbe38009098df945a2010229dc466e3ec0b40646d449ab40bca5a378b3859,1.0,384.51162790697674,6.007994186046512,2.7863161442534548,192.25581395348837,192.25581395348837,8e74c20f9b8f602f8ac1dd0c747bd7a6a1ab63653d3f6267bc18f18034882b34,lightgbm__fold_03__relaxation__71f21142__weighted_aug__8e74c20f9b8f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,b0700166,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,12,50,62,ac69ee81ffaec0d4b44c21f12700df5f2dc788e9f898258e8986ab41c9e18cf9,127,278,405,9ea4d15f9e6c5c4d6d6940feef3eb8c780c6a5f7164d902fb3009fab6b41b586,1.0,384.51162790697674,16.021317829457363,3.8451162790697673,192.25581395348837,192.25581395348837,f9af7a84d4f9b8c8d328a448bfa0f6fc08f44cbf9c6f8570b9c5b3f8e1afe193,lightgbm__fold_03__relaxation__b0700166__weighted_aug__f9af7a84d4f9
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,d0724095,relaxation,target_relaxation,-10,371,1800,16534,43,859ef1bfd9ab662090b6e308b6572b188a70e20137a1c047b9d4e06fff054f2d,e60bf995e60c88b6af88b34c7d1f44be24f60c5b4257ba68426a2504b9aa025a,36,36,72,141cbf99d521a27e505890569fec75971ff7c8a4b927672eed00290fc1a9f8f4,63,173,236,786b4b3e6e12a9fb21e8c360c67b167329dddb08ffa775d47a890b072a380b7c,1.0,384.51162790697674,5.340439276485788,5.340439276485788,192.25581395348837,192.25581395348837,7165da6aace89d5b794ad00f22ecb02fd5e8ebb0b2aa64e499e8ce16475c7d2c,lightgbm__fold_03__relaxation__d0724095__weighted_aug__7165da6aace8
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,0012905a,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,123,21,144,7a7a75110d601c34e1b47bf7758af608aa136cb541cb5fcedd1ff461f7108ac3,183,252,435,38ad2ba9b860a3bec66587ca6c8a8705c6500c8c96d0b6dbd288aa0823839a77,1.0,383.8837209302326,1.5605029306107017,9.140088593576966,191.9418604651163,191.9418604651163,e2abbf2ca9541f087c997c73f1ce883627b50e3dc2d4736f18ba54bdcfb39bb1,lightgbm__fold_03__stress__0012905a__weighted_aug__e2abbf2ca954
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,20201194,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,108,53,161,c4687e24c547073bbddd114aff8f8dc2f8751241ef2cbbddbd0991649287ed3f,137,86,223,eaa39568c4292804ac17333a3313a2e6071b8e74f9ea9d6557f992392ddeb27a,1.0,383.8837209302326,1.7772394487510768,3.621544537077666,191.9418604651163,191.9418604651163,30768330129db1fb18450ebdae49ea3dc4bb7647d78e382ea9ee1ff743c8fe1a,lightgbm__fold_03__stress__20201194__weighted_aug__30768330129d
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,2162c09e,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,105,50,155,9ce7b83c96cf2bc02d47aae3ff3f54f84b565b108142aef22e93b3e3d14eedd0,228,123,351,b13a6e8216077cfff973249b6b40d6a7d9821abf8cb0843e38d1999fdec8502a,1.0,383.8837209302326,1.8280177187153932,3.838837209302326,191.9418604651163,191.9418604651163,a72e7ebdfba196b53c1c19a6ea87297ac51915e00d3d966277a60f70524af275,lightgbm__fold_03__stress__2162c09e__weighted_aug__a72e7ebdfba1
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,21a031f6,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,69,74,143,74a31498bfc4f6227c8995dba8ba08b93a4ada6e0f7d0e1710e2faaefe35cb62,363,119,482,56814786cf9381a8b0d89103c578b35ff0d03bc88d45b86cc7ccebdc35f987bc,1.0,383.8837209302326,2.7817660936973376,2.593808925204274,191.9418604651163,191.9418604651163,5d75fc9e3e491bc49c52cff94d9a038543d02cf1bec2e720867e2f3a875fa844,lightgbm__fold_03__stress__21a031f6__weighted_aug__5d75fc9e3e49
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,41e2010c,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,45,105,150,061debf965382c2716ba005b6b4c510cc01a77fb9a95d5fc3f299cced1e4a574,46,102,148,ec6c9d5a2b1c730db4dae03fdc9ca4b0177f79d47aae83e0d4f8e7eaa8598c28,1.0,383.8837209302326,4.265374677002584,1.8280177187153932,191.9418604651163,191.9418604651163,bff17ef07515eebc4afc94d2be05c43b7e1bb9642984d1b33fb133bb6bc4d7ab,lightgbm__fold_03__stress__41e2010c__weighted_aug__bff17ef07515
