subject_id,pm,outer_fold,full_subject_pm_timeline_hash,post_1800s_evaluation_extreme_sample_hash,post_1800s_evaluation_extreme,post_1800s_evaluation_ready_min20_both_classes
b112005d,engagement,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,2110ede6d407c6b646d7a357ab7ad861d5f43c601222fe3ae7660c7894b4e6c5,302,True
b112005d,excitement,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,d0dbf2cc89b918f3f8da22b4353b6c964cbf836075f62519accbe657dc2d8556,449,True
b112005d,stress,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,920728ca85067921ce8fe6427bc81f9e42e80a4aa94ec231074e96f0aa348cdd,290,True
b112005d,relaxation,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,9dbdcd9e6b37b8ffe9e4408155ab5f352c1a568c2e8bf50cdb20a55b07825f1b,419,True
b112005d,interest,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,ebbb730f4af9e0b50cd2f622270f46b80b143677373dca39f689443030d9513b,388,True
b112005d,focus,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,aa07bff06a5a8e4c34bb577bf16967911046d4055d3df3e1a6160cac54de20df,306,True
b1c2f044,attention,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,a531c6b2007dca49f5a36f67389a6bf43e494c738da7a150d17aa42a9b2139f4,256,True
b1c2f044,engagement,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,0346616ff7480d6a16abbdb107b2eeea8c02b778841e12db21ac727452f1437e,297,True
b1c2f044,excitement,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,8d08c3eed7bc5a1c88f74188adb256cd9f678dd66d87778b83c3b40eef3f412a,302,True
b1c2f044,stress,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,063b0676a7d67f9255b74979f7b82651d18ed0be924f2e66936f24c02564f901,139,True
b1c2f044,relaxation,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,a66578fc6358b6377fd715b28cc44ba82e4f6c627072916ef79d194afae6a6c7,320,True
b1c2f044,interest,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,f231a3e9df0f20718b613ed7d7e6b9de94b8cce2075ec92fdf5b6e241d288b9f,294,True
b1c2f044,focus,4,49cfe8efd498ba6ff4ed46ea539234682da17e01fa9ac1d8089720cdae396608,8f8b36cf636dc64729811ec241065a3667483100291310b23722efc0bfa0417f,286,True
c060c06a,attention,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,eb8d727273c0c421a049f443f3f7ae8a293e842d39d56931283349fd0efb50e6,169,True
c060c06a,engagement,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,600fdaf46a0b79041c15c1a3f9972f4b772b1388911edd38c067c77de2ffb5f0,182,True
c060c06a,excitement,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,e54ffb71f604e97bcafd2838613c608f11e60d7f72360e5b3de6354e8a0846cc,160,True
c060c06a,stress,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,45a8b3d2ee0be4d60766b45ef83cd8d15b41e5d0f3f4a9a184f2e044078994d4,227,True
c060c06a,relaxation,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,a30353a27d4a7bcb0f05da7a47bccbe086def9e2d4d6d34d8ef4580f2f514a0d,164,True
c060c06a,interest,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,d2d2d2afc62db4ca588b53fb484c79202dc83691e69753709eeca6859a11f71d,203,True
c060c06a,focus,1,c0aa4a2cf2465ce0773dd6cf3748c258c70f799659a7e60e79f33901f01983e0,2b8cc382aa3551b65caf887f3798dea9a55c5973a9ef8314106f5634c00f14ea,230,True
c112918e,attention,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,8126a2bf5f4ff63741b2a79a15ad4f0db1b4ca1309d675f388195160fa918c5e,493,True
c112918e,engagement,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,959460e0472e73056b3a4df2f8b435ecaeab0a8eede79db4f3c9ebea328d06f7,432,True
c112918e,excitement,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,693e4056b5822d6afcffde91dc97469eea4081dfcf6bc773f6af498b88953a59,453,True
c112918e,stress,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,ec66442b354338929d495b8e3e7fa344c351f46cec73cc39fdc5cedac5f0527d,212,True
c112918e,relaxation,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,097acc5003ebe9b1499a2c0faaca1b60ce74f7c0687377fc39504a7ae7e0c25f,508,True
c112918e,interest,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,b82524c7eddc47baa9765310b629ebdb11284d0ddcc4f7fda9d964a35d95ba64,400,True
c112918e,focus,1,bf229d9a3a85380971ecf15c8c0fd93d7e18ad419c1b8d8ea5b4dca8e8e9634c,41e2c0bdeff43b07a35d1ff3970988af1ba4ee1fc36949358ea70c30268a5f9e,451,True
c1a150b1,attention,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,64c62c63afcbd91f0d016205c4388f2799cee00cc0b09aadce06778ca5ba7915,324,True
c1a150b1,engagement,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,8f557d984488b50ddfc0c4200e79b56c50140033a49eab39337e11804e51d355,329,True
c1a150b1,excitement,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,cfb0ebc92f8392eee5499bf4bd05d2a866e7e08e31be4e5ea35bf796bc6e0ba6,295,True
c1a150b1,stress,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,4f9f0a24004acde0252f76e9855c80b3bd6f0d93955aed4704b1c083107137db,303,False
c1a150b1,relaxation,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,5da8bf7162e8c77122c6ceace4588a8b9a7944d025c2dc5759e2696e700daf59,308,True
c1a150b1,interest,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,84ff864000cb767f42a288cb3ca4bac5ec0229d3d682acc0b601f4c0a71455ed,182,True
c1a150b1,focus,5,a2a5987e6d05f2f48420025f16901a2de4759fb87c7722e74c9aed026e7f7136,5cbec50d535cb94c27728356bdb18d30a62222e010ee106ff5032b68d7bdcf8f,227,True
d0724095,attention,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,d31a21c1342d1188ef0929f933f179be7d3ee663ee050f5e39df95cfb136180b,216,True
d0724095,engagement,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,687283284363650bd8bc3fbda69112abe6461493f8e510cb67de5bed42e377d1,227,True
d0724095,excitement,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,96ed4f76903e880ae75cfb950041dd34eb1a23de004c42c4c6d3892460540ec3,251,True
d0724095,stress,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,83c9ed49eeec9c5aba8050ec4980a007f7bcc04892b378fc886f46cc768a4ab8,306,True
d0724095,relaxation,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,786b4b3e6e12a9fb21e8c360c67b167329dddb08ffa775d47a890b072a380b7c,236,True
d0724095,interest,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,583eb794354529352aa2849f30df9be4aec3948bd15080f18f9693bb00b0ee6a,281,True
d0724095,focus,3,b21a13183e488f2a9700b94eb03dd66a131de5d43d325e15dee5673a4d717e25,06d6745d735164f9da4b9c98af963d6d4cf2a98aca50b2ef7eb2d491d8c247d3,253,True
d0e2d025,attention,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,e2a3e7effc9f5f9ba5010568a7015c8508dbd2d587c73c05b93eb5fa9724d3c3,549,True
d0e2d025,engagement,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,d61de83582937a084b1892f2a198313c3ce571fa9d695e7a0b13735a27f52d45,406,True
d0e2d025,excitement,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,8ce08446f987952c584e05a7ca77d40575c594d791bc98f96c68097d72a4e355,537,True
d0e2d025,stress,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,326a3968dab77e9fea38c2687b9799f941a0809e6cf364bb56c6a420501da50d,487,True
d0e2d025,relaxation,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,1df607063182f22488640073a6d918ce5971fc976b891a7a5c5b70c6e5f9c1ec,473,True
d0e2d025,interest,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,fbd1b9f40907ae75c16f2b0a1299594315a7cee9bb2aeae025177405482423a4,527,True
d0e2d025,focus,2,eb9d0874cfd1dddf05ef265849735b989bf185704540c6f62ba4694269eefa26,84fac9f1e48991c325d5325e08ac4ef6df4b08e3f593628dd3a84533ffd4312e,524,True
d111e017,attention,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,235dd48d193a12eb10b16b0ad8ec61effb88a9ad5139f185ef89718f569194f2,804,True
d111e017,engagement,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,08f51ad31afd6ccce5c9eed46c35ec15135086aa84866c6c243f5984c0c794db,691,True
d111e017,excitement,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,b4efe3344b74faa0d6ed7bfd7572a901f2a57b5447f7cf36fcdfe5ea5564dfb6,803,True
d111e017,stress,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,a685b16f05aaf44b59afb95c6d376a1098f9b7b96845c15b0e6c769ed11aa52e,921,True
d111e017,relaxation,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,88901ff1216e62db59eead9d78dfed6c1ac10e84fab2b23acdf266e8e5613b86,833,True
d111e017,interest,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,aef3285d6163014f00068180f574aa6e18d1c9e5299bfb4a289d85a44b5d30a7,796,True
d111e017,focus,1,aad32d73f721188bd7444a89b79f28d482b7b825c7beb494faa2cbe81fa741cc,ff768d4de989f9b85a50256750b0aecfc4def26e1e7521fddeb5cd6284c1015e,769,True
d142d110,attention,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d142d110,engagement,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d142d110,excitement,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d142d110,stress,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d142d110,relaxation,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d142d110,interest,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d142d110,focus,3,4fda7a783e010833714e689deda2f0f98c63fb0ffdb4b1207c5edbc7d5079b5c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
d151b0c4,attention,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,b4607bad16d4987bcd82328bea9113fc9c59cda74709dfcc9fa1b31586b7fa0b,373,True
d151b0c4,engagement,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,4af35eed8938fe4be8389c05c8a93ec4de4704ecf1d51eded50d61df66bf20b8,346,True
d151b0c4,excitement,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,ed2c303fff7cb5b47a144edd55c3530e21a56b5924751c60bc8d7dc5fb74fc72,393,True
d151b0c4,stress,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,f85fd5df82ba82fb3a63a5dfe50321796f10c30dde46aa0873edfbdfee7f418c,320,True
d151b0c4,relaxation,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,f317ca8eff6675b57dda3ea9ae8d066ac9280becaff99a47e2b567aa857a2369,337,True
d151b0c4,interest,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,b5219ee58132e6fdc20e17f44eb0b60e3759fa97bc9057774e332fca211c58b4,406,True
d151b0c4,focus,4,970340ae63325f87bcb3624a648fab7969d76aad61b63725171d4d2e543fef3f,9c3b63a118ac1a93e45c88460ceeb86d58c26ff5ef353ce1a64a2b267500fae9,339,True
d18000a3,attention,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,ca5562f54882b03263e97591651b03ad2f06e0b4f638fec391557d16f039f468,388,True
d18000a3,engagement,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,9230c2a5cfea84f766226036d9d91f581c6116293ff0e8c8a4526448ee1b870e,340,True
d18000a3,excitement,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,0430e492bafc786e6a08d8442f9ef50a79738ec45d26e2ca45fc67b6be428a28,326,True
d18000a3,stress,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,b0b60773ec2f3c4267523e0b9c23c2b33ee01b3549e6cdd6f63127242ff80cf7,176,True
d18000a3,relaxation,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,7cbae68d1bc4a9384f92a2eb693c847944839bb84696281d593e1ee142ec96f0,395,True
d18000a3,interest,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,3bd11e43713d3c651f3fff72173819e662c67f066683967278a9c70122151d77,299,True
d18000a3,focus,2,d4f35158f970e17d77ccaf08dc2266155036110f6570f1bd1df84678287f0937,c28a55c7cd17ea74513e74433c260bc9e427984db1691c237aa75e9540d09864,321,True
e0c0408a,attention,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
e0c0408a,engagement,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,3,False
e0c0408a,excitement,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,3,False
e0c0408a,stress,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,a4403c2864ddf566b63c4f2f6d7b4edb2e56f586ec06d085e3e6cbb2704f1454,1,False
e0c0408a,relaxation,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,3,False
e0c0408a,interest,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,3,False
e0c0408a,focus,5,ff3837dd01d8b9f4122270df1a6954158a547e3d050abe99f7413c3fcc0581f7,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,3,False
f0f2a1e1,attention,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,ae75b44b16d8a57370a738969003888486a448f9fca975d1f1a6881682c1a54a,216,True
f0f2a1e1,engagement,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,52943519b3ca86c6b5b7b1287dd0eb8f4ff291b349edc3c26430ef6fa41d0ca9,216,True
f0f2a1e1,excitement,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,60aad71a195a26f036ffd277182cce50e4ccad6d7896b7da726db9355cebdd83,274,True
f0f2a1e1,stress,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,acc74de136fb9297eb38a01d3d9989605d401a9940bcf7a8f9605e773f19cc78,248,True
f0f2a1e1,relaxation,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,f5ed40201f305417313a1065f632fd71c041321821653a3689ceed663b356d44,209,True
f0f2a1e1,interest,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,329fa6f19b24abe004cc4837d22d6af293f7a70a3a0aefbb1f885b3fd89cc2b7,207,True
f0f2a1e1,focus,2,645f8d57df04a58bec0e345da7646bb3d42982cf438c0842b6a2555dfa535511,87a9299e99a88b3436fc8fbeca49b8a42bc7bc7fce8e25145bcd8fcb61be1b95,271,True
f121f1e0,attention,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,d35f252be9c6dce0e5778c32968ca756253e975042d91193f0d747a252a1adfb,341,True
f121f1e0,engagement,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,5f4ac91153295679dfdbedad289583c24815dec183a349fd6236b1f9d74ab06d,353,True
f121f1e0,excitement,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,e99be0e3cbddc25502dd01e5b9058ea83db4c0ed515207bbf0bf5c023c01577f,352,True
f121f1e0,stress,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,466,True
f121f1e0,relaxation,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,368,True
f121f1e0,interest,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,442,True
f121f1e0,focus,5,240eee99b4bf83fc39337e0dfa2a46b39549f7694ea1491302eab7f8a168ac60,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,367,True
f1a0c120,attention,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,186,True
f1a0c120,engagement,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,1e44ece8c5ecd1db966d4efa3fff9e74efcb04575870c27ee606f2ee3fe3cf57,302,True
f1a0c120,excitement,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,d7a5ffe4e6c0b29c70df9ab7c6a5f0a26923753389df7b50134973144795f3bd,186,True
f1a0c120,stress,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,4ef8bab37aa7eabc7271ef107e5cca4492000ddb115d1727e954ac2324f71f49,344,True
f1a0c120,relaxation,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,baa7eab0fb6a32246a5af58a7b3bbced7c2d21639a1946b060bd33e99960a9f6,346,True
f1a0c120,interest,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,8dacfc30f5264dd7bc2cbab5d2d30ea7e8ee28934609422c54f558e49babfd80,386,True
f1a0c120,focus,4,ffceea6e598511a1823548935f6bc0681d9f0e60863ab9d92d2787ae08e06070,854e6b743b0ad26085226b26c58ee6dd6c6944d35e938e6f04faa05a8647136e,278,True
f1d06060,attention,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,e30709a151cd8312e9d27197dac67fb19c01e5099bfe6b777cdcdd81a46460b2,278,True
f1d06060,engagement,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,3df9af7d5b9bb00fb6f2ccfab376d1d42a30a614f1f7291c48fb081ed028ecae,260,True
f1d06060,excitement,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,11b7f04710ffc1ab55fdca4f15be66510560f92884bf4dfe18ff28daed21a909,292,True
f1d06060,stress,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,f592685079d60ebda56d693eb86415293827e12860d10b74de17f542ee040582,340,True
f1d06060,relaxation,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,466bed25fbe85581d0810093f592f4b8c6298b32e5dac5942e7dea59cbad4fbb,294,True
f1d06060,interest,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,a7ee71a868c1f2ceeeee1454a2544e7d700d647d91130fdcd2e50620b968cbc6,294,True
f1d06060,focus,1,9efe2197ac0afd2fb18ee4ef4e37f74ccbb5c3ac1298c05193edc665e9e2f2bf,65753d02fd6da9591cf80243b0b940cfe0e583f804cc07223274aa1c2ce43be0,279,True
