model,outer_fold,pm,subject_id,budget_seconds,budget_minutes,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,threshold_shift_from_0_5,median_probability_low,median_probability_high,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc
xgboost,2,engagement,71c09041,600,10.0,True,0,47,47,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,269,122,391,64b360a591dd562611b9dc7a8fa5e6cacd9d312694dbc92baa6b857787b881d6,0.6628374672435858,0.6628374672435858,0.0,0.6791895518209987,0.6791895518209987,0.0,0.9814126394052045,0.9814126394052045,0.0,0.3442622950819672,0.3442622950819672,0.0,0.830529440870856,0.830529440870856,0.0,0.782608695652174,0.782608695652174,0.0,0.9046559814735815,0.8140716567246201
xgboost,2,engagement,71c09041,900,15.0,True,3,62,65,True,True,adapted,0.5441770143806934,0.044177014380693436,0.10833559185266495,0.9800184369087219,269,122,391,64b360a591dd562611b9dc7a8fa5e6cacd9d312694dbc92baa6b857787b881d6,0.6628374672435858,0.6546407459321104,-0.008196721311475419,0.6791895518209987,0.6687892507667592,-0.010400301054239502,0.9814126394052045,0.9814126394052045,0.0,0.3442622950819672,0.32786885245901637,-0.016393442622950838,0.830529440870856,0.8259473346178547,-0.004582106253001261,0.782608695652174,0.7774936061381074,-0.005115089514066584,0.9046559814735815,0.8140716567246201
lightgbm,2,engagement,71c09041,300,5.0,True,0,27,27,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,269,122,391,64b360a591dd562611b9dc7a8fa5e6cacd9d312694dbc92baa6b857787b881d6,0.7060606983972211,0.7060606983972211,0.0,0.730421672902437,0.730421672902437,0.0,0.9776951672862454,0.9776951672862454,0.0,0.4344262295081967,0.4344262295081967,0.0,0.8452368797222789,0.8452368797222789,0.0,0.8081841432225064,0.8081841432225064,0.0,0.9224206228289353,0.8413753111713738
lightgbm,2,engagement,71c09041,600,10.0,True,0,47,47,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,269,122,391,64b360a591dd562611b9dc7a8fa5e6cacd9d312694dbc92baa6b857787b881d6,0.7060606983972211,0.7060606983972211,0.0,0.730421672902437,0.730421672902437,0.0,0.9776951672862454,0.9776951672862454,0.0,0.4344262295081967,0.4344262295081967,0.0,0.8452368797222789,0.8452368797222789,0.0,0.8081841432225064,0.8081841432225064,0.0,0.9224206228289353,0.8413753111713738
lightgbm,2,engagement,71c09041,900,15.0,True,3,62,65,True,True,adapted,0.5779813625398782,0.0779813625398782,0.2234801434593487,0.9324825816204076,269,122,391,64b360a591dd562611b9dc7a8fa5e6cacd9d312694dbc92baa6b857787b881d6,0.7060606983972211,0.6605978426473277,-0.045462855749893394,0.730421672902437,0.6764032909790176,-0.054018381923419345,0.9776951672862454,0.9851301115241635,0.0074349442379181285,0.4344262295081967,0.3360655737704918,-0.09836065573770492,0.8452368797222789,0.8385035324341683,-0.006733347288110592,0.8081841432225064,0.782608695652174,-0.025575447570332477,0.9224206228289353,0.8413753111713738
xgboost,2,excitement,71c09041,300,5.0,True,21,5,26,True,True,adapted,0.9975559711456299,0.4975559711456299,0.995116114616394,0.9999958276748657,255,42,297,73078b46a008c90b002afc6cf0fe1b4e55502a946095513743ac0599f4ab6000,0.9429971988795518,0.6547619047619048,-0.28823529411764703,0.8622022888957624,0.7094619666048237,-0.1527403222909387,0.9098039215686274,1.0,0.09019607843137256,0.9761904761904762,0.30952380952380953,-0.6666666666666666,0.818166577253219,0.948943661971831,0.13077708471861205,0.9191919191919192,0.9023569023569024,-0.01683501683501687,0.9868347338935575,0.9247565128743019
xgboost,2,excitement,71c09041,600,10.0,True,43,5,48,True,True,adapted,0.8499349653720856,0.34993496537208557,0.6998741030693054,0.9999958276748657,255,42,297,73078b46a008c90b002afc6cf0fe1b4e55502a946095513743ac0599f4ab6000,0.9429971988795518,0.9128851540616246,-0.030112044817927175,0.8622022888957624,0.9048251236037357,0.042622834707973234,0.9098039215686274,0.9686274509803922,0.05882352941176472,0.9761904761904762,0.8571428571428571,-0.11904761904761907,0.818166577253219,0.8972332015810277,0.07906662432780875,0.9191919191919192,0.9528619528619529,0.03367003367003363,0.9868347338935575,0.9247565128743019
xgboost,2,excitement,71c09041,900,15.0,True,65,5,70,True,True,adapted,0.7892367243766785,0.28923672437667847,0.5784776210784912,0.9999958276748657,255,42,297,73078b46a008c90b002afc6cf0fe1b4e55502a946095513743ac0599f4ab6000,0.9429971988795518,0.9247899159663866,-0.0182072829131652,0.8622022888957624,0.9124668435013262,0.05026455460556378,0.9098039215686274,0.9686274509803922,0.05882352941176472,0.9761904761904762,0.8809523809523809,-0.09523809523809523,0.818166577253219,0.9011904761904761,0.08302389893725715,0.9191919191919192,0.9562289562289562,0.03703703703703698,0.9868347338935575,0.9247565128743019
lightgbm,2,excitement,71c09041,300,5.0,True,21,5,26,True,True,adapted,0.9833095960316995,0.48330959603169954,0.9667091903633105,0.9999100017000886,255,42,297,73078b46a008c90b002afc6cf0fe1b4e55502a946095513743ac0599f4ab6000,0.9607843137254901,0.6190476190476191,-0.34173669467787104,0.8834379905808477,0.6627873971047403,-0.22065059347610738,0.9215686274509803,1.0,0.07843137254901966,1.0,0.23809523809523808,-0.7619047619047619,0.8387096774193548,0.9442508710801394,0.10554119366078463,0.9326599326599326,0.8922558922558923,-0.04040404040404033,0.9929971988795518,0.958039327377599
lightgbm,2,excitement,71c09041,600,10.0,True,43,5,48,True,True,adapted,0.80053252423602,0.30053252423601995,0.6011550467719513,0.9999100017000886,255,42,297,73078b46a008c90b002afc6cf0fe1b4e55502a946095513743ac0599f4ab6000,0.9607843137254901,0.9107843137254903,-0.04999999999999982,0.8834379905808477,0.9277723735408561,0.044334382960008356,0.9215686274509803,0.9882352941176471,0.06666666666666676,1.0,0.8333333333333334,-0.16666666666666663,0.8387096774193548,0.9470128022759602,0.10830312485660543,0.9326599326599326,0.9663299663299664,0.03367003367003374,0.9929971988795518,0.958039327377599
lightgbm,2,excitement,71c09041,900,15.0,True,65,5,70,True,True,adapted,0.7660317182788694,0.2660317182788694,0.5321534348576503,0.9999100017000886,255,42,297,73078b46a008c90b002afc6cf0fe1b4e55502a946095513743ac0599f4ab6000,0.9607843137254901,0.9207282913165266,-0.040056022408963554,0.8834379905808477,0.9292587652439024,0.045820774663054675,0.9215686274509803,0.984313725490196,0.06274509803921569,1.0,0.8571428571428571,-0.1428571428571429,0.8387096774193548,0.9383268482490272,0.09961717082967247,0.9326599326599326,0.9663299663299664,0.03367003367003374,0.9929971988795518,0.958039327377599
xgboost,2,relaxation,71c09041,300,5.0,True,2,4,6,True,True,adapted,0.5516345612704754,0.05163456127047539,0.1033693477511406,0.9998997747898102,184,202,386,e6ee2bb167d382419c6774cc5db97ae2d46e2f42ff0a363f9058fd4378cdba9c,0.7692638829100301,0.7719812742143779,0.0027173913043477826,0.7636081991426205,0.7667271000604334,0.0031189009178129723,0.5434782608695652,0.5489130434782609,0.005434782608695676,0.995049504950495,0.995049504950495,0.0,0.8476810838978635,0.848971278652306,0.0012901947544425862,0.7797927461139896,0.7823834196891192,0.002590673575129543,0.9704853637537667,0.9733521240267482
xgboost,2,relaxation,71c09041,600,10.0,True,4,9,13,True,True,adapted,0.6995926201343536,0.19959262013435364,0.3993050456047058,0.9998801946640015,184,202,386,e6ee2bb167d382419c6774cc5db97ae2d46e2f42ff0a363f9058fd4378cdba9c,0.7692638829100301,0.8021147223417994,0.03285083943176925,0.7636081991426205,0.8007594023771982,0.03715120323457777,0.5434782608695652,0.6141304347826086,0.07065217391304346,0.995049504950495,0.9900990099009901,-0.004950495049504955,0.8476810838978635,0.8603080378629873,0.01262695396512381,0.7797927461139896,0.810880829015544,0.031088082901554404,0.9704853637537667,0.9733521240267482
xgboost,2,relaxation,71c09041,900,15.0,True,8,15,23,True,True,adapted,0.8114676475524902,0.31146764755249023,0.6231350302696228,0.9998002648353577,184,202,386,e6ee2bb167d382419c6774cc5db97ae2d46e2f42ff0a363f9058fd4378cdba9c,0.7692638829100301,0.8240959965561774,0.05483211364614726,0.7636081991426205,0.8246276220232478,0.06101942288062734,0.5434782608695652,0.6630434782608695,0.11956521739130432,0.995049504950495,0.9851485148514851,-0.00990099009900991,0.8476810838978635,0.8692260536398467,0.021544969741983278,0.7797927461139896,0.8316062176165803,0.051813471502590636,0.9704853637537667,0.9733521240267482
lightgbm,2,relaxation,71c09041,300,5.0,True,2,4,6,True,True,adapted,0.546058297490642,0.04605829749064205,0.09828227020960381,0.9938343247716803,184,202,386,e6ee2bb167d382419c6774cc5db97ae2d46e2f42ff0a363f9058fd4378cdba9c,0.7608695652173914,0.7690217391304348,0.008152173913043459,0.7534262485481997,0.7629112561150975,0.00948500756689774,0.5217391304347826,0.5380434782608695,0.016304347826086918,1.0,1.0,0.0,0.8482758620689654,0.8519163763066202,0.0036405142376547683,0.772020725388601,0.7797927461139896,0.007772020725388629,0.9784492036160137,0.9814988519955371
lightgbm,2,relaxation,71c09041,600,10.0,True,4,9,13,True,True,adapted,0.5773864581491744,0.07738645814917444,0.15802173324677002,0.9967511830515788,184,202,386,e6ee2bb167d382419c6774cc5db97ae2d46e2f42ff0a363f9058fd4378cdba9c,0.7608695652173914,0.7776582006026689,0.01678863538527753,0.7534262485481997,0.773558448991272,0.02013220044307229,0.5217391304347826,0.5652173913043478,0.04347826086956519,1.0,0.9900990099009901,-0.00990099009900991,0.8482758620689654,0.8477088948787062,-0.0005669671902592821,0.772020725388601,0.7875647668393783,0.015544041450777257,0.9784492036160137,0.9814988519955371
lightgbm,2,relaxation,71c09041,900,15.0,True,8,15,23,True,True,adapted,0.8743278071980438,0.3743278071980438,0.7591047463594295,0.9895508680366581,184,202,386,e6ee2bb167d382419c6774cc5db97ae2d46e2f42ff0a363f9058fd4378cdba9c,0.7608695652173914,0.9011515281962978,0.1402819629789065,0.7534262485481997,0.9030512846621186,0.14962503611391886,0.5217391304347826,0.8369565217391305,0.3152173913043479,1.0,0.9653465346534653,-0.034653465346534684,0.8482758620689654,0.9115942028985508,0.06331834082958532,0.772020725388601,0.9041450777202072,0.13212435233160624,0.9784492036160137,0.9814988519955371
xgboost,2,interest,71c09041,300,5.0,True,11,4,15,True,True,adapted,0.8281092494726181,0.3281092494726181,0.6688559055328369,0.9873625934123993,61,264,325,2197e10280624dc34c9038e73d2404a0f9cee71842f2f16a4b9f2d4d9fa06933,0.9267883755588673,0.8295454545454546,-0.0972429210134127,0.8613333333333333,0.6849961230292065,-0.17633721030412675,0.9672131147540983,1.0,0.032786885245901676,0.8863636363636364,0.6590909090909091,-0.2272727272727273,0.8272233860217102,0.7019867549668874,-0.12523663105482274,0.9015384615384615,0.7230769230769231,-0.17846153846153845,0.9904992548435171,0.9977249014607715
xgboost,2,interest,71c09041,600,10.0,True,37,5,42,True,True,adapted,0.6153304353356361,0.11533043533563614,0.2322188764810562,0.9984419941902161,61,264,325,2197e10280624dc34c9038e73d2404a0f9cee71842f2f16a4b9f2d4d9fa06933,0.9267883755588673,0.9122578241430701,-0.014530551415797177,0.8613333333333333,0.8239503155666973,-0.037383017766635995,0.9672131147540983,0.9836065573770492,0.016393442622950838,0.8863636363636364,0.8409090909090909,-0.045454545454545414,0.8272233860217102,0.7918754945924558,-0.03534789142925443,0.9015384615384615,0.8676923076923077,-0.03384615384615386,0.9904992548435171,0.9977249014607715
xgboost,2,interest,71c09041,900,15.0,True,51,6,57,True,True,adapted,0.5865394026041031,0.08653940260410309,0.1742110252380371,0.9988677799701691,61,264,325,2197e10280624dc34c9038e73d2404a0f9cee71842f2f16a4b9f2d4d9fa06933,0.9267883755588673,0.9198335817188277,-0.006954793840039608,0.8613333333333333,0.8376436229489298,-0.023689710384403484,0.9672131147540983,0.9836065573770492,0.016393442622950838,0.8863636363636364,0.8560606060606061,-0.030303030303030276,0.8272233860217102,0.8039198058077857,-0.023303580213924535,0.9015384615384615,0.88,-0.021538461538461506,0.9904992548435171,0.9977249014607715
lightgbm,2,interest,71c09041,300,5.0,True,11,4,15,True,True,adapted,0.8319806351314771,0.33198063513147713,0.7364679890641348,0.9274932811988195,61,264,325,2197e10280624dc34c9038e73d2404a0f9cee71842f2f16a4b9f2d4d9fa06933,0.9734848484848485,0.8125,-0.1609848484848485,0.9349107347219043,0.660633484162896,-0.2742772505590083,1.0,1.0,0.0,0.946969696969697,0.625,-0.321969696969697,0.9066666666666667,0.690625,-0.2160416666666667,0.9569230769230769,0.6953846153846154,-0.2615384615384615,0.9961500248385495,0.9991386732391163
