model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,300,3110e0c7,7,0.58638119364986,0.58638119364986,0.0,0.5355843795686016,0.5355843795686016,0.0,0.5720585838235449,0.5720585838235449,0.0,0.600703803476175,0.600703803476175,0.0,0.5822343400664299,0.5822343400664299,0.0,0.5711759907458953,0.5711759907458953,0.0
lightgbm,300,40009139,7,0.8132893227222825,0.8174336629706115,0.004144340248329088,0.7988551577153762,0.7992698908888672,0.00041473317349108703,0.8216154665401099,0.9203581719628426,0.09874270542273281,0.804963178904455,0.7145091539783806,-0.0904540249260746,0.8257515072721733,0.8215153632122922,-0.004236144059880931,0.809537921226913,0.8071207458122868,-0.0024171754146262237
lightgbm,300,40f0714a,7,0.802840650190082,0.8099835073329391,0.007142857142857133,0.7375324526863337,0.7469240635817042,0.009391610895370297,0.8864881685819901,0.8864881685819901,0.0,0.7191931317981738,0.7334788460838881,0.01428571428571429,0.8027777217606411,0.8050363327149042,0.002258610954263131,0.8086455643979322,0.8141400698924377,0.005494505494505507
lightgbm,300,41e2010c,7,0.7319386814910992,0.7806187341848233,0.048680052693723996,0.6921637711109689,0.7366137375932037,0.044449966482234725,0.7796778834838509,0.8374640414252884,0.05778615794143744,0.6841994794983475,0.7237734269443582,0.0395739474460106,0.7902043831007836,0.7850079764472341,-0.005196406653549558,0.7363532376445212,0.7677148345076378,0.031361596863116625
lightgbm,300,5001d09a,7,0.7910264310776004,0.810115137895665,0.019088706818064467,0.7770029062346918,0.7933699353001086,0.01636702906541673,0.9005136557476459,0.8830380757720658,-0.017475579975579976,0.6815392064075548,0.7371922000192639,0.05565299361170893,0.811691054647748,0.8083594813679698,-0.003331573279778272,0.8112505152117142,0.8216472271221701,0.010396711910455976
lightgbm,300,50c02189,7,0.6333023565638803,0.7001425864313282,0.066840229867448,0.5432421775385928,0.6535250799302709,0.11028290239167807,0.5531633294943016,0.8083209115016006,0.2551575820072989,0.7134413836334589,0.5919642613610561,-0.12147712227240288,0.6984730947983275,0.7169052173920267,0.018432122593699276,0.624142886864103,0.6817155751538243,0.05757268828972118
lightgbm,300,517001af,7,0.8255211983353522,0.8358208541970997,0.010299655861747494,0.8176730473887727,0.8246696517849833,0.006996604396210511,0.7444770046198664,0.8550282162952615,0.11055121167539497,0.9065653920508379,0.8166134920989379,-0.08995189995189996,0.8470319474710667,0.845184149861959,-0.0018477976091077883,0.8645717969968657,0.8838758788766714,0.019304081879805462
lightgbm,300,6030f0fd,7,0.7687506504567805,0.783561813418834,0.014811162962053521,0.7288836792637197,0.7433331642577548,0.01444948499403512,0.8346738615214935,0.8120909207706514,-0.0225829407508422,0.7028274393920677,0.755032706067017,0.052205266674949215,0.7678079281721357,0.7735019652814954,0.0056940371093596575,0.7534439915858927,0.761164293290507,0.0077203017046142885
lightgbm,300,7072a0e0,7,0.7532588738999214,0.7590793755956072,0.005820501695685757,0.6729013488328154,0.6945456836485058,0.02164433481569041,0.8074605559943968,0.7724926936172387,-0.03496786237715813,0.6990571918054461,0.7456660575739757,0.046608865768529635,0.7284394705618079,0.7400613964694623,0.011621925907654509,0.7090834248452073,0.7349949626608815,0.025911537815674283
lightgbm,300,7092f07b,7,0.6792331590119123,0.6720081070511222,-0.007225051960790025,0.6290383642252778,0.618724566232001,-0.010313797993276854,0.8489590217305405,0.826950390691918,-0.022008631038622353,0.5095072962932841,0.5170658234103264,0.00755852711704233,0.756367409499152,0.759460768590755,0.003093359091602767,0.6806488765035896,0.6803283697707442,-0.0003205067328455126
lightgbm,300,7150e10a,7,0.698098331049069,0.7000853030675868,0.0019869720185177664,0.634840251388663,0.6356371812035747,0.0007969298149118144,0.8751162020047436,0.8881032149917566,0.012987012987012991,0.5210804600933944,0.5120673911434169,-0.009013068949977474,0.7646903697507845,0.7638754700931703,-0.0008148996576142446,0.6850716843595054,0.6842213442234508,-0.0008503401360544187
lightgbm,300,71a251fa,7,0.8357428627617989,0.8163620464133275,-0.019380816348471313,0.8229038763438083,0.8011766974539228,-0.021727178889885655,0.7723943480819332,0.786415512103097,0.01402116402116403,0.899091377441665,0.8463085807235584,-0.052782796718106706,0.8462669984787733,0.8310554995637099,-0.015211498915063222,0.85366524320873,0.8320056268049146,-0.021659616403815436
