model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,600,0001508a,4,0.772077595001907,0.7587495104009239,-0.013328084600983073,0.7291989919071822,0.7563697946264103,0.027170802719228157,0.7300797509283747,0.8712277495305765,0.14114799860220165,0.8140754390754391,0.6462712712712713,-0.16780416780416782,0.7822380448116577,0.7567689334978984,-0.025469111313759354,0.7862914078661388,0.8727567078564462,0.08646529999030728
lightgbm,600,0012905a,7,0.7498175804251822,0.7433771795934615,-0.006440400831720721,0.7462035664778348,0.7410424853541893,-0.005161081123645407,0.8613201731294237,0.8594085686333378,-0.0019116044960858028,0.6383149877209409,0.6273457905535853,-0.010969197167355647,0.777839711466215,0.786911993614182,0.009072282147966975,0.7599232105979444,0.7600012127718218,7.800217387751321e-05
lightgbm,600,0110f12e,6,0.8213015162851954,0.8208210918622324,-0.0004804244229629588,0.8170465308018854,0.8141983222293181,-0.0028482085725674198,0.8505316871059572,0.8761068718742883,0.025575184768331094,0.7920713454644338,0.7655353118501766,-0.02653603361425703,0.8170076053177492,0.8194306034109369,0.002422998093187708,0.8235983495791941,0.8212064907520125,-0.002391858827181459
lightgbm,600,0182e16c,5,0.7081420665562221,0.809670711178543,0.10152864462232077,0.6214373744156239,0.7875551677544463,0.16611779333882243,0.6103583377940371,0.7890961404142562,0.17873780262021904,0.8059257953184071,0.8302452819428294,0.02431948662442247,0.7601793880505372,0.7877531861459909,0.02757379809545375,0.6634332086547368,0.819732957395436,0.15629974874069918
lightgbm,600,01c2a0d8,7,0.7833500335873779,0.7860477157702616,0.0026976821828836556,0.7620659015734562,0.7665612018967963,0.004495300323340065,0.7306323552141866,0.9199318463412235,0.1892994911270369,0.836067711960569,0.6521635851992995,-0.1839041267612696,0.7893197280152815,0.8049266102264958,0.015606882211214488,0.8125822719340817,0.8004058023798306,-0.01217646955425127
lightgbm,600,1081b177,6,0.8080714394984426,0.8312106014100465,0.02313916191160385,0.7909357436030188,0.8185681389520489,0.027632395349030208,0.6481147646061164,0.7353647862159192,0.08725002160980262,0.9680281143907689,0.927056416604174,-0.04097169778659485,0.8446852090464669,0.837120639122205,-0.0075645699242618365,0.8132440899526926,0.832722222943927,0.019478132991234392
lightgbm,600,20201194,7,0.7235403831284388,0.7666056151192772,0.04306523199083829,0.704313818455243,0.76076980832873,0.05645598987348705,0.6985025482977198,0.7011247934450905,0.0026222451473707814,0.7485782179591578,0.8320864367934637,0.0835082188343058,0.7733452441610676,0.797946491379734,0.02460124721866622,0.7479512210338699,0.8089863805209868,0.061035159487116894
lightgbm,600,2162c09e,6,0.7968371347117147,0.8313389445503828,0.03450180983866815,0.7932069110047423,0.8148270669940945,0.02162015598935213,0.67767055030548,0.8152774470384582,0.137606896732978,0.9160037191179492,0.8474004420623076,-0.06860327705564169,0.8094818873259414,0.8183870704628841,0.008905183136942626,0.856349400050143,0.8572895906507411,0.0009401906005977826
lightgbm,600,2182c1cd,7,0.7445936301438291,0.7737141118982257,0.029120481754396504,0.7239428477354163,0.7628118777694441,0.03886903003402785,0.5623036446074978,0.6666641067729789,0.1043604621654811,0.9268836156801605,0.8807641170234726,-0.046119498656688074,0.7757460688443915,0.7824387573393817,0.006692688494990384,0.7384461102338034,0.7736047972796731,0.03515868704586982
lightgbm,600,219060fa,3,0.7600699266361813,0.8040811774288831,0.04401125079270163,0.7584031979214535,0.805686161645314,0.04728296372386043,0.882903981264637,0.8949226200535986,0.012018638788961552,0.6372358720077256,0.7132397348041675,0.07600386279644177,0.8681972555659893,0.8493591498886008,-0.018838105677388455,0.8248558720529852,0.8437988127644641,0.018942940711478878
