model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,900,d151b0c4,7,0.7637008842550793,0.7608823918733847,-0.0028184923816947055,0.7591362167968414,0.7653163501891063,0.006180133392264879,0.7345515100773418,0.792642311510398,0.05809080143305634,0.7928502584328171,0.7291224722363713,-0.06372778619644578,0.7956080357013737,0.8061728469523276,0.01056481125095413,0.782761361435565,0.7924076796657964,0.009646318230231337
lightgbm,900,d18000a3,7,0.8219271315807523,0.8314427719214905,0.009515640340738263,0.7598527680180306,0.7789206617172101,0.019067893699179432,0.7893801412523266,0.8206846520069047,0.03130451075457807,0.8544741219091783,0.8422008918360767,-0.012273230073101502,0.7711785245089284,0.7787174897571312,0.007538965248202729,0.8106197553174024,0.8295398308552091,0.018920075537806773
lightgbm,900,f0f2a1e1,7,0.8173696879850961,0.8230143574798067,0.00564466949471062,0.7950120679577884,0.7899215661167005,-0.00509050184108801,0.8221389456642724,0.8734473272052121,0.051308381540939675,0.8126004303059198,0.7725813877544014,-0.04001904255151841,0.7963970229486774,0.796433200328918,3.617738024054772e-05,0.8353559574404651,0.8315535497771276,-0.003802407663337345
lightgbm,900,f121f1e0,7,0.7057782855675031,0.7450693305681082,0.039291045000605145,0.6658506252893394,0.7092731774727999,0.04342255218346057,0.8641323738342902,0.7928224356113102,-0.07130993822298003,0.5474241973007158,0.697316225524906,0.14989202822419037,0.7508874127373636,0.7551543328974697,0.004266920160106181,0.6971448807369602,0.7329129870987001,0.03576810636173992
lightgbm,900,f1a0c120,7,0.7267483653635312,0.7483259094045444,0.021577544041013245,0.730001020087038,0.7580759908003704,0.028074970713332252,0.6684013904827527,0.7443153046069934,0.07591391412424071,0.7850953402443095,0.7523365142020955,-0.03275882604221421,0.8070251932434033,0.8116425549436259,0.004617361700222565,0.8236254549525341,0.8167238061162096,-0.006901648836324619
lightgbm,900,f1d06060,7,0.7328484181986096,0.8129452318735322,0.0800968136749227,0.6795873237276682,0.784069882397035,0.1044825586693668,0.6722858821142937,0.7748896296535445,0.10260374753925074,0.7934109542829254,0.8510008340935201,0.05758987981059468,0.7669597597097668,0.785763155817185,0.018803396107418324,0.715200019475495,0.811841460656739,0.09664144118124392
lightgbm,1200,0001508a,7,0.7443275287394232,0.7776841710595799,0.033356642320156636,0.7061191293564819,0.7725122301374813,0.06639310078099939,0.6432969190590685,0.7432964795704032,0.09999956051133492,0.845358138419778,0.8120718625487563,-0.033286275871021634,0.7946181552727619,0.8157288685448886,0.02111071327212661,0.7465691407383178,0.8113206944802791,0.06475155374196122
lightgbm,1200,0012905a,7,0.7511309734566913,0.7526016388702048,0.001470665413513404,0.7376741043190213,0.7407945921247092,0.00312048780568776,0.8451871721917552,0.8218311486517426,-0.02335602354001271,0.6570747747216277,0.683372129088667,0.026297354367039505,0.7637195997091842,0.7758223366856648,0.012102736976480519,0.7482461561766595,0.7548818736591133,0.006635717482453903
lightgbm,1200,0110f12e,7,0.8183764121412735,0.8163291404805747,-0.002047271660698846,0.8148661472382785,0.8075127697800059,-0.0073533774582726285,0.8214259927633287,0.863012410525295,0.041586417761966366,0.8153268315192183,0.7696458704358543,-0.045680961083363995,0.8190524900309699,0.8083517484088143,-0.010700741622155476,0.8240837301127298,0.8144501136886492,-0.00963361642408064
lightgbm,1200,0182e16c,7,0.714197188031225,0.824273125792601,0.11007593776137603,0.6651291120759613,0.8014204504128923,0.13629133833693116,0.6787742400636452,0.8282364654755767,0.1494622254119315,0.749620135998805,0.8203097861096253,0.07068965011082053,0.7864004161166287,0.794234116282268,0.007833700165639288,0.7190533454920262,0.8353017563878726,0.11624841089584648
lightgbm,1200,01c2a0d8,7,0.7844816344238733,0.7887185170654748,0.0042368826416014594,0.7624481128440769,0.7651245972083185,0.002676484364241743,0.7478955275802642,0.8972445449231427,0.14934901734287845,0.8210677412674824,0.6801924892078068,-0.1408752520596755,0.7909924606768204,0.7936608179872415,0.002668357310421175,0.8136702195012747,0.7996276331224825,-0.014042586378792141
lightgbm,1200,1081b177,7,0.7755634481942756,0.8058055950041244,0.030242146809848967,0.7618605525294041,0.7952276783591063,0.03336712582970226,0.5992408486804186,0.7147260261020394,0.11548517742162079,0.9518860477081325,0.8968851639062096,-0.055000883801922806,0.8161059830986567,0.8124565964906622,-0.0036493866079945364,0.7930455600714522,0.8082437427120385,0.01519818264058616
lightgbm,1200,20201194,7,0.7376714249756154,0.789778586261483,0.05210716128586742,0.7070357268261281,0.7767468239153746,0.06971109708924654,0.7184780202077332,0.7752270359126502,0.05674901570491701,0.756864829743498,0.8043301366103159,0.04746530686681784,0.7702646824735785,0.8036614572612307,0.033396774787652114,0.7390739783421292,0.8054715675047904,0.06639758916266135
lightgbm,1200,2162c09e,7,0.7841306580724491,0.8319063091844986,0.04777565111204957,0.7660628840605627,0.8131983177729029,0.04713543371234019,0.6395995676087279,0.7725572180188559,0.13295765041012797,0.9286617485361699,0.8912554003501413,-0.037406348186028775,0.8080198507635659,0.8242668131004528,0.016246962336887032,0.8185349847391494,0.8480862476133506,0.029551262874201338
lightgbm,1200,2182c1cd,7,0.7329682922925842,0.7677221973057738,0.03475390501318963,0.6967566854147346,0.745022199383011,0.04826551396827642,0.5532289373067274,0.6683384912879047,0.11510955398117724,0.912707647278441,0.8671059033236429,-0.04560174395479799,0.7533968063946777,0.7685585941700186,0.01516178777534094,0.7075423351717419,0.7543669068794029,0.046824571707661
lightgbm,1200,219060fa,5,0.7696224509968135,0.7960247901634332,0.02640233916661976,0.7694883883357322,0.8009721896323061,0.03148380129657367,0.8009543466509411,0.8069213126465564,0.005966965995615347,0.7382905553426857,0.78512826768031,0.04683771233762417,0.8362804987868323,0.8239941876519689,-0.01228631113486336,0.8108745349712967,0.8242957407169642,0.013421205745667585
lightgbm,1200,21a031f6,7,0.7723198952312095,0.7711932104501209,-0.0011266847810884606,0.7373022795266183,0.7458712696323363,0.008568990105718053,0.7619642864717106,0.8766046536784227,0.11464036720671197,0.7826755039907084,0.6657817672218195,-0.11689373676888892,0.7617912550863591,0.7814552243263948,0.019663969240035502,0.7528734174683746,0.7711889849362671,0.01831556746789274
lightgbm,1200,30908049,7,0.7304021394397112,0.750688153449226,0.02028601400951467,0.6680920239873872,0.6575117115287844,-0.010580312458602883,0.805668078754078,0.9042805371497548,0.09861245839567677,0.6551362001253447,0.5970957697486973,-0.058040430376647446,0.7368204512800134,0.6963923102579042,-0.040428141022109294,0.7217378774481522,0.6869498128508108,-0.03478806459734142
lightgbm,1200,30c140ca,7,0.7708719561466337,0.7148489180443708,-0.056023038102262945,0.6585487728864665,0.6074045018517283,-0.051144271034738044,0.7124646796051624,0.6500003088989506,-0.06246437070621187,0.8292792326881049,0.7796975271897909,-0.04958170549831401,0.718278597608429,0.7150464894317391,-0.0032321081766898884,0.6800316442978366,0.6576046357474917,-0.022427008550344758
