model,outer_fold,pm,subject_id,budget_seconds,budget_minutes,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,threshold_shift_from_0_5,median_probability_low,median_probability_high,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,4,interest,8030618f,900,15.0,True,40,3,43,True,True,adapted,0.3845952728872232,-0.11540472711277677,0.15015476667684338,0.6190357790976031,43,104,147,56486f0282116bf1baa8ed512a5c19d2c38d6a4ea75b1a202aa56ce29a22108d,0.7816413237924866,0.8084749552772809,0.02683363148479423,0.6955948795180723,0.7388235294117647,0.04322864989369235,0.9767441860465116,0.9534883720930233,-0.023255813953488302,0.5865384615384616,0.6634615384615384,0.07692307692307687,0.7389943074003795,0.7556523350630097,0.016658027662630137,0.7006802721088435,0.7482993197278912,0.04761904761904767
lightgbm,4,interest,8030618f,1200,20.0,True,40,9,49,True,True,adapted,0.3236966877967952,-0.17630331220320478,0.15015476667684338,0.4972386089167471,43,104,147,56486f0282116bf1baa8ed512a5c19d2c38d6a4ea75b1a202aa56ce29a22108d,0.7816413237924866,0.8325134168157424,0.05087209302325579,0.6955948795180723,0.7707602339181286,0.07516535440005634,0.9767441860465116,0.9534883720930233,-0.023255813953488302,0.5865384615384616,0.7115384615384616,0.125,0.7389943074003795,0.7755744996293551,0.03658019222897557,0.7006802721088435,0.782312925170068,0.08163265306122447
lightgbm,4,interest,8030618f,1800,30.0,True,40,33,73,True,True,adapted,0.3456068144072719,-0.15439318559272808,0.15015476667684338,0.5410588621377005,43,104,147,56486f0282116bf1baa8ed512a5c19d2c38d6a4ea75b1a202aa56ce29a22108d,0.7816413237924866,0.8180903398926656,0.03644901610017892,0.6955948795180723,0.7515572939301753,0.055962414412103034,0.9767441860465116,0.9534883720930233,-0.023255813953488302,0.5865384615384616,0.6826923076923077,0.09615384615384615,0.7389943074003795,0.7633283968900407,0.024334089489661204,0.7006802721088435,0.7619047619047619,0.061224489795918324
xgboost,4,focus,8030618f,900,15.0,True,68,2,70,True,True,adapted,0.3300791473593563,-0.16992085264064372,0.008731413166970015,0.6514268815517426,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,0.732943143812709,0.7528428093645485,0.01989966555183953,0.6458939802336028,0.6845393780877652,0.03864539785416243,0.9615384615384616,0.9230769230769231,-0.038461538461538436,0.5043478260869565,0.5826086956521739,0.07826086956521738,0.7169781931464174,0.721830985915493,0.004852792769075576,0.6467065868263473,0.688622754491018,0.041916167664670656
xgboost,4,focus,8030618f,1200,20.0,True,82,2,84,True,True,adapted,0.33052409486845136,-0.16947590513154864,0.00962130818516016,0.6514268815517426,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,0.732943143812709,0.7528428093645485,0.01989966555183953,0.6458939802336028,0.6845393780877652,0.03864539785416243,0.9615384615384616,0.9230769230769231,-0.038461538461538436,0.5043478260869565,0.5826086956521739,0.07826086956521738,0.7169781931464174,0.721830985915493,0.004852792769075576,0.6467065868263473,0.688622754491018,0.041916167664670656
xgboost,4,focus,8030618f,1800,30.0,True,103,12,115,True,True,adapted,0.42547540040686727,-0.07452459959313273,0.01118930522352457,0.83976149559021,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,0.732943143812709,0.745066889632107,0.012123745819398013,0.6458939802336028,0.6683277362510381,0.022433756017435358,0.9615384615384616,0.9423076923076923,-0.019230769230769273,0.5043478260869565,0.5478260869565217,0.04347826086956519,0.7169781931464174,0.7198469846984699,0.002868791552052441,0.6467065868263473,0.6706586826347305,0.0239520958083832
lightgbm,4,focus,8030618f,900,15.0,True,68,2,70,True,True,adapted,0.35941630428125637,-0.14058369571874363,0.05213103037986383,0.6667015781826489,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,0.6963210702341137,0.7301839464882943,0.03386287625418061,0.6102753742864324,0.6611594202898551,0.05088404600342267,0.9230769230769231,0.9038461538461539,-0.019230769230769273,0.46956521739130436,0.5565217391304348,0.08695652173913043,0.6857007276178424,0.7035640343093759,0.017863306691533465,0.6107784431137725,0.6646706586826348,0.053892215568862256
lightgbm,4,focus,8030618f,1200,20.0,True,82,2,84,True,True,adapted,0.35995783497356054,-0.14004216502643946,0.05321409176447227,0.6667015781826489,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,0.6963210702341137,0.7301839464882943,0.03386287625418061,0.6102753742864324,0.6611594202898551,0.05088404600342267,0.9230769230769231,0.9038461538461539,-0.019230769230769273,0.46956521739130436,0.5565217391304348,0.08695652173913043,0.6857007276178424,0.7035640343093759,0.017863306691533465,0.6107784431137725,0.6646706586826348,0.053892215568862256
lightgbm,4,focus,8030618f,1800,30.0,True,103,12,115,True,True,adapted,0.45658958372164593,-0.04341041627835407,0.07147131234095061,0.8417078551023413,52,115,167,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,0.6963210702341137,0.7137123745819398,0.017391304347826098,0.6102753742864324,0.6334160998956422,0.023140725609209767,0.9230769230769231,0.9230769230769231,0.0,0.46956521739130436,0.5043478260869565,0.03478260869565214,0.6857007276178424,0.6963133640552995,0.010612636437457135,0.6107784431137725,0.6347305389221557,0.0239520958083832
xgboost,5,attention,8191f1d9,900,15.0,True,16,12,28,True,True,adapted,0.38836391270160675,-0.11163608729839325,0.21779173612594604,0.5589360892772675,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,0.74445987751752,0.719710840330829,-0.02474903718669097,0.7463415410065535,0.738869270184185,-0.007472270822368454,0.5957446808510638,0.5106382978723404,-0.08510638297872342,0.8931750741839762,0.9287833827893175,0.035608308605341255,0.7483006284468385,0.7692664809656453,0.020965852518806782,0.8283062645011601,0.8375870069605569,0.009280742459396807
xgboost,5,attention,8191f1d9,1200,20.0,True,27,16,43,True,True,adapted,0.42986902594566345,-0.07013097405433655,0.30080196261405945,0.5589360892772675,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,0.74445987751752,0.7273817791527243,-0.01707809836479568,0.7463415410065535,0.7435396123767426,-0.002801928629810879,0.5957446808510638,0.5319148936170213,-0.06382978723404253,0.8931750741839762,0.9228486646884273,0.029673590504451064,0.7483006284468385,0.7669755374351372,0.01867490898829871,0.8283062645011601,0.8375870069605569,0.009280742459396807
xgboost,5,attention,8191f1d9,1800,30.0,True,58,19,77,True,True,adapted,0.4623711332678795,-0.037628866732120514,0.3567724674940109,0.567969799041748,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,0.74445987751752,0.730601679398952,-0.013858198118567921,0.7463415410065535,0.7405006392016166,-0.005840901804936904,0.5957446808510638,0.5531914893617021,-0.04255319148936165,0.8931750741839762,0.9080118694362018,0.014836795252225587,0.7483006284468385,0.7529081844619858,0.004607556015147285,0.8283062645011601,0.8306264501160093,0.0023201856148492572
lightgbm,5,attention,8191f1d9,900,15.0,True,16,12,28,True,True,adapted,0.38232161103705553,-0.11767838896294447,0.280512185625433,0.48413103644867805,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,0.7786160742471115,0.7563293137193005,-0.02228676052781109,0.7482620092312953,0.766361127537946,0.018099118306650785,0.723404255319149,0.5957446808510638,-0.12765957446808518,0.8338278931750742,0.9169139465875371,0.08308605341246289,0.7318482715141326,0.7785782901056676,0.04673001859153503,0.8097447795823666,0.8468677494199536,0.037122969837587005
lightgbm,5,attention,8191f1d9,1200,20.0,True,27,16,43,True,True,adapted,0.3290744522561362,-0.17092554774386381,0.2747275408515398,0.3834213636607326,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,0.7786160742471115,0.7454384746511775,-0.033177599595934026,0.7482620092312953,0.7660535045017878,0.017791495270492508,0.723404255319149,0.5531914893617021,-0.17021276595744683,0.8338278931750742,0.9376854599406528,0.10385756676557856,0.7318482715141326,0.7975051656845489,0.06565689417041631,0.8097447795823666,0.8538283062645011,0.044083526682134555
lightgbm,5,attention,8191f1d9,1800,30.0,True,58,19,77,True,True,adapted,0.365472007878457,-0.13452799212154298,0.2667095552334867,0.4642344605234274,94,337,431,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,0.7786160742471115,0.7456910158469601,-0.032925058400151475,0.7482620092312953,0.7572554996024383,0.008993490371143054,0.723404255319149,0.574468085106383,-0.14893617021276595,0.8338278931750742,0.9169139465875371,0.08308605341246289,0.7318482715141326,0.7719617024250471,0.04011343091091457,0.8097447795823666,0.8422273781902552,0.0324825986078886
xgboost,5,engagement,8191f1d9,900,15.0,True,6,42,48,True,False,nonseparated_medians,0.5,0.0,0.9352798759937286,0.8640609085559845,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,0.7071428571428572,0.7071428571428572,0.0,0.361998361998362,0.361998361998362,0.0,0.4142857142857143,0.4142857142857143,0.0,1.0,1.0,0.0,0.5370967741935484,0.5370967741935484,0.0,0.4405458089668616,0.4405458089668616,0.0
xgboost,5,engagement,8191f1d9,1200,20.0,True,9,55,64,True,False,nonseparated_medians,0.5,0.0,0.9054037928581238,0.850849449634552,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,0.7071428571428572,0.7071428571428572,0.0,0.361998361998362,0.361998361998362,0.0,0.4142857142857143,0.4142857142857143,0.0,1.0,1.0,0.0,0.5370967741935484,0.5370967741935484,0.0,0.4405458089668616,0.4405458089668616,0.0
xgboost,5,engagement,8191f1d9,1800,30.0,True,13,97,110,True,False,nonseparated_medians,0.5,0.0,0.9054037928581238,0.8361656069755554,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,0.7071428571428572,0.7071428571428572,0.0,0.361998361998362,0.361998361998362,0.0,0.4142857142857143,0.4142857142857143,0.0,1.0,1.0,0.0,0.5370967741935484,0.5370967741935484,0.0,0.4405458089668616,0.4405458089668616,0.0
lightgbm,5,engagement,8191f1d9,900,15.0,True,6,42,48,True,True,adapted,0.8628122999587383,0.3628122999587383,0.8528470914534532,0.8727775084640235,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,0.689795918367347,0.7994676131322094,0.10967169476486238,0.3408622147083686,0.5843319544543477,0.24346973974597913,0.3795918367346939,0.8163265306122449,0.43673469387755104,1.0,0.782608695652174,-0.21739130434782605,0.5351681957186545,0.5771604938271605,0.04199229810850602,0.4074074074074074,0.8148148148148148,0.4074074074074074
lightgbm,5,engagement,8191f1d9,1200,20.0,True,9,55,64,True,False,nonseparated_medians,0.5,0.0,0.8720407416106952,0.8692913900892953,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,0.689795918367347,0.689795918367347,0.0,0.3408622147083686,0.3408622147083686,0.0,0.3795918367346939,0.3795918367346939,0.0,1.0,1.0,0.0,0.5351681957186545,0.5351681957186545,0.0,0.4074074074074074,0.4074074074074074,0.0
lightgbm,5,engagement,8191f1d9,1800,30.0,True,13,97,110,True,True,adapted,0.8753324068440369,0.3753324068440369,0.8720407416106952,0.8786240720773786,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,0.689795918367347,0.7879325643300799,0.09813664596273286,0.3408622147083686,0.5942052980132451,0.2533430833048765,0.3795918367346939,0.8367346938775511,0.4571428571428572,1.0,0.7391304347826086,-0.26086956521739135,0.5351681957186545,0.580417327517843,0.04524913179918855,0.4074074074074074,0.8323586744639376,0.42495126705653025
xgboost,5,excitement,8191f1d9,900,15.0,True,9,35,44,True,False,nonseparated_medians,0.5,0.0,0.9999691247940063,0.9998455047607422,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.7466985049833887,0.7466985049833887,0.0,0.7337543469189038,0.7337543469189038,0.0,0.5023255813953489,0.5023255813953489,0.0,0.9910714285714286,0.9910714285714286,0.0,0.828295109146173,0.828295109146173,0.0,0.7517084282460137,0.7517084282460137,0.0
xgboost,5,excitement,8191f1d9,1200,20.0,True,13,49,62,True,False,nonseparated_medians,0.5,0.0,0.9998255372047424,0.9997909665107727,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.7466985049833887,0.7466985049833887,0.0,0.7337543469189038,0.7337543469189038,0.0,0.5023255813953489,0.5023255813953489,0.0,0.9910714285714286,0.9910714285714286,0.0,0.828295109146173,0.828295109146173,0.0,0.7517084282460137,0.7517084282460137,0.0
xgboost,5,excitement,8191f1d9,1800,30.0,True,17,91,108,True,True,adapted,0.9996993541717529,0.49969935417175293,0.9995150566101074,0.9998836517333984,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.7466985049833887,0.8511835548172757,0.10448504983388696,0.7337543469189038,0.8491691654172913,0.11541481849838742,0.5023255813953489,0.9255813953488372,0.4232558139534883,0.9910714285714286,0.7767857142857143,-0.2142857142857143,0.828295109146173,0.8574931304164024,0.029198021270229413,0.7517084282460137,0.8496583143507973,0.09794988610478361
lightgbm,5,excitement,8191f1d9,900,15.0,True,9,35,44,True,True,adapted,0.9966863821718336,0.4966863821718336,0.9960768428999243,0.9972959214437429,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.7584198504983388,0.859281561461794,0.1008617109634552,0.7481353987378083,0.8544498650120779,0.10631446627426955,0.5302325581395348,0.9953488372093023,0.4651162790697675,0.9866071428571429,0.7232142857142857,-0.2633928571428572,0.8303471890428412,0.8846136747577131,0.054266485714871915,0.7630979498861048,0.856492027334852,0.09339407744874717
lightgbm,5,excitement,8191f1d9,1200,20.0,True,13,49,62,True,True,adapted,0.9929463530672394,0.49294635306723944,0.9889401139735272,0.9969525921609517,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.7584198504983388,0.892203073089701,0.13378322259136222,0.7481353987378083,0.8903048475762119,0.14216944883840354,0.5302325581395348,0.9674418604651163,0.4372093023255814,0.9866071428571429,0.8169642857142857,-0.1696428571428572,0.8303471890428412,0.8992496300993447,0.06890244105650345,0.7630979498861048,0.8906605922551253,0.12756264236902048
lightgbm,5,excitement,8191f1d9,1800,30.0,True,17,91,108,True,True,adapted,0.9931080910285403,0.49310809102854025,0.9889401139735272,0.9972760680835533,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,0.7584198504983388,0.8922965116279069,0.1338766611295681,0.7481353987378083,0.8902454268927873,0.14211002815497897,0.5302325581395348,0.9720930232558139,0.4418604651162791,0.9866071428571429,0.8125,-0.1741071428571429,0.8303471890428412,0.9003772145460711,0.0700300255032299,0.7630979498861048,0.8906605922551253,0.12756264236902048
xgboost,5,stress,8191f1d9,900,15.0,True,35,27,62,True,True,adapted,0.9985530376434326,0.4985530376434326,0.9983882904052734,0.9987177848815918,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5519877675840978,0.7219807929609958,0.16999302537689798,0.3634741640674417,0.7188029361942405,0.3553287721267988,0.10397553516819572,0.7889908256880734,0.6850152905198778,1.0,0.6549707602339181,-0.3450292397660819,0.6842672413793103,0.7163323282848528,0.03206508690554255,0.41164658634538154,0.7429718875502008,0.3313253012048193
xgboost,5,stress,8191f1d9,1200,20.0,True,65,27,92,True,True,adapted,0.9972413182258606,0.4972413182258606,0.9957648515701294,0.9987177848815918,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5519877675840978,0.7228928590589624,0.17090509147486455,0.3634741640674417,0.7028789432110385,0.3394047791435968,0.10397553516819572,0.6972477064220184,0.5932721712538227,1.0,0.7485380116959064,-0.2514619883040936,0.6842672413793103,0.7026025326332559,0.018335291253945618,0.41164658634538154,0.714859437751004,0.3032128514056225
xgboost,5,stress,8191f1d9,1800,30.0,True,112,36,148,True,True,adapted,0.9967247545719147,0.4967247545719147,0.9950418770313263,0.998407632112503,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5519877675840978,0.7340522560223188,0.18206448843822098,0.3634741640674417,0.7065092883111709,0.3430351242437292,0.10397553516819572,0.672782874617737,0.5688073394495413,1.0,0.7953216374269005,-0.20467836257309946,0.6842672413793103,0.71120793996611,0.026940698586799705,0.41164658634538154,0.714859437751004,0.3032128514056225
lightgbm,5,stress,8191f1d9,900,15.0,True,35,27,62,True,True,adapted,0.9860141780137256,0.4860141780137256,0.9801985897383427,0.9918297662891085,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5383604270615376,0.7495037287408123,0.21114330167927464,0.341266946452506,0.7522477703203865,0.4109808238678805,0.08256880733944955,0.8440366972477065,0.761467889908257,0.9941520467836257,0.6549707602339181,-0.3391812865497076,0.6629939209726444,0.7554985807160517,0.09250465974340727,0.39558232931726905,0.7791164658634538,0.3835341365461848
lightgbm,5,stress,8191f1d9,1200,20.0,True,65,27,92,True,True,adapted,0.978881173729188,0.47888117372918804,0.9659325811692675,0.9918297662891085,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5383604270615376,0.7399806856591018,0.20162025859756416,0.341266946452506,0.725830612636835,0.384563666184329,0.08256880733944955,0.7431192660550459,0.6605504587155964,0.9941520467836257,0.7368421052631579,-0.2573099415204678,0.6629939209726444,0.721875,0.05888107902735562,0.39558232931726905,0.7409638554216867,0.3453815261044177
lightgbm,5,stress,8191f1d9,1800,30.0,True,112,36,148,True,True,adapted,0.9776550789395593,0.4776550789395593,0.9654979458994132,0.9898122119797055,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,0.5383604270615376,0.7367884543162186,0.198428027254681,0.341266946452506,0.7208188227299754,0.37955187627746945,0.08256880733944955,0.7308868501529052,0.6483180428134556,0.9941520467836257,0.7426900584795322,-0.2514619883040935,0.6629939209726444,0.7176103213082423,0.05461640033559789,0.39558232931726905,0.7349397590361446,0.33935742971887556
xgboost,5,relaxation,8191f1d9,900,15.0,True,0,65,65,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.6834482758620689,0.6834482758620689,0.0,0.6912088363548863,0.6912088363548863,0.0,0.3735632183908046,0.3735632183908046,0.0,0.9933333333333333,0.9933333333333333,0.0,0.8511679929590377,0.8511679929590377,0.0,0.7658227848101266,0.7658227848101266,0.0
xgboost,5,relaxation,8191f1d9,1200,20.0,True,0,95,95,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.6834482758620689,0.6834482758620689,0.0,0.6912088363548863,0.6912088363548863,0.0,0.3735632183908046,0.3735632183908046,0.0,0.9933333333333333,0.9933333333333333,0.0,0.8511679929590377,0.8511679929590377,0.0,0.7658227848101266,0.7658227848101266,0.0
xgboost,5,relaxation,8191f1d9,1800,30.0,True,0,155,155,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.6834482758620689,0.6834482758620689,0.0,0.6912088363548863,0.6912088363548863,0.0,0.3735632183908046,0.3735632183908046,0.0,0.9933333333333333,0.9933333333333333,0.0,0.8511679929590377,0.8511679929590377,0.0,0.7658227848101266,0.7658227848101266,0.0
lightgbm,5,relaxation,8191f1d9,900,15.0,True,0,65,65,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.684655172413793,0.684655172413793,0.0,0.6928815340162857,0.6928815340162857,0.0,0.3793103448275862,0.3793103448275862,0.0,0.99,0.99,0.0,0.844927536231884,0.844927536231884,0.0,0.7658227848101266,0.7658227848101266,0.0
lightgbm,5,relaxation,8191f1d9,1200,20.0,True,0,95,95,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.684655172413793,0.684655172413793,0.0,0.6928815340162857,0.6928815340162857,0.0,0.3793103448275862,0.3793103448275862,0.0,0.99,0.99,0.0,0.844927536231884,0.844927536231884,0.0,0.7658227848101266,0.7658227848101266,0.0
lightgbm,5,relaxation,8191f1d9,1800,30.0,True,0,155,155,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,0.684655172413793,0.684655172413793,0.0,0.6928815340162857,0.6928815340162857,0.0,0.3793103448275862,0.3793103448275862,0.0,0.99,0.99,0.0,0.844927536231884,0.844927536231884,0.0,0.7658227848101266,0.7658227848101266,0.0
xgboost,5,interest,8191f1d9,900,15.0,True,17,46,63,True,True,adapted,0.9996181130409241,0.4996181130409241,0.9995836615562439,0.9996525645256042,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.538961038961039,0.502576788291074,-0.03638425066996498,0.08976488478184583,0.4515754132231405,0.3618105284412947,0.07792207792207792,0.7829313543599258,0.7050092764378478,1.0,0.2222222222222222,-0.7777777777777778,0.508893280632411,0.5002448531860296,-0.00864842744638139,0.09306569343065693,0.7737226277372263,0.6806569343065694
xgboost,5,interest,8191f1d9,1200,20.0,True,30,59,89,True,True,adapted,0.999532163143158,0.49953216314315796,0.999520480632782,0.9995438456535339,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.538961038961039,0.5451453308596166,0.00618429189857761,0.08976488478184583,0.44910074186044807,0.35933585707860227,0.07792207792207792,0.7569573283858998,0.6790352504638218,1.0,0.3333333333333333,-0.6666666666666667,0.508893280632411,0.5039476530391521,-0.0049456275932588944,0.09306569343065693,0.75,0.656934306569343
xgboost,5,interest,8191f1d9,1800,30.0,True,58,82,140,True,False,nonseparated_medians,0.5,0.0,0.9991815984249115,0.9990746676921844,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.538961038961039,0.538961038961039,0.0,0.08976488478184583,0.08976488478184583,0.0,0.07792207792207792,0.07792207792207792,0.0,1.0,1.0,0.0,0.508893280632411,0.508893280632411,0.0,0.09306569343065693,0.09306569343065693,0.0
lightgbm,5,interest,8191f1d9,900,15.0,True,17,46,63,True,True,adapted,0.9915635729913383,0.49156357299133835,0.9880489062350652,0.9950782397476114,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.5463821892393321,0.5952380952380952,0.048855905998763105,0.10264112275343829,0.4924963458040905,0.38985522305065223,0.09276437847866419,0.8571428571428571,0.764378478664193,1.0,0.3333333333333333,-0.6666666666666667,0.5090361445783133,0.5123397435897437,0.0033035990114304026,0.10766423357664233,0.8485401459854015,0.7408759124087592
lightgbm,5,interest,8191f1d9,1200,20.0,True,30,59,89,True,True,adapted,0.9884768342683383,0.4884768342683383,0.9850189498176338,0.9919347187190428,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.5463821892393321,0.6183261183261184,0.07194392908678626,0.10264112275343829,0.47175283213182284,0.36911170937838456,0.09276437847866419,0.7922077922077922,0.6994434137291281,1.0,0.4444444444444444,-0.5555555555555556,0.5090361445783133,0.5114543422733078,0.002418197694994517,0.10766423357664233,0.7864963503649635,0.6788321167883211
lightgbm,5,interest,8191f1d9,1800,30.0,True,58,82,140,True,True,adapted,0.9873888897421759,0.48738888974217587,0.9848880517274732,0.9898897277568786,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,0.5463821892393321,0.6034838177695321,0.057101628530199955,0.10264112275343829,0.45873528647283796,0.35609416371939967,0.09276437847866419,0.7625231910946196,0.6697588126159555,1.0,0.4444444444444444,-0.5555555555555556,0.5090361445783133,0.5091418997668998,0.00010575518858657595,0.10766423357664233,0.7572992700729927,0.6496350364963503
xgboost,5,focus,8191f1d9,900,15.0,True,49,4,53,True,True,adapted,0.37167495861649513,-0.12832504138350487,0.28110721707344055,0.4622427001595497,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.7556689887100648,0.7582032188325727,0.0025342301225078634,0.7468852148372732,0.7443742188471814,-0.0025109959900918577,0.6826086956521739,0.6434782608695652,-0.03913043478260869,0.8287292817679558,0.8729281767955801,0.04419889502762431,0.7538760614445187,0.7619152046783626,0.008039143233843915,0.7469586374695864,0.7445255474452555,-0.0024330900243308973
xgboost,5,focus,8191f1d9,1200,20.0,True,79,4,83,True,True,adapted,0.26636264845728874,-0.23363735154271126,0.07048259675502777,0.4622427001595497,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.7556689887100648,0.7463367763631996,-0.00933221234686521,0.7468852148372732,0.7292859643605247,-0.017599250476748485,0.6826086956521739,0.6086956521739131,-0.07391304347826078,0.8287292817679558,0.8839779005524862,0.05524861878453036,0.7538760614445187,0.7547826086956522,0.0009065472511334827,0.7469586374695864,0.7299270072992701,-0.01703163017031628
xgboost,5,focus,8191f1d9,1800,30.0,True,122,6,128,True,True,adapted,0.3968671001493931,-0.10313289985060692,0.09168187528848648,0.7020523250102997,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.7556689887100648,0.7597886139803027,0.004119625270237903,0.7468852148372732,0.7468852148372732,0.0,0.6826086956521739,0.6521739130434783,-0.030434782608695587,0.8287292817679558,0.8674033149171271,0.03867403314917128,0.7538760614445187,0.7622581114506037,0.008382050006085051,0.7469586374695864,0.7469586374695864,0.0
lightgbm,5,focus,8191f1d9,900,15.0,True,49,4,53,True,True,adapted,0.7719797513087743,0.2719797513087743,0.6630922140579092,0.8808672885596395,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,0.7549003122748018,0.7552245976459284,0.00032428537112660916,0.7489101229559245,0.7587804652024835,0.009870342246559027,0.7086956521739131,0.8695652173913043,0.16086956521739126,0.8011049723756906,0.6408839779005525,-0.16022099447513805,0.751528870768939,0.7746187645386404,0.023089893769701386,0.7493917274939172,0.7688564476885644,0.019464720194647178
