model,outer_fold,pm,subject_id,budget_seconds,budget_role,strategy,strategy_role,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc,median_probability_low,median_probability_high,calibration_balanced_accuracy_at_threshold,threshold_candidate_count
lightgbm,5,engagement,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,11,11,False,False,ineligible_zero_shot_fallback,0.5,129,316,445,b12c756b5eadac820583aed550981bb2dbf159de397714eaffb77be662a87acb,0.765295358649789,0.765295358649789,0.0,0.765295358649789,0.765295358649789,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8639240506329114,0.8639240506329114,0.0,0.765295358649789,0.765295358649789,0.0,0.8067415730337079,0.8067415730337079,0.0,0.8747424197821607,0.9405617752739552,,,,
lightgbm,5,engagement,f121f1e0,300,primary,median_midpoint,primary,True,0,24,24,False,False,ineligible_zero_shot_fallback,0.5,129,316,445,b12c756b5eadac820583aed550981bb2dbf159de397714eaffb77be662a87acb,0.765295358649789,0.765295358649789,0.0,0.765295358649789,0.765295358649789,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8639240506329114,0.8639240506329114,0.0,0.765295358649789,0.765295358649789,0.0,0.8067415730337079,0.8067415730337079,0.0,0.8747424197821607,0.9405617752739552,,,,
lightgbm,5,engagement,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,0,24,24,False,False,ineligible_zero_shot_fallback,0.5,129,316,445,b12c756b5eadac820583aed550981bb2dbf159de397714eaffb77be662a87acb,0.765295358649789,0.765295358649789,0.0,0.765295358649789,0.765295358649789,0.0,0.6666666666666666,0.6666666666666666,0.0,0.8639240506329114,0.8639240506329114,0.0,0.765295358649789,0.765295358649789,0.0,0.8067415730337079,0.8067415730337079,0.0,0.8747424197821607,0.9405617752739552,,,,
xgboost,5,excitement,f121f1e0,60,exploratory,median_midpoint,primary,True,0,2,2,False,False,ineligible_zero_shot_fallback,0.5,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7372611464968153,0.7372611464968153,0.0,0.6108168124043682,0.6108168124043682,0.0,1.0,1.0,0.0,0.4745222929936306,0.4745222929936306,0.0,0.7032374100719425,0.7032374100719425,0.0,0.6135831381733021,0.6135831381733021,0.0,0.9756778084662646,0.9919552793922263,,,,
xgboost,5,excitement,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,2,2,False,False,ineligible_zero_shot_fallback,0.5,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7372611464968153,0.7372611464968153,0.0,0.6108168124043682,0.6108168124043682,0.0,1.0,1.0,0.0,0.4745222929936306,0.4745222929936306,0.0,0.7032374100719425,0.7032374100719425,0.0,0.6135831381733021,0.6135831381733021,0.0,0.9756778084662646,0.9919552793922263,,,,
xgboost,5,excitement,f121f1e0,120,secondary,median_midpoint,primary,True,5,2,7,True,True,adapted,0.3250722748634871,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7372611464968153,0.7722929936305732,0.035031847133757954,0.6108168124043682,0.6588103819182523,0.047993569513884005,1.0,1.0,0.0,0.4745222929936306,0.5445859872611465,0.07006369426751591,0.7032374100719425,0.720703125,0.017465714928057485,0.6135831381733021,0.6651053864168618,0.051522248243559665,0.9756778084662646,0.9919552793922263,0.00046926987124606967,0.6496752798557281,,
xgboost,5,excitement,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,5,2,7,True,True,adapted,0.17095035128295422,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7372611464968153,0.7961783439490446,0.05891719745222934,0.6108168124043682,0.6912090395480226,0.08039222714365435,1.0,1.0,0.0,0.4745222929936306,0.5923566878980892,0.11783439490445857,0.7032374100719425,0.7344398340248963,0.031202423952953806,0.6135831381733021,0.7002341920374707,0.0866510538641686,0.9756778084662646,0.9919552793922263,,,1.0,9.0
xgboost,5,excitement,f121f1e0,300,primary,median_midpoint,primary,True,12,6,18,True,True,adapted,0.30618583063187543,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7372611464968153,0.7722929936305732,0.035031847133757954,0.6108168124043682,0.6588103819182523,0.047993569513884005,1.0,1.0,0.0,0.4745222929936306,0.5445859872611465,0.07006369426751591,0.7032374100719425,0.720703125,0.017465714928057485,0.6135831381733021,0.6651053864168618,0.051522248243559665,0.9756778084662646,0.9919552793922263,0.00029312868718989193,0.612078532576561,,
xgboost,5,excitement,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,12,6,18,True,True,adapted,0.17095035128295422,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7372611464968153,0.7961783439490446,0.05891719745222934,0.6108168124043682,0.6912090395480226,0.08039222714365435,1.0,1.0,0.0,0.4745222929936306,0.5923566878980892,0.11783439490445857,0.7032374100719425,0.7344398340248963,0.031202423952953806,0.6135831381733021,0.7002341920374707,0.0866510538641686,0.9756778084662646,0.9919552793922263,,,1.0,20.0
lightgbm,5,excitement,f121f1e0,60,exploratory,median_midpoint,primary,True,0,2,2,False,False,ineligible_zero_shot_fallback,0.5,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7054140127388535,0.7054140127388535,0.0,0.5661355610112427,0.5661355610112427,0.0,1.0,1.0,0.0,0.410828025477707,0.410828025477707,0.0,0.6895973154362416,0.6895973154362416,0.0,0.5667447306791569,0.5667447306791569,0.0,0.9815681190462768,0.9935720221088991,,,,
lightgbm,5,excitement,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,2,2,False,False,ineligible_zero_shot_fallback,0.5,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7054140127388535,0.7054140127388535,0.0,0.5661355610112427,0.5661355610112427,0.0,1.0,1.0,0.0,0.410828025477707,0.410828025477707,0.0,0.6895973154362416,0.6895973154362416,0.0,0.5667447306791569,0.5667447306791569,0.0,0.9815681190462768,0.9935720221088991,,,,
lightgbm,5,excitement,f121f1e0,120,secondary,median_midpoint,primary,True,5,2,7,True,True,adapted,0.4106137723885629,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7054140127388535,0.7420382165605095,0.03662420382165599,0.5661355610112427,0.6174173709127915,0.051281809901548736,1.0,1.0,0.0,0.410828025477707,0.4840764331210191,0.07324840764331209,0.6895973154362416,0.7054545454545454,0.01585723001830386,0.5667447306791569,0.6206088992974239,0.05386416861826704,0.9815681190462768,0.9935720221088991,0.014400905364565493,0.8068266394125603,,
lightgbm,5,excitement,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,5,2,7,True,True,adapted,0.5,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7054140127388535,0.7054140127388535,0.0,0.5661355610112427,0.5661355610112427,0.0,1.0,1.0,0.0,0.410828025477707,0.410828025477707,0.0,0.6895973154362416,0.6895973154362416,0.0,0.5667447306791569,0.5667447306791569,0.0,0.9815681190462768,0.9935720221088991,,,1.0,9.0
lightgbm,5,excitement,f121f1e0,300,primary,median_midpoint,primary,True,12,6,18,True,True,adapted,0.3760638734453596,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7054140127388535,0.7547770700636942,0.0493630573248407,0.5661355610112427,0.6349211636686654,0.06878560265742262,1.0,1.0,0.0,0.410828025477707,0.5095541401273885,0.0987261146496815,0.6895973154362416,0.7116104868913857,0.022013171455144143,0.5667447306791569,0.639344262295082,0.07259953161592514,0.9815681190462768,0.9935720221088991,0.01362685435407196,0.7385008925366472,,
lightgbm,5,excitement,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,12,6,18,True,True,adapted,0.17106342670326585,113,314,427,72e4618a4646603866077c30b72cb677420daf3b461ec96c25d09e06772ba847,0.7054140127388535,0.8073248407643312,0.10191082802547768,0.5661355610112427,0.706319026425433,0.14018346541419024,1.0,1.0,0.0,0.410828025477707,0.6146496815286624,0.20382165605095537,0.6895973154362416,0.7414529914529915,0.051855676016749896,0.5667447306791569,0.7166276346604216,0.1498829039812647,0.9815681190462768,0.9935720221088991,,,1.0,20.0
xgboost,5,stress,f121f1e0,60,exploratory,median_midpoint,primary,True,2,2,4,True,True,adapted,0.19873789883376958,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6060934773381126,0.6355350657925765,0.029441588454463874,0.5777208510963696,0.6221074015191662,0.0443865504227966,0.989010989010989,0.9835164835164835,-0.005494505494505586,0.22317596566523606,0.2875536480686695,0.06437768240343344,0.7970029046738843,0.8005071630241556,0.0035042583502712388,0.6901172529313233,0.711892797319933,0.021775544388609736,0.8104395604395606,0.7700643586713564,5.651055744237965e-05,0.3974192871100968,,
xgboost,5,stress,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,2,2,4,True,True,adapted,0.00015032157898531295,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6060934773381126,0.6677651747394237,0.061671697401311065,0.5777208510963696,0.6218891888316214,0.04416833773525175,0.989010989010989,0.4642857142857143,-0.5247252747252747,0.22317596566523606,0.871244635193133,0.648068669527897,0.7970029046738843,0.6796482412060302,-0.11735466346785417,0.6901172529313233,0.6231155778894473,-0.06700167504187604,0.8104395604395606,0.7700643586713564,,,1.0,6.0
xgboost,5,stress,f121f1e0,120,secondary,median_midpoint,primary,True,7,3,10,True,True,adapted,0.0162239981973471,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6060934773381126,0.7098641701645994,0.10377069282648677,0.5777208510963696,0.7182141471615155,0.14049329606514593,0.989010989010989,0.9175824175824175,-0.07142857142857151,0.22317596566523606,0.5021459227467812,0.2789699570815451,0.7970029046738843,0.7690702947845804,-0.027932609889303905,0.6901172529313233,0.7554438860971524,0.0653266331658291,0.8104395604395606,0.7700643586713564,2.7636842787615024e-05,0.032420359551906586,,
xgboost,5,stress,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,7,3,10,True,True,adapted,0.00015032157898531295,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6060934773381126,0.6677651747394237,0.061671697401311065,0.5777208510963696,0.6218891888316214,0.04416833773525175,0.989010989010989,0.4642857142857143,-0.5247252747252747,0.22317596566523606,0.871244635193133,0.648068669527897,0.7970029046738843,0.6796482412060302,-0.11735466346785417,0.6901172529313233,0.6231155778894473,-0.06700167504187604,0.8104395604395606,0.7700643586713564,,,0.9285714285714286,12.0
xgboost,5,stress,f121f1e0,300,primary,median_midpoint,primary,True,21,7,28,True,True,adapted,0.016219479157371097,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6060934773381126,0.7098641701645994,0.10377069282648677,0.5777208510963696,0.7182141471615155,0.14049329606514593,0.989010989010989,0.9175824175824175,-0.07142857142857151,0.22317596566523606,0.5021459227467812,0.2789699570815451,0.7970029046738843,0.7690702947845804,-0.027932609889303905,0.6901172529313233,0.7554438860971524,0.0653266331658291,0.8104395604395606,0.7700643586713564,1.8598762835608795e-05,0.032420359551906586,,
xgboost,5,stress,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,21,7,28,True,True,adapted,0.00018508066568756476,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6060934773381126,0.668024571994529,0.06193109465641644,0.5777208510963696,0.6276800161812298,0.0499591650848602,0.989010989010989,0.48626373626373626,-0.5027472527472527,0.22317596566523606,0.8497854077253219,0.6266094420600858,0.7970029046738843,0.6745956873315364,-0.12240721734234794,0.6901172529313233,0.628140703517588,-0.061976549413735316,0.8104395604395606,0.7700643586713564,,,0.9523809523809523,30.0
lightgbm,5,stress,f121f1e0,60,exploratory,median_midpoint,primary,True,2,2,4,True,True,adapted,0.10042449126994168,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6039475545913314,0.6848028580861198,0.08085530349478842,0.5744343267108167,0.6892201327621815,0.11478580605136479,0.989010989010989,0.9532967032967034,-0.0357142857142857,0.21888412017167383,0.41630901287553645,0.19742489270386263,0.7957396846695739,0.7846518470088264,-0.011087837660747502,0.6884422110552764,0.7437185929648241,0.055276381909547756,0.8421803518370041,0.7911215078615572,0.005128804418792245,0.19572017812109113,,
lightgbm,5,stress,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,2,2,4,True,True,adapted,0.19759098900421027,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6039475545913314,0.6466066122718483,0.04265905768051692,0.5744343267108167,0.6399674556529745,0.06553312894215779,0.989010989010989,0.967032967032967,-0.02197802197802201,0.21888412017167383,0.3261802575107296,0.10729613733905577,0.7957396846695739,0.7775942132523666,-0.01814547141720735,0.6884422110552764,0.7169179229480737,0.028475711892797295,0.8421803518370041,0.7911215078615572,,,0.75,6.0
lightgbm,5,stress,f121f1e0,120,secondary,median_midpoint,primary,True,7,3,10,True,True,adapted,0.16809766002634433,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6039475545913314,0.6530443805121917,0.04909682592086029,0.5744343267108167,0.6484248616432524,0.07399053493243568,0.989010989010989,0.967032967032967,-0.02197802197802201,0.21888412017167383,0.33905579399141633,0.1201716738197425,0.7957396846695739,0.7818920210224558,-0.013847663647118091,0.6884422110552764,0.7219430485762144,0.03350083752093802,0.8421803518370041,0.7911215078615572,0.002760162632254943,0.3334351574204337,,
lightgbm,5,stress,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,7,3,10,True,True,adapted,0.00369624298797373,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6039475545913314,0.7081132386926379,0.10416568410130644,0.5744343267108167,0.6662921442997227,0.09185781758890599,0.989010989010989,0.5192307692307693,-0.4697802197802198,0.21888412017167383,0.8969957081545065,0.6781115879828327,0.7957396846695739,0.7157973884976526,-0.07994229617192128,0.6884422110552764,0.6666666666666666,-0.021775544388609736,0.8421803518370041,0.7911215078615572,,,0.8571428571428572,12.0
lightgbm,5,stress,f121f1e0,300,primary,median_midpoint,primary,True,21,7,28,True,True,adapted,0.08332697072161588,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6039475545913314,0.7005966136867424,0.096649059095411,0.5744343267108167,0.7078316483870103,0.13339732167619356,0.989010989010989,0.9505494505494505,-0.03846153846153855,0.21888412017167383,0.45064377682403434,0.2317596566523605,0.7957396846695739,0.7918081712462695,-0.003931513423304445,0.6884422110552764,0.7554438860971524,0.06700167504187604,0.8421803518370041,0.7911215078615572,0.0036366615368562017,0.16301727990637555,,
lightgbm,5,stress,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,21,7,28,True,True,adapted,0.01575538015840692,364,233,597,ddc8f2a14cd54c4bba662f5ef2f06f5977a8533b70e5df327bff455a78ab926d,0.6039475545913314,0.7550936188275243,0.15114606423619292,0.5744343267108167,0.7586318428074714,0.1841975160966547,0.989010989010989,0.8406593406593407,-0.14835164835164838,0.21888412017167383,0.6695278969957081,0.45064377682403434,0.7957396846695739,0.763963788096923,-0.0317758965726509,0.6884422110552764,0.7738693467336684,0.085427135678392,0.8421803518370041,0.7911215078615572,,,0.8571428571428572,30.0
xgboost,5,relaxation,f121f1e0,60,exploratory,median_midpoint,primary,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6909547738693467,0.6909547738693467,0.0,0.6635195996663887,0.6635195996663887,0.0,1.0,1.0,0.0,0.38190954773869346,0.38190954773869346,0.0,0.8158682634730539,0.8158682634730539,0.0,0.7,0.7,0.0,0.8826121126961822,0.9074261655598026,,,,
xgboost,5,relaxation,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6909547738693467,0.6909547738693467,0.0,0.6635195996663887,0.6635195996663887,0.0,1.0,1.0,0.0,0.38190954773869346,0.38190954773869346,0.0,0.8158682634730539,0.8158682634730539,0.0,0.7,0.7,0.0,0.8826121126961822,0.9074261655598026,,,,
xgboost,5,relaxation,f121f1e0,120,secondary,median_midpoint,primary,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6909547738693467,0.6909547738693467,0.0,0.6635195996663887,0.6635195996663887,0.0,1.0,1.0,0.0,0.38190954773869346,0.38190954773869346,0.0,0.8158682634730539,0.8158682634730539,0.0,0.7,0.7,0.0,0.8826121126961822,0.9074261655598026,,,,
xgboost,5,relaxation,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6909547738693467,0.6909547738693467,0.0,0.6635195996663887,0.6635195996663887,0.0,1.0,1.0,0.0,0.38190954773869346,0.38190954773869346,0.0,0.8158682634730539,0.8158682634730539,0.0,0.7,0.7,0.0,0.8826121126961822,0.9074261655598026,,,,
xgboost,5,relaxation,f121f1e0,300,primary,median_midpoint,primary,True,0,1,1,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6909547738693467,0.6909547738693467,0.0,0.6635195996663887,0.6635195996663887,0.0,1.0,1.0,0.0,0.38190954773869346,0.38190954773869346,0.0,0.8158682634730539,0.8158682634730539,0.0,0.7,0.7,0.0,0.8826121126961822,0.9074261655598026,,,,
xgboost,5,relaxation,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,0,1,1,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6909547738693467,0.6909547738693467,0.0,0.6635195996663887,0.6635195996663887,0.0,1.0,1.0,0.0,0.38190954773869346,0.38190954773869346,0.0,0.8158682634730539,0.8158682634730539,0.0,0.7,0.7,0.0,0.8826121126961822,0.9074261655598026,,,,
lightgbm,5,relaxation,f121f1e0,60,exploratory,median_midpoint,primary,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6934673366834171,0.6934673366834171,0.0,0.6668531543052003,0.6668531543052003,0.0,1.0,1.0,0.0,0.3869346733668342,0.3869346733668342,0.0,0.8168168168168168,0.8168168168168168,0.0,0.7024390243902439,0.7024390243902439,0.0,0.9147633904117745,0.9277632596335512,,,,
lightgbm,5,relaxation,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6934673366834171,0.6934673366834171,0.0,0.6668531543052003,0.6668531543052003,0.0,1.0,1.0,0.0,0.3869346733668342,0.3869346733668342,0.0,0.8168168168168168,0.8168168168168168,0.0,0.7024390243902439,0.7024390243902439,0.0,0.9147633904117745,0.9277632596335512,,,,
lightgbm,5,relaxation,f121f1e0,120,secondary,median_midpoint,primary,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6934673366834171,0.6934673366834171,0.0,0.6668531543052003,0.6668531543052003,0.0,1.0,1.0,0.0,0.3869346733668342,0.3869346733668342,0.0,0.8168168168168168,0.8168168168168168,0.0,0.7024390243902439,0.7024390243902439,0.0,0.9147633904117745,0.9277632596335512,,,,
lightgbm,5,relaxation,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6934673366834171,0.6934673366834171,0.0,0.6668531543052003,0.6668531543052003,0.0,1.0,1.0,0.0,0.3869346733668342,0.3869346733668342,0.0,0.8168168168168168,0.8168168168168168,0.0,0.7024390243902439,0.7024390243902439,0.0,0.9147633904117745,0.9277632596335512,,,,
lightgbm,5,relaxation,f121f1e0,300,primary,median_midpoint,primary,True,0,1,1,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6934673366834171,0.6934673366834171,0.0,0.6668531543052003,0.6668531543052003,0.0,1.0,1.0,0.0,0.3869346733668342,0.3869346733668342,0.0,0.8168168168168168,0.8168168168168168,0.0,0.7024390243902439,0.7024390243902439,0.0,0.9147633904117745,0.9277632596335512,,,,
lightgbm,5,relaxation,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,0,1,1,False,False,ineligible_zero_shot_fallback,0.5,211,199,410,2c46ec0cdb10f16896e09e463032cf74cfb387b27878f7945213dbe4e3f140be,0.6934673366834171,0.6934673366834171,0.0,0.6668531543052003,0.6668531543052003,0.0,1.0,1.0,0.0,0.3869346733668342,0.3869346733668342,0.0,0.8168168168168168,0.8168168168168168,0.0,0.7024390243902439,0.7024390243902439,0.0,0.9147633904117745,0.9277632596335512,,,,
xgboost,5,interest,f121f1e0,60,exploratory,median_midpoint,primary,True,5,1,6,False,False,ineligible_zero_shot_fallback,0.5,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7394578313253012,0.7394578313253012,0.0,0.6880361419203432,0.6880361419203432,0.0,1.0,1.0,0.0,0.4789156626506024,0.4789156626506024,0.0,0.7864197530864198,0.7864197530864198,0.0,0.6932624113475178,0.6932624113475178,0.0,0.942654237640216,0.9644951836954756,,,,
xgboost,5,interest,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,5,1,6,False,False,ineligible_zero_shot_fallback,0.5,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7394578313253012,0.7394578313253012,0.0,0.6880361419203432,0.6880361419203432,0.0,1.0,1.0,0.0,0.4789156626506024,0.4789156626506024,0.0,0.7864197530864198,0.7864197530864198,0.0,0.6932624113475178,0.6932624113475178,0.0,0.942654237640216,0.9644951836954756,,,,
xgboost,5,interest,f121f1e0,120,secondary,median_midpoint,primary,True,9,2,11,True,True,adapted,0.38029764988459647,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7394578313253012,0.7469879518072289,0.0075301204819276935,0.6880361419203432,0.6977337688852593,0.00969762696491605,1.0,1.0,0.0,0.4789156626506024,0.4939759036144578,0.015060240963855387,0.7864197530864198,0.79,0.003580246913580276,0.6932624113475178,0.7021276595744681,0.00886524822695034,0.942654237640216,0.9644951836954756,0.000981100369244814,0.7596141993999481,,
xgboost,5,interest,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,9,2,11,True,True,adapted,0.5271268486976624,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7394578313253012,0.7394578313253012,0.0,0.6880361419203432,0.6880361419203432,0.0,1.0,1.0,0.0,0.4789156626506024,0.4789156626506024,0.0,0.7864197530864198,0.7864197530864198,0.0,0.6932624113475178,0.6932624113475178,0.0,0.942654237640216,0.9644951836954756,,,1.0,13.0
xgboost,5,interest,f121f1e0,300,primary,median_midpoint,primary,True,17,5,22,True,True,adapted,0.3554409781936556,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7394578313253012,0.7515060240963856,0.012048192771084376,0.6880361419203432,0.7035087663403118,0.01547262441996855,1.0,1.0,0.0,0.4789156626506024,0.5030120481927711,0.024096385542168697,0.7864197530864198,0.792191435768262,0.0057716826818422495,0.6932624113475178,0.7074468085106383,0.014184397163120588,0.942654237640216,0.9644951836954756,0.000981100369244814,0.7099008560180664,,
xgboost,5,interest,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,17,5,22,True,True,adapted,0.029200179036706686,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7394578313253012,0.830442459493145,0.0909846281678438,0.6880361419203432,0.8049620864404008,0.11692594452005756,1.0,0.9741379310344828,-0.025862068965517238,0.4789156626506024,0.6867469879518072,0.2078313253012048,0.7864197530864198,0.8296037296037295,0.04318397651730976,0.6932624113475178,0.8049645390070922,0.11170212765957444,0.942654237640216,0.9644951836954756,,,0.9705882352941176,24.0
lightgbm,5,interest,f121f1e0,60,exploratory,median_midpoint,primary,True,5,1,6,False,False,ineligible_zero_shot_fallback,0.5,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7274096385542168,0.7274096385542168,0.0,0.6723193220665415,0.6723193220665415,0.0,1.0,1.0,0.0,0.45481927710843373,0.45481927710843373,0.0,0.7808716707021792,0.7808716707021792,0.0,0.6790780141843972,0.6790780141843972,0.0,0.9355136061487328,0.9635023723366132,,,,
lightgbm,5,interest,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,5,1,6,False,False,ineligible_zero_shot_fallback,0.5,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7274096385542168,0.7274096385542168,0.0,0.6723193220665415,0.6723193220665415,0.0,1.0,1.0,0.0,0.45481927710843373,0.45481927710843373,0.0,0.7808716707021792,0.7808716707021792,0.0,0.6790780141843972,0.6790780141843972,0.0,0.9355136061487328,0.9635023723366132,,,,
lightgbm,5,interest,f121f1e0,120,secondary,median_midpoint,primary,True,9,2,11,True,True,adapted,0.4121532574252807,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7274096385542168,0.7424698795180723,0.015060240963855498,0.6723193220665415,0.6919263388222516,0.019607016755710083,1.0,1.0,0.0,0.45481927710843373,0.48493975903614456,0.03012048192771083,0.7808716707021792,0.7878411910669976,0.006969520364818349,0.6790780141843972,0.6968085106382979,0.01773049645390068,0.9355136061487328,0.9635023723366132,0.009671131279580126,0.8146353835709813,,
