model,budget_seconds,budget_role,strategy,strategy_role,subject_id,n_pm,n_class_eligible_pm,n_adaptation_applied_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,300,primary,median_midpoint,primary,71f0603f,7,6,6,0.7909185077487642,0.7907939489303016,-0.00012455881846235823,0.7927471778430573,0.7871405635599171,-0.005606614283140164,0.7186208458363917,0.7439607567000553,0.025339910863663533,0.8632161696611363,0.8376271411605481,-0.025589028500588258,0.8103117392916271,0.8099856333728586,-0.00032610591876839186,0.8014862121818948,0.7948015794283984,-0.006684632753496511
lightgbm,300,primary,median_midpoint,primary,71f21142,7,2,2,0.7673458308942708,0.7673458308942708,0.0,0.7164803086194714,0.7164803086194714,0.0,0.8758661540394478,0.8758661540394478,0.0,0.6588255077490937,0.6588255077490937,0.0,0.7766770333135229,0.7766770333135229,0.0,0.7887086712728386,0.7887086712728386,0.0
lightgbm,300,primary,median_midpoint,primary,8030618f,7,4,4,0.7747633163522886,0.7885811335459246,0.01381781719363603,0.6754798260754998,0.6888684103464755,0.013388584270975723,0.8657733871205522,0.8452604537784182,-0.020512933342134016,0.6837532455840248,0.7319018133134308,0.048148567729406046,0.7368169832320064,0.7373686332798092,0.0005516500478027288,0.702874806115217,0.7274026616574023,0.024527855542185284
lightgbm,300,primary,median_midpoint,primary,8191f1d9,7,3,2,0.6736406861511346,0.6921719884961642,0.018531302345029785,0.5553575512362776,0.5747748805043071,0.019417329268029686,0.4056643819519585,0.4914750274692668,0.08581064551730833,0.9416169903503105,0.8928689495230616,-0.04874804082724874,0.7162222661833084,0.7229819904983161,0.006759724315007772,0.5881292702093874,0.6052343295395606,0.017105059330173193
lightgbm,300,primary,median_midpoint,primary,81e150c1,7,4,4,0.7515406190899453,0.7539732213112498,0.0024326022213045123,0.6970552095500169,0.6958873979952965,-0.0011678115547203122,0.8689469494015715,0.8864739351171992,0.01752698571562783,0.634134288778319,0.6214725075053004,-0.012661781273018742,0.7201164206343001,0.7210184290195273,0.0009020083852270584,0.746737718561515,0.7442451600995691,-0.0024925584619462132
lightgbm,300,primary,median_midpoint,primary,81f1f0fe,7,3,3,0.7457666758546334,0.752861275227738,0.007094599373104701,0.7070999311172512,0.715153685493893,0.008053754376641718,0.7782946352214631,0.7690744702221745,-0.009220164999288809,0.7132387164878036,0.7366480802333017,0.02340936374549821,0.7410815979616647,0.7417725838005789,0.0006909858389142011,0.7302286671985831,0.7367761984708772,0.006547531272294
lightgbm,300,primary,median_midpoint,primary,a02151ac,7,5,5,0.7169719027849064,0.7216966827451694,0.00472477996026304,0.6930737089773508,0.7177289821600689,0.024655273182718023,0.6156954606857395,0.7393983130716236,0.1237028523858841,0.8182483448840735,0.7039950524187153,-0.11425329246535802,0.7573163183860853,0.7347455336324448,-0.022570784753640476,0.738337748566478,0.7422924082720804,0.003954659705602255
lightgbm,300,primary,median_midpoint,primary,a1721173,7,0,0,0.7516685798447428,0.7516685798447428,0.0,0.7563648333869146,0.7563648333869146,0.0,0.7489273235996093,0.7489273235996093,0.0,0.7544098360898766,0.7544098360898766,0.0,0.8046458238161692,0.8046458238161692,0.0,0.8064677335193581,0.8064677335193581,0.0
lightgbm,300,primary,median_midpoint,primary,a1b210fc,7,4,4,0.7699269289551001,0.7578829980949886,-0.012043930860111416,0.7607873700543767,0.7316364086654313,-0.0291509613889454,0.833140102418575,0.6987778225466333,-0.13436227987194155,0.7067137554916252,0.8169881736433439,0.11027441815171878,0.7812198829110945,0.7764133261012098,-0.0048065568098846845,0.7962309419907021,0.762658083901999,-0.033572858088703174
lightgbm,300,primary,median_midpoint,primary,b0700166,7,4,4,0.6676066639680408,0.693416795278904,0.025810131310863214,0.587671158486583,0.6390041533872325,0.05133299490064946,0.7605369482187099,0.7593395471537188,-0.0011974010649911382,0.5746763797173716,0.6274940434040893,0.052817663686717566,0.717611395481791,0.7273684523723484,0.00975705689055736,0.6299440137999035,0.6732926165798359,0.04334860277993229
lightgbm,300,primary,median_midpoint,primary,b112005d,7,3,3,0.6986274059277833,0.681739584325524,-0.016887821602259292,0.6724343876295205,0.6511760120118064,-0.021258375617713994,0.7612922292802565,0.7906382791974311,0.02934604991717455,0.63596258257531,0.5728408894536169,-0.0631216931216931,0.7210095149531063,0.7234840595943314,0.002474544641225191,0.7209552628589251,0.7197120290260087,-0.0012432338329164524
lightgbm,300,primary,median_midpoint,primary,b1c2f044,7,5,5,0.8098226647383813,0.7939876432740646,-0.0158350214643167,0.7912617208347159,0.8021613032113927,0.010899582376676844,0.8982118168271837,0.9533026583298244,0.05509084150264081,0.7214335126495789,0.6346726282183045,-0.08676088443127423,0.833862528945499,0.8665525535857567,0.03269002464025766,0.8317865106983046,0.8528553778867861,0.021068867188481603
lightgbm,300,primary,median_midpoint,primary,c060c06a,7,2,2,0.7417719044830823,0.7521951739360013,0.010423269452919048,0.6865544490429893,0.6991252047330576,0.01257075569006827,0.5548482399399324,0.6515515366432291,0.09670329670329669,0.9286955690262324,0.8528388112287736,-0.07585675779745861,0.7778252283189158,0.7763895641335815,-0.0014356641853343938,0.7821765470698071,0.7926322052866593,0.010455658216852237
lightgbm,300,primary,median_midpoint,primary,c112918e,7,6,6,0.6593319082807543,0.6838578144779941,0.024525906197239822,0.5924457280694126,0.6507799439293747,0.05833421585996207,0.4514382598780034,0.7207102736837436,0.2692720138057401,0.8672255566835051,0.6470053552722446,-0.22022020141126056,0.7524388477121023,0.790892422294459,0.03845357458235653,0.6480810767576145,0.7165170247264084,0.06843594796879414
lightgbm,300,primary,median_midpoint,primary,c1a150b1,7,1,1,0.7335976081080131,0.727846787770406,-0.005750820337606988,0.6311712515810426,0.6250344664201819,-0.006136785160860787,0.8336937394506106,0.8343872207266163,0.0006934812760055475,0.6335014767654155,0.6213063548141958,-0.012195121951219514,0.7339508916290658,0.7332496672744454,-0.0007012243546201351,0.7390556595390266,0.7360794690628361,-0.0029761904761904817
lightgbm,300,primary,median_midpoint,primary,d0724095,7,4,4,0.7584475441135404,0.7642380088383828,0.005790464724842253,0.7286513984662003,0.739588770397261,0.010937371931060877,0.729733899704517,0.7498757799235395,0.020141880219022603,0.7871611885225641,0.7786002377532261,-0.008560950769338065,0.7813670908069861,0.7843003284252335,0.002933237618247153,0.7529448458293209,0.7660385671827895,0.013093721353468677
lightgbm,300,primary,median_midpoint,primary,d0e2d025,7,4,4,0.7614162053963048,0.7683097855513817,0.006893580155077033,0.7443464001634182,0.7527933638927606,0.008446963729342314,0.8141609709155943,0.8324959248877192,0.018334953972125017,0.7086714398770153,0.7041236462150443,-0.004547793661970968,0.7990317013285171,0.7986073699447569,-0.0004243313837601744,0.7881193102186642,0.791532223592644,0.003412913373979833
lightgbm,300,primary,median_midpoint,primary,d111e017,7,6,6,0.8768898378537765,0.8778042694325455,0.0009144315787690102,0.8740090994038007,0.874796540751408,0.0007874413476073475,0.8317266580908919,0.8284131922836482,-0.003313465807243684,0.9220530176166611,0.9271953465814429,0.005142328964781728,0.8880264757617102,0.8880221914732006,-4.284288509657865e-06,0.8767065255882354,0.8773099230765996,0.0006033974883644179
lightgbm,300,primary,median_midpoint,primary,d142d110,7,5,5,0.776790145916328,0.7689516060502569,-0.007838539866070906,0.7545379867509344,0.7377622096996995,-0.016775777051234897,0.719756099031753,0.677093809387572,-0.042662289644180985,0.8338241928009028,0.860809402712942,0.026985209912039152,0.7829471849033862,0.7788913625978834,-0.004055822305502911,0.7976098344716028,0.7672687109486612,-0.030341123522941698
lightgbm,300,primary,median_midpoint,primary,d151b0c4,7,4,4,0.7726649909861695,0.7781951681650421,0.005530177178872608,0.763104431049756,0.7705800484891585,0.007475617439402615,0.7542593214474219,0.803359450324028,0.0491001288766059,0.7910706605249169,0.7530308860060563,-0.03803977451886071,0.788344863345354,0.7889547365103661,0.0006098731650120426,0.7847580604934056,0.7921508362564224,0.0073927757630166836
lightgbm,300,primary,median_midpoint,primary,d18000a3,7,2,2,0.8307715262306911,0.83985835207543,0.009086825844739093,0.8000849251852186,0.8112162182872564,0.011131293102037896,0.805728745776824,0.8313533453924551,0.025624599615631016,0.855814306684558,0.8483633587584052,-0.00745094792615283,0.8151976711893101,0.8197298797763867,0.004532208587076496,0.8204240957018791,0.8310861118264725,0.010662016124593514
lightgbm,300,primary,median_midpoint,primary,e0c0408a,5,4,4,0.7225364096244657,0.7964879477726927,0.07395153814822694,0.6974234369172752,0.7772297887622692,0.07980635184499398,0.6891219910240718,0.7700605875152998,0.08093859649122809,0.7559508282248598,0.8229153080300856,0.06696447980522584,0.7755203230219295,0.7917705042104634,0.016250181188533986,0.7542224521029639,0.8037844316384101,0.0495619795354463
lightgbm,300,primary,median_midpoint,primary,f0f2a1e1,7,2,2,0.8093652267132556,0.8087666128130834,-0.0005986139001722084,0.782740874789221,0.7817977428764359,-0.0009431319127851667,0.8170405489710102,0.8185133030210838,0.0014727540500736483,0.8016899044555009,0.7990199226050828,-0.002669981850418081,0.7814538473913191,0.7810073136318875,-0.00044653375943169504,0.8260464571196716,0.8250746398213237,-0.0009718172983479116
lightgbm,300,primary,median_midpoint,primary,f121f1e0,7,5,5,0.6984293364320148,0.7221623497559714,0.023733013323956435,0.6560656457616957,0.6860860968627652,0.030020451101069608,0.8816187970312718,0.8909503909906326,0.009331593959360562,0.5152398758327578,0.55337430852131,0.03813443268855229,0.7452180783000136,0.7499437632917415,0.004725684991727906,0.6862403012603858,0.706063602945963,0.01982330168557738
lightgbm,300,primary,median_midpoint,primary,f1a0c120,7,7,7,0.7223764161086363,0.7433298012316584,0.020953385123022045,0.7271988736830932,0.7433230223563589,0.016124148673265695,0.6306914668775091,0.6560546910638783,0.025363224186369,0.8140613653397635,0.8306049113994386,0.016543546059675094,0.8004240186330721,0.7945120491675601,-0.005911969465511853,0.8307069101913245,0.8106747390989691,-0.020032171092355285
lightgbm,300,primary,median_midpoint,primary,f1d06060,7,4,4,0.7249146840549516,0.760754039969528,0.03583935591457637,0.6725765180212034,0.7261022363117254,0.05352571829052195,0.6627288722183683,0.7819155347116808,0.11918666249331249,0.7871004958915349,0.7395925452273752,-0.047507950664159804,0.7680247545106055,0.7725610246533738,0.004536270142768346,0.6997074149237844,0.7432932794662425,0.0435858645424581
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,0001508a,7,0,0,0.7046558178490308,0.7046558178490308,0.0,0.6676881628733599,0.6676881628733599,0.0,0.6148968417405045,0.6148968417405045,0.0,0.7944147939575571,0.7944147939575571,0.0,0.7707558132260771,0.7707558132260771,0.0,0.7426626717393908,0.7426626717393908,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,0012905a,7,1,1,0.7453172343883209,0.720394889917104,-0.024922344471216645,0.7468908959821212,0.7131260129352782,-0.03376488304684303,0.8677790841520271,0.8752978811445082,0.00751879699248121,0.6228553846246143,0.5654918986896998,-0.05736348593491451,0.7772975320105442,0.7701050349094433,-0.007192497101101004,0.7656096561554373,0.7386222698251351,-0.026987386330302145
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,0110f12e,7,0,0,0.8128894945924349,0.8128894945924349,0.0,0.8109348657119042,0.8109348657119042,0.0,0.810650273781868,0.810650273781868,0.0,0.8151287154030016,0.8151287154030016,0.0,0.8158616464175691,0.8158616464175691,0.0,0.8157300659003958,0.8157300659003958,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,0182e16c,7,0,0,0.6728949134520855,0.6728949134520855,0.0,0.6086797178727151,0.6086797178727151,0.0,0.6496739956381027,0.6496739956381027,0.0,0.6961158312660682,0.6961158312660682,0.0,0.7597329888852438,0.7597329888852438,0.0,0.684402792785986,0.684402792785986,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,01c2a0d8,7,0,0,0.7682474847888587,0.7682474847888587,0.0,0.7404939380374645,0.7404939380374645,0.0,0.6949873232015332,0.6949873232015332,0.0,0.8415076463761844,0.8415076463761844,0.0,0.7751923007612623,0.7751923007612623,0.0,0.7842518788099835,0.7842518788099835,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,1081b177,7,1,1,0.795736132959889,0.7773516770754332,-0.018384455884455888,0.7793816671221856,0.7540329977268738,-0.02534866939531163,0.636995747052232,0.7051174401739252,0.06812169312169312,0.9544765188675459,0.8495859139769409,-0.1048906048906049,0.8191493566891835,0.8094250951276089,-0.009724261561574719,0.8087536287810224,0.7891841571567563,-0.019569471624266144
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,20201194,7,1,1,0.7123193172264246,0.7344915625974338,0.02217224537100913,0.698533805384951,0.724791011853417,0.026257206468466014,0.6731236448887045,0.7312930204233494,0.058169375534645004,0.7515149895641448,0.7376901047715181,-0.013824884792626732,0.7657726166955557,0.7695936341938596,0.0038210174983038642,0.7484578625802335,0.7686925853645314,0.020234722784297863
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,2162c09e,7,0,0,0.7899206511153987,0.7899206511153987,0.0,0.7783822245016043,0.7783822245016043,0.0,0.6543452765206208,0.6543452765206208,0.0,0.9254960257101766,0.9254960257101766,0.0,0.8104282550840379,0.8104282550840379,0.0,0.8235400285929704,0.8235400285929704,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,2182c1cd,7,2,2,0.7281784469735745,0.7554081713379961,0.027229724364421615,0.7122913678104998,0.7474344199059761,0.035143052095476475,0.5306232141702475,0.6239715517879796,0.09334833761773208,0.9257336797769014,0.8868447908880125,-0.038888888888888876,0.767523124912568,0.7814969156328304,0.013973790720262455,0.7335400947356201,0.7681678173601707,0.03462772262455067
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,219060fa,7,0,0,0.7858841054906336,0.7858841054906336,0.0,0.7197025316300064,0.7197025316300064,0.0,0.8139863254535575,0.8139863254535575,0.0,0.7577818855277095,0.7577818855277095,0.0,0.7573838727766677,0.7573838727766677,0.0,0.8174110305920582,0.8174110305920582,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,21a031f6,7,0,0,0.7784794985887569,0.7784794985887569,0.0,0.7453220956686801,0.7453220956686801,0.0,0.728885179681993,0.728885179681993,0.0,0.8280738174955208,0.8280738174955208,0.0,0.7703314207734169,0.7703314207734169,0.0,0.7597122663100346,0.7597122663100346,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,30908049,7,0,0,0.7199096764466699,0.7199096764466699,0.0,0.6600737308717918,0.6600737308717918,0.0,0.7894560773762789,0.7894560773762789,0.0,0.6503632755170612,0.6503632755170612,0.0,0.7249807642650214,0.7249807642650214,0.0,0.7256572357633645,0.7256572357633645,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,30c140ca,7,1,1,0.6897495805404633,0.6942854576427121,0.0045358771022487865,0.6742415914799958,0.6819984688966108,0.007756877416615016,0.6843320660764086,0.669161396038482,-0.015170670037926668,0.6951670950045179,0.7194095192469422,0.02424242424242424,0.7183778874053006,0.720957557922638,0.002579670517337429,0.689284499115895,0.6975064929493995,0.008221993833504637
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,3110e0c7,7,0,0,0.6251537715638013,0.6251537715638013,0.0,0.5695290334300929,0.5695290334300929,0.0,0.6341695513902961,0.6341695513902961,0.0,0.6161379917373063,0.6161379917373063,0.0,0.6240402605687274,0.6240402605687274,0.0,0.5995773777981082,0.5995773777981082,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,40009139,7,0,0,0.806802443797965,0.806802443797965,0.0,0.7985056143838448,0.7985056143838448,0.0,0.8163463286049163,0.8163463286049163,0.0,0.7972585589910137,0.7972585589910137,0.0,0.8261446001193866,0.8261446001193866,0.0,0.8075906940389992,0.8075906940389992,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,40f0714a,7,2,2,0.7684019483685656,0.7835095298627016,0.015107581494136126,0.6770561858591114,0.6948194557006839,0.017763269841572553,0.8885339827109143,0.8863361805131121,-0.00219780219780219,0.6482699140262166,0.6806828792122911,0.03241296518607443,0.7679894533853767,0.7688749082695964,0.0008854548842195863,0.7657648885195325,0.7761375593269859,0.010372670807453426
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,41e2010c,7,3,3,0.7516664965548596,0.7516664965548596,0.0,0.7180014359429718,0.7180014359429718,0.0,0.8155154502186467,0.8155154502186467,0.0,0.6878175428910728,0.6878175428910728,0.0,0.7991704230950091,0.7991704230950091,0.0,0.7455480543286874,0.7455480543286874,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,5001d09a,7,0,0,0.8001856568696014,0.8001856568696014,0.0,0.7794507513723214,0.7794507513723214,0.0,0.8894456637589309,0.8894456637589309,0.0,0.7109256499802719,0.7109256499802719,0.0,0.8047765343568589,0.8047765343568589,0.0,0.8092698733779391,0.8092698733779391,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,50c02189,7,3,3,0.634632138639461,0.636175231600362,0.001543092960901065,0.55833884078102,0.5610286669332974,0.002689826152277467,0.5856240835155042,0.6171538616392878,0.03152977812378357,0.6836401937634179,0.6551966015614364,-0.02844359220198145,0.6967283931970398,0.694175124364392,-0.0025532688326478687,0.6274291905900632,0.6260251891860618,-0.0014040014040013998
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,517001af,7,0,0,0.8075038905996903,0.8075038905996903,0.0,0.8016022328106561,0.8016022328106561,0.0,0.7395639547689888,0.7395639547689888,0.0,0.8754438264303916,0.8754438264303916,0.0,0.8289228115555157,0.8289228115555157,0.0,0.8622208822690766,0.8622208822690766,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,6030f0fd,7,1,1,0.7736893902209979,0.7641839368112812,-0.009505453409716678,0.7468972846264721,0.7279338918472854,-0.018963392779186572,0.8427560689881775,0.7986274227652902,-0.04412864622288705,0.7046227114538184,0.7297404508572721,0.025117739403453694,0.788093280617338,0.7726914391784241,-0.015401841438913908,0.7638808636931355,0.7420976823354861,-0.02178318135764945
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,7072a0e0,7,0,0,0.7477566271654945,0.7477566271654945,0.0,0.6738789028701297,0.6738789028701297,0.0,0.7990870824075691,0.7990870824075691,0.0,0.6964261719234198,0.6964261719234198,0.0,0.7280740048556587,0.7280740048556587,0.0,0.7013067867480798,0.7013067867480798,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,7092f07b,7,1,1,0.6812413219481367,0.669827229284044,-0.011414092664092657,0.6416369160596125,0.6276799315140521,-0.01395698454556046,0.8282262230611241,0.8428980377329387,0.01467181467181468,0.5342564208351496,0.49675642083514954,-0.03749999999999999,0.7555026281338668,0.7575622760025666,0.002059647868699816,0.6959219318892472,0.6863981223654377,-0.009523809523809521
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,7150e10a,7,0,0,0.6900958180689345,0.6900958180689345,0.0,0.641776807293707,0.641776807293707,0.0,0.8770739186349296,0.8770739186349296,0.0,0.5031177175029394,0.5031177175029394,0.0,0.7657580117798789,0.7657580117798789,0.0,0.6916743896536994,0.6916743896536994,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71a251fa,7,0,0,0.8537974106555034,0.8537974106555034,0.0,0.8341619843812808,0.8341619843812808,0.0,0.802000184218565,0.802000184218565,0.0,0.9055946370924417,0.9055946370924417,0.0,0.8516159963278485,0.8516159963278485,0.0,0.8587431648895393,0.8587431648895393,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71c09041,6,0,0,0.8111328287410758,0.8111328287410758,0.0,0.7875564057676648,0.7875564057676648,0.0,0.8713432652350138,0.8713432652350138,0.0,0.7509223922471383,0.7509223922471383,0.0,0.8158338356753337,0.8158338356753337,0.0,0.8520923715508907,0.8520923715508907,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71e10186,7,1,1,0.9427918289741308,0.9427918289741308,0.0,0.9445956072591427,0.9445956072591427,0.0,0.9261719211474325,0.9261719211474325,0.0,0.9594117368008294,0.9594117368008294,0.0,0.9498246152034514,0.9498246152034514,0.0,0.9467315395198886,0.9467315395198886,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71f0603f,7,1,1,0.7902873029995084,0.7908445471737738,0.0005572441742654556,0.7922505631793957,0.7916368688898607,-0.0006136942895349337,0.7204031411516185,0.7287364744849517,0.00833333333333332,0.860171464847398,0.8529526198625955,-0.00721884498480244,0.8121829345095511,0.8107716185609873,-0.0014113159485638388,0.8012245857481878,0.8000650310172045,-0.0011595547309833126
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71f21142,7,0,0,0.7795242295636884,0.7795242295636884,0.0,0.7281854703534674,0.7281854703534674,0.0,0.8840655935066863,0.8840655935066863,0.0,0.6749828656206903,0.6749828656206903,0.0,0.7651142593099962,0.7651142593099962,0.0,0.7967025788708855,0.7967025788708855,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,8030618f,7,0,0,0.7649990837712252,0.7649990837712252,0.0,0.6732697594546317,0.6732697594546317,0.0,0.8690589176816104,0.8690589176816104,0.0,0.6609392498608399,0.6609392498608399,0.0,0.7291670681667257,0.7291670681667257,0.0,0.702451315293719,0.702451315293719,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,8191f1d9,7,0,0,0.6673534252662494,0.6673534252662494,0.0,0.5570578819055589,0.5570578819055589,0.0,0.3890471023810602,0.3890471023810602,0.0,0.9456597481514387,0.9456597481514387,0.0,0.7218859213097473,0.7218859213097473,0.0,0.5942155288234826,0.5942155288234826,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,81e150c1,7,1,1,0.7631357490821886,0.7565770327973114,-0.006558716284877427,0.7154161045925036,0.7078364173054735,-0.007579687287030005,0.846381892449871,0.8505529039201526,0.004171011470281538,0.6798896057145063,0.6626011616744698,-0.017288444040036408,0.7271820307690973,0.7232586912724909,-0.003923339496606361,0.7678663848854991,0.7605777551478896,-0.007288629737609338
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,81f1f0fe,7,1,1,0.6846361672867267,0.6886110396784314,0.003974872391704782,0.6522985600076365,0.6543622316734826,0.002063671665846042,0.7069189744651079,0.6578459101248679,-0.04907306434023991,0.6623533601083454,0.7193761692319949,0.057022809123649466,0.7045627429981762,0.7095923255474335,0.005029582549257275,0.686212754842542,0.6876413262711134,0.0014285714285714299
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,a02151ac,7,0,0,0.722054901082019,0.722054901082019,0.0,0.700571080930214,0.700571080930214,0.0,0.6385548644391824,0.6385548644391824,0.0,0.8055549377248555,0.8055549377248555,0.0,0.7490163559791629,0.7490163559791629,0.0,0.7461877251559431,0.7461877251559431,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,a1721173,7,1,1,0.7616910551889821,0.7616910551889821,0.0,0.7649569627775261,0.7649569627775261,0.0,0.7295678102374492,0.7295678102374492,0.0,0.7938143001405148,0.7938143001405148,0.0,0.81157605602315,0.81157605602315,0.0,0.8128682014081176,0.8128682014081176,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,a1b210fc,7,0,0,0.7782748753713967,0.7782748753713967,0.0,0.7670170230960379,0.7670170230960379,0.0,0.8243029015925066,0.8243029015925066,0.0,0.7322468491502868,0.7322468491502868,0.0,0.7868383504065318,0.7868383504065318,0.0,0.7960129205717827,0.7960129205717827,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,b0700166,7,0,0,0.6727165949169857,0.6727165949169857,0.0,0.5967777035956552,0.5967777035956552,0.0,0.7621133335260589,0.7621133335260589,0.0,0.5833198563079126,0.5833198563079126,0.0,0.7199476960562509,0.7199476960562509,0.0,0.631418477223863,0.631418477223863,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,b112005d,7,0,0,0.7165618294593966,0.7165618294593966,0.0,0.6820449825514695,0.6820449825514695,0.0,0.7489952968388707,0.7489952968388707,0.0,0.6841283620799226,0.6841283620799226,0.0,0.7291909760991204,0.7291909760991204,0.0,0.7221005519081282,0.7221005519081282,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,b1c2f044,7,0,0,0.8125658847517111,0.8125658847517111,0.0,0.7922616473316477,0.7922616473316477,0.0,0.9020413879729842,0.9020413879729842,0.0,0.7230903815304378,0.7230903815304378,0.0,0.8313582760727778,0.8313582760727778,0.0,0.8327371689555465,0.8327371689555465,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,c060c06a,7,0,0,0.7365483527830905,0.7365483527830905,0.0,0.6847244502941198,0.6847244502941198,0.0,0.5639974538836668,0.5639974538836668,0.0,0.909099251682514,0.909099251682514,0.0,0.7562575678215021,0.7562575678215021,0.0,0.7789967421774036,0.7789967421774036,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,c112918e,7,1,1,0.6429823831531556,0.6298293956513126,-0.013152987501843063,0.565564428540675,0.5630036618578387,-0.002560766682836272,0.4126365763540102,0.4597323377354859,0.04709576138147568,0.8733281899523009,0.7999264535671392,-0.0734017363851618,0.7371416970481741,0.7536548733038001,0.016513176255625952,0.6257710720701686,0.6328483984135499,0.007077326343381397
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,c1a150b1,7,0,0,0.6597795655385734,0.6597795655385734,0.0,0.6312317235973152,0.6312317235973152,0.0,0.7019731251587193,0.7019731251587193,0.0,0.6175860059184275,0.6175860059184275,0.0,0.7082509455187148,0.7082509455187148,0.0,0.7364156655959792,0.7364156655959792,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d0724095,7,1,1,0.7547235055851594,0.7547235055851594,0.0,0.7284764846684235,0.7284764846684235,0.0,0.7148026704791726,0.7148026704791726,0.0,0.7946443406911465,0.7946443406911465,0.0,0.7803922698379192,0.7803922698379192,0.0,0.7563831238645464,0.7563831238645464,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d0e2d025,7,2,2,0.7690968286344569,0.7548270807098013,-0.014269747924655582,0.7527715053377694,0.7323158743642049,-0.020455630973564527,0.8159386989515083,0.855078391082137,0.039139692130628685,0.7222549583174054,0.6545757703374655,-0.06767918797993985,0.8037252621412956,0.7974102478341659,-0.006315014307129789,0.7917834523154165,0.7703270249817937,-0.021456427333622647
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d111e017,7,1,1,0.8775659722475068,0.8775659722475068,0.0,0.8745335357631647,0.8745335357631647,0.0,0.8278751778421534,0.8278751778421534,0.0,0.9272567666528602,0.9272567666528602,0.0,0.8892217285126469,0.8892217285126469,0.0,0.8770977727514123,0.8770977727514123,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d142d110,7,1,1,0.7757779436871964,0.7757779436871964,0.0,0.7546341222569731,0.7546341222569731,0.0,0.7602992804200047,0.7602992804200047,0.0,0.7912566069543879,0.7912566069543879,0.0,0.7768527437317779,0.7768527437317779,0.0,0.7901946234200281,0.7901946234200281,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d151b0c4,7,0,0,0.7677434506983456,0.7677434506983456,0.0,0.7613551167584968,0.7613551167584968,0.0,0.7536544083803465,0.7536544083803465,0.0,0.7818324930163448,0.7818324930163448,0.0,0.7864664753305048,0.7864664753305048,0.0,0.785382662588118,0.785382662588118,0.0
