model,budget_seconds,budget_role,strategy,strategy_role,subject_id,n_adapted_pm,delta_balanced_accuracy,delta_macro_f1,delta_low_recall,delta_high_recall,delta_precision,delta_accuracy
lightgbm,300,primary,median_midpoint,primary,8030618f,4,0.024181180088863052,0.023430022474207515,-0.035897633348734526,0.08425999352646057,0.0009653875836547754,0.04292374719882425
lightgbm,300,primary,median_midpoint,primary,8191f1d9,2,0.06485955820760425,0.0679606524381039,0.30033725931057914,-0.17061814289537058,0.023659035102527204,0.05986770765560617
lightgbm,300,primary,median_midpoint,primary,81e150c1,4,0.004257053887282897,-0.002043670220760546,0.030672225002348702,-0.022158117227782798,0.0015785146741473521,-0.004361977308405873
lightgbm,300,primary,median_midpoint,primary,81f1f0fe,3,0.016554065203910968,0.01879209354549734,-0.021513718331673887,0.054621848739495826,0.0016123002907998025,0.015277572968686001
lightgbm,300,primary,median_midpoint,primary,a02151ac,5,0.006614691944368256,0.03451738245580523,0.17318399334023776,-0.15995460945150125,-0.03159909865509667,0.005536523587843156
lightgbm,300,primary,median_midpoint,primary,a1b210fc,4,-0.021076879005194976,-0.05101418243065445,-0.23513398977589772,0.19298023176550785,-0.008411474417298198,-0.05875250165523055
lightgbm,300,primary,median_midpoint,primary,b0700166,4,0.045167729794010625,0.08983274107613655,-0.002095451863734492,0.09243091145175573,0.01707484955847538,0.07586005486488151
lightgbm,300,primary,median_midpoint,primary,b112005d,3,-0.03940491707193835,-0.049602876441332655,0.06847411647340729,-0.14728395061728392,0.005773937496192112,-0.002900878943471722
lightgbm,300,primary,median_midpoint,primary,b1c2f044,5,-0.022169030050043382,0.015259415327347581,0.07712717810369714,-0.12146523820378392,0.04576603449636072,0.029496414063874245
lightgbm,300,primary,median_midpoint,primary,c060c06a,2,0.03648144308521667,0.04399764491523894,0.3384615384615384,-0.26549865229110514,-0.0050248246486703785,0.03659480375898283
lightgbm,300,primary,median_midpoint,primary,c112918e,6,0.028613557230113124,0.06805658516995575,0.3141506827733635,-0.2569235683131373,0.044862503679415945,0.0798419392969265
lightgbm,300,primary,median_midpoint,primary,c1a150b1,1,-0.040255742363248914,-0.04295749612602551,0.004854368932038833,-0.0853658536585366,-0.004908570482340946,-0.02083333333333337
lightgbm,300,primary,median_midpoint,primary,d0724095,4,0.010133313268473942,0.019140400879356534,0.035248290383289554,-0.014981663846341614,0.005133165831932518,0.022914012368570186
lightgbm,300,primary,median_midpoint,primary,d0e2d025,4,0.012063765271384808,0.01478218652634905,0.03208616945121878,-0.007958638908449195,-0.0007425799215803053,0.005972598404464707
lightgbm,300,primary,median_midpoint,primary,d111e017,6,0.0010668368418971785,0.000918681572208572,-0.003865710108450965,0.00599938379224535,-4.9983365946008424e-06,0.0007039637364251542
lightgbm,300,primary,median_midpoint,primary,d142d110,5,-0.01097395581249927,-0.023486087871728855,-0.05972720550185338,0.037779293876854816,-0.005678151227704075,-0.04247757293211838
lightgbm,300,primary,median_midpoint,primary,d151b0c4,4,0.009677810063027065,0.013082330518954577,0.08592522553406032,-0.06656960540800624,0.0010672780387710745,0.012937357585279197
lightgbm,300,primary,median_midpoint,primary,d18000a3,2,0.031803890456586825,0.03895952585713264,0.08968609865470856,-0.026078317741534907,0.015862730054767737,0.0373170564360773
lightgbm,300,primary,median_midpoint,primary,e0c0408a,4,0.09243942268528368,0.09975793980624247,0.10117324561403511,0.0837055997565323,0.02031272648566748,0.061952474419307874
lightgbm,300,primary,median_midpoint,primary,f0f2a1e1,2,-0.0020951486506027295,-0.0033009616947480835,0.005154639175257769,-0.009344936476463284,-0.0015628681580109327,-0.003401360544217691
lightgbm,300,primary,median_midpoint,primary,f121f1e0,5,0.03322621865353901,0.042028631541497455,0.013064231543104788,0.053388205763973205,0.006615958988419069,0.027752622359808334
lightgbm,300,primary,median_midpoint,primary,f1a0c120,7,0.020953385123022045,0.016124148673265695,0.025363224186369,0.016543546059675094,-0.005911969465511853,-0.020032171092355285
lightgbm,300,primary,median_midpoint,primary,f1d06060,4,0.06271887285050864,0.09367000700841341,0.20857665936329686,-0.08313891366227966,0.007938472749844605,0.07627526294930168
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,0012905a,1,-0.17445641129851652,-0.2363541813279012,0.052631578947368474,-0.4015444015444016,-0.05034747970770703,-0.18891170431211501
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,1081b177,1,-0.1286911911911912,-0.17744068576718142,0.47685185185185186,-0.7342342342342343,-0.06806983093102303,-0.136986301369863
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,20201194,1,0.15520571759706392,0.1838004452792621,0.407185628742515,-0.09677419354838712,0.02674712248812705,0.14164305949008504
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,2182c1cd,2,0.09530403527547565,0.12300068233416767,0.32671918166206226,-0.13611111111111107,0.04890826752091859,0.12119702918592734
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,30c140ca,1,0.031751139715741505,0.05429814191630511,-0.10619469026548667,0.16969696969696968,0.018057693621362003,0.05755395683453246
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,40f0714a,2,0.05287653522947644,0.06217144444550393,-0.007692307692307665,0.11344537815126049,0.003099092094768552,0.03630434782608699
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,41e2010c,3,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,50c02189,3,0.003600550242102485,0.006276261021980756,0.07356948228882833,-0.06636838180462339,-0.005957627276178361,-0.0032760032760032662
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,6030f0fd,1,-0.06653817386801675,-0.132743749454306,-0.30890052356020936,0.17582417582417587,-0.10781289007239736,-0.15248226950354615
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,7092f07b,1,-0.0798986486486486,-0.09769889181892322,0.10270270270270276,-0.26249999999999996,0.014417535080898713,-0.06666666666666665
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71e10186,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,71f0603f,1,0.0039007092198581894,-0.004295860026744536,0.05833333333333324,-0.05053191489361708,-0.009879211639946872,-0.008116883116883189
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,81e150c1,1,-0.04591101399414199,-0.05305781100921003,0.029197080291970767,-0.12101910828025486,-0.027463376476244528,-0.05102040816326536
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,81f1f0fe,1,0.027824106741933474,0.014445701660922294,-0.3435114503816794,0.39915966386554624,0.03520707784480093,0.010000000000000009
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,a1721173,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,c112918e,1,-0.09207091251290145,-0.017925366779853902,0.3296703296703297,-0.5138121546961326,0.11559223378938166,0.04954128440366978
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d0724095,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d0e2d025,2,-0.049944117736294535,-0.07159470840747584,0.1369889224572004,-0.23687715792978947,-0.022102550074954264,-0.07509749566767926
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d111e017,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,d142d110,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,f121f1e0,1,0.061671697401311065,0.04416833773525175,-0.5247252747252747,0.648068669527897,-0.11735466346785417,-0.06700167504187604
xgboost,60,exploratory,empirical_balanced_accuracy,sensitivity,f1a0c120,1,0.10827147998200637,0.01014646239327599,-0.18623481781376516,0.40277777777777785,-0.10589448527510159,-0.053291536050156796
xgboost,60,exploratory,median_midpoint,primary,0012905a,1,-0.016849556323240478,-0.019978085276531887,0.00877192982456143,-0.0424710424710425,-0.007949830907788447,-0.01848049281314168
xgboost,60,exploratory,median_midpoint,primary,20201194,1,0.15673491726224975,0.18472601559304647,0.43712574850299396,-0.12365591397849462,0.022581491693686506,0.14164305949008504
xgboost,60,exploratory,median_midpoint,primary,2182c1cd,2,0.043543009615304884,0.06527699264766618,0.14403046367505415,-0.056944444444444464,0.017726244566637184,0.065059087480417
xgboost,60,exploratory,median_midpoint,primary,30c140ca,1,0.044784124430142125,0.0629744670292135,-0.06194690265486724,0.1515151515151515,0.02973204318984557,0.06474820143884896
xgboost,60,exploratory,median_midpoint,primary,40f0714a,2,-0.023028841166096103,-0.024086932235599823,0.012345679012345678,-0.05840336134453783,0.01263396511648368,-0.009347826086956501
xgboost,60,exploratory,median_midpoint,primary,41e2010c,3,-0.0008773098522744845,-0.0011831668889378255,0.0022831050228310223,-0.004037724727379917,-0.0004008368655517014,-0.00128033730974908
xgboost,60,exploratory,median_midpoint,primary,50c02189,3,0.017300886935442777,0.03619647889830226,0.13599230377430288,-0.1013905299034173,0.003576470364556772,0.011442282663212955
xgboost,60,exploratory,median_midpoint,primary,6030f0fd,1,-0.06679707726828144,-0.12988666069925836,-0.2984293193717277,0.1648351648351648,-0.10929315529115069,-0.14893617021276595
xgboost,60,exploratory,median_midpoint,primary,7092f07b,1,-0.08614864864864868,-0.10572356379931525,0.10270270270270276,-0.27499999999999997,0.011394104839341224,-0.07246376811594202
xgboost,60,exploratory,median_midpoint,primary,71e10186,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,median_midpoint,primary,71f0603f,1,-0.002039007092198619,-0.016775794605562555,0.09166666666666656,-0.09574468085106391,-0.02060988294196453,-0.022727272727272818
xgboost,60,exploratory,median_midpoint,primary,81e150c1,1,-0.03091729043656144,-0.03486277062314991,0.014598540145985384,-0.07643312101910837,-0.021397952217818705,-0.03401360544217691
xgboost,60,exploratory,median_midpoint,primary,81f1f0fe,1,0.025033677593174652,0.028251235278728748,-0.038167938931297773,0.08823529411764708,0.004399894773729596,0.02200000000000002
xgboost,60,exploratory,median_midpoint,primary,a1721173,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,60,exploratory,median_midpoint,primary,c112918e,1,0.06576710582235445,0.10131018071912101,0.1923076923076924,-0.06077348066298349,0.07547970375067947,0.10825688073394502
xgboost,60,exploratory,median_midpoint,primary,d0724095,1,0.03624772313296909,0.043355515209384854,0.0888888888888889,-0.016393442622950838,0.023522521753072123,0.04166666666666663
xgboost,60,exploratory,median_midpoint,primary,d0e2d025,2,-0.010440777487207842,-0.01919989620711754,0.0731822759315206,-0.09406383090593617,-0.010563885637241754,-0.02235979370182417
xgboost,60,exploratory,median_midpoint,primary,d111e017,1,-0.001848428835489746,-0.0019407731443983334,-0.003696857670979603,0.0,-0.0020470987921176187,-0.001956947162426559
xgboost,60,exploratory,median_midpoint,primary,d142d110,1,0.008599124452782991,0.005716965799223761,0.10256410256410259,-0.08536585365853666,-0.05258170978388155,-0.024793388429751984
xgboost,60,exploratory,median_midpoint,primary,f121f1e0,1,0.029441588454463874,0.0443865504227966,-0.005494505494505586,0.06437768240343344,0.0035042583502712388,0.021775544388609736
xgboost,60,exploratory,median_midpoint,primary,f1a0c120,1,0.10332321187584348,0.05194662374967152,-0.08502024291497978,0.2916666666666667,-0.057915858651152785,0.0
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,0001508a,1,-0.12513368983957218,-0.1541374964391461,0.09090909090909094,-0.3411764705882353,-0.08851749655085928,-0.152317880794702
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,0012905a,2,-0.07130893523751575,-0.10218403482538557,-0.008895478131949575,-0.133722392343082,-0.013858516040853974,-0.08069438426614928
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,0110f12e,2,-0.050742688074777664,-0.06496765497754975,0.11720149253731343,-0.21868686868686865,-0.01163313238285374,-0.05959128590707535
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,0182e16c,2,0.15010550927215477,0.19547982901655916,0.30809298321136463,-0.007881964667054958,0.025862408506302337,0.11473434232446039
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,01c2a0d8,3,0.044755947203449255,0.009747711968437933,0.2772870746134055,-0.18777518020650694,0.0033443682785128104,-0.04552283559006409
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,1081b177,2,-0.15168690725197576,-0.19572417329274855,0.3126017501017501,-0.6159755646057017,-0.09339449208052286,-0.17073753971236294
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,20201194,3,0.04689512891248245,0.053206533297987524,0.14988670617947777,-0.056096448354512884,0.0157940800441011,0.04253270522328678
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,2162c09e,1,0.0012249524645312482,0.032924491023353486,0.14779874213836475,-0.14534883720930236,0.045119731915207684,0.044897959183673564
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,2182c1cd,5,0.052210368798321596,0.062444934360991036,0.17088664894627542,-0.06646591134963227,0.024148676335834063,0.05882679702235629
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,30908049,1,0.11459114778694679,-0.07929758475928328,0.6129032258064516,-0.38372093023255816,-0.12665788616106421,-0.2065009560229446
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,30c140ca,3,0.006713409111171613,0.007624881414273643,-0.08151519067315403,0.09494200889549727,0.012520622971099904,0.007634353146178996
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,40f0714a,3,0.035251023486317624,0.04144762963033596,-0.00512820512820511,0.07563025210084033,0.0020660613965123678,0.02420289855072466
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,41e2010c,3,0.005755260065604857,0.02588692183579729,-0.038961038961038974,0.05047155909224873,-0.004022640478495025,0.030637254901960786
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,5001d09a,2,0.030195369602149302,0.017340011028245783,-0.008898305084745706,0.06928904428904431,-6.41216251639487e-05,0.009935553168635869
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,50c02189,3,0.051256559662467414,0.08865858335480932,0.26182961025186646,-0.15931649092693165,0.00723528603045583,0.04067428951149885
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,517001af,3,0.019472186273153242,0.04947962768650601,0.20326797385620912,-0.16432360130990267,0.06154148967295207,0.06934150263056323
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,6030f0fd,1,-0.06653817386801675,-0.132743749454306,-0.30890052356020936,0.17582417582417587,-0.10781289007239736,-0.15248226950354615
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,7072a0e0,2,-0.10905250939528616,-0.22031789443653294,0.1322885866351271,-0.3503936054256994,-0.04214846248421722,-0.2496751862603788
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,7092f07b,3,-0.055496356616443254,-0.08837328677356844,0.10830830830830834,-0.21930102154119477,0.0007755515702094392,-0.049470372478340595
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,71a251fa,2,-0.17249177086672468,-0.1739591456204072,0.07525118984664197,-0.4202347315800913,-0.05372353909614963,-0.13639671827444755
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,71c09041,2,-0.19274566013696448,-0.13030314093437012,0.06688963210702342,-0.4523809523809524,0.09557217473884139,0.0029325513196480912
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,71e10186,4,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,71f0603f,4,-0.008919547529284644,-0.02539596015552878,0.09263460806697105,-0.11047370312554036,-0.019707590579912893,-0.031575563577180665
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,8030618f,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,81e150c1,2,-0.04560982798472529,-0.061329886400112776,0.03928989817067674,-0.13050955414012744,-0.027363674243526814,-0.06230674087816951
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,81f1f0fe,2,0.027808069792802648,0.02928644467918795,-0.05152671755725191,0.10714285714285715,0.009721877177378269,0.02400000000000002
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,a1721173,2,-0.08653846153846156,-0.10520840566353357,0.0,-0.17307692307692307,-0.06497844827586208,-0.10526315789473684
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,a1b210fc,1,-0.1922385321100918,-0.2525948155934177,-0.47247706422018354,0.08799999999999997,-0.06034101698552918,-0.17307692307692302
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,b0700166,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,b112005d,2,-0.031872681384175594,-0.03472895019305999,0.07020525451559934,-0.13395061728395058,0.010526988611257226,-0.0008199643493761455
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,b1c2f044,4,-0.03864278928887757,0.0030013823092011893,0.06940625262627112,-0.1466918312040263,0.026659023065667337,0.016185245056002967
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,c060c06a,1,-0.0030219780219781223,0.05166909863226865,0.41538461538461535,-0.4214285714285715,-0.02105142367687074,0.06567164179104479
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,c112918e,5,-0.03265382640357113,0.0013405714527829015,0.42983897498680185,-0.495146627793944,0.07126033584177535,0.06915954196765138
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,d0724095,3,-0.001318677050789326,0.050554262452806954,0.21174129353233828,-0.21437864763391698,0.04987693220122413,0.07715588159821278
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,d0e2d025,2,-0.049944117736294535,-0.07159470840747584,0.1369889224572004,-0.23687715792978947,-0.022102550074954264,-0.07509749566767926
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,d111e017,4,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,d142d110,1,0.07270168855534709,0.06725163731996964,0.23076923076923078,-0.08536585365853666,-0.0009108263767553249,0.016528925619834767
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,d151b0c4,1,-0.07344839711656814,-0.06915782683258753,0.39735099337748336,-0.5442477876106195,0.019177702428934018,-0.005681818181818121
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,e0c0408a,2,0.010681818181818237,-0.0356641914191419,-0.11499999999999999,0.1363636363636364,-0.034585554651968387,-0.05263157894736842
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,f0f2a1e1,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,f121f1e0,4,0.030147223713385102,0.031140141219726525,-0.1311813186813187,0.1914757661080889,-0.02153805987872509,0.004912344705573141
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,f1a0c120,7,0.03178942482807864,-0.0058852851597278755,0.005648160273854952,0.0579306893823023,-0.036466066059277824,-0.05823987099420813
xgboost,120,secondary,empirical_balanced_accuracy,sensitivity,f1d06060,3,0.08847752147454913,0.13958332743186452,0.5198496835004353,-0.3428946405513371,0.028204364139582383,0.13534009314909987
xgboost,120,secondary,median_midpoint,primary,0001508a,1,0.0,0.0,0.0,0.0,0.0,0.0
xgboost,120,secondary,median_midpoint,primary,0012905a,2,-0.026176981993551007,-0.03084140196061641,0.001729676303434624,-0.05408364029053686,-0.014450542944491662,-0.028528907559859096
xgboost,120,secondary,median_midpoint,primary,0110f12e,2,0.0037642225592181555,0.00171210994042581,0.047338308457711475,-0.03980986333927511,0.007551011535571639,0.00187005976479665
xgboost,120,secondary,median_midpoint,primary,0182e16c,2,0.1377573371147856,0.1861466435442873,0.26896254842875594,0.0065521258008153505,0.022513446572952955,0.10911636479637049
xgboost,120,secondary,median_midpoint,primary,01c2a0d8,3,0.023980620959778192,-0.0034137238937729983,0.2064401474761943,-0.1584789055566379,-0.012399541438924596,-0.05414044613435128
xgboost,120,secondary,median_midpoint,primary,1081b177,1,0.033042300165587846,0.026489866377269577,0.1208791208791209,-0.0547945205479452,0.016593771888727682,0.02493765586034913
xgboost,120,secondary,median_midpoint,primary,20201194,3,0.055292024574944976,0.059343034173850895,0.12402490936494358,-0.013440860215053752,-0.004624592709783844,0.04294234941804335
xgboost,120,secondary,median_midpoint,primary,2162c09e,1,0.01104285505338598,0.039486277744016585,0.1383647798742138,-0.11627906976744184,0.04647419472896741,0.048979591836734726
xgboost,120,secondary,median_midpoint,primary,2182c1cd,5,0.007190412237660681,0.01056121931783236,0.021083587731482733,-0.006702763256161326,0.003885587424191095,0.010686468683586848
xgboost,120,secondary,median_midpoint,primary,30908049,1,0.09979994998749686,0.0037138570190419218,0.3763440860215054,-0.17674418604651165,-0.10709532162794466,-0.07839388145315496
xgboost,120,secondary,median_midpoint,primary,30c140ca,2,0.023574421341549967,0.046008888079017096,0.020686545290569902,0.026462297392529976,0.022447697628473928,0.05115167125558817
xgboost,120,secondary,median_midpoint,primary,40f0714a,3,0.026653871425113256,0.03139725654081171,-0.004115226337448541,0.05742296918767507,0.0032643053722162993,0.01666666666666668
xgboost,120,secondary,median_midpoint,primary,41e2010c,3,0.041236132261167624,0.06795555098048763,-0.028019925280199292,0.11049218980253463,0.01692839662027597,0.0722490744549568
xgboost,120,secondary,median_midpoint,primary,5001d09a,2,0.015800936351783812,0.014709486289136209,-0.004237288135593209,0.03583916083916078,0.0045040335311661295,0.012083780880773332
xgboost,120,secondary,median_midpoint,primary,50c02189,2,0.008979468856050388,0.013871919056764714,0.1210572631177175,-0.1030983254056167,-0.0040216494141618875,-0.0003736691236690959
xgboost,120,secondary,median_midpoint,primary,517001af,3,0.04636206726590827,0.05468588424352738,0.14477124183006532,-0.05204710729824887,0.025276204340125747,0.05560632986375558
xgboost,120,secondary,median_midpoint,primary,6030f0fd,1,-0.06417927622116104,-0.12654510831302201,-0.2931937172774869,0.1648351648351648,-0.10734475620262418,-0.14539007092198586
xgboost,120,secondary,median_midpoint,primary,7072a0e0,2,-0.04475480081162614,-0.11471675957358135,0.1266706091070372,-0.21618021073028945,-0.02398743076961818,-0.14464361842505935
xgboost,120,secondary,median_midpoint,primary,7092f07b,3,-0.06121156430533514,-0.08824522982738676,0.06310596310596311,-0.18552909171663332,-0.01321284654872231,-0.04877531184539178
xgboost,120,secondary,median_midpoint,primary,71a251fa,2,-0.042128478726085716,-0.036821208039373166,0.06060285563194073,-0.14485981308411217,-0.017840787207978992,-0.034592651404878494
xgboost,120,secondary,median_midpoint,primary,71c09041,2,-0.17815341605370244,-0.09076225122598541,0.0698836440830713,-0.42619047619047623,0.08725598809528712,0.010486453838145449
xgboost,120,secondary,median_midpoint,primary,71e10186,4,-0.00041981660146667155,-0.0004389748708254204,0.0009025270758122872,-0.001742160278745658,-0.0005437865679587539,-0.00044326241134751143
xgboost,120,secondary,median_midpoint,primary,71f0603f,4,0.0005662878046872044,-0.014504146288318726,0.10653995176683528,-0.10540737615746093,-0.016192800282531727,-0.021714335878893792
xgboost,120,secondary,median_midpoint,primary,8030618f,1,-0.0003356005011633245,-0.0007561640695031846,0.03311258278145701,-0.03378378378378377,0.0030517389900966974,0.0
xgboost,120,secondary,median_midpoint,primary,81e150c1,2,-0.01000256280890749,-0.01752397669791128,0.03199062809768405,-0.05199575371549897,-0.004757130804713017,-0.018398268398268414
xgboost,120,secondary,median_midpoint,primary,81f1f0fe,2,0.042233305535954835,0.04253394515079706,-0.06679389312977102,0.1512605042016807,0.02438102041683421,0.03699999999999998
xgboost,120,secondary,median_midpoint,primary,a1721173,2,-0.016376201923076927,-0.019622323350811377,-0.00390625,-0.028846153846153855,-0.01833293573135808,-0.01982696467195383
xgboost,120,secondary,median_midpoint,primary,a1b210fc,1,-0.10355963302752291,-0.11679159259620586,-0.2431192660550459,0.03600000000000003,-0.05628867226130041,-0.09401709401709402
xgboost,120,secondary,median_midpoint,primary,b0700166,1,0.010967257716483658,0.022547280006832815,-0.012121212121212088,0.03405572755417957,-0.005430942488803492,0.018442622950819665
xgboost,120,secondary,median_midpoint,primary,b112005d,2,-0.03878299276287783,-0.030753397520578984,0.11339080459770112,-0.19095679012345676,0.011467105051976456,0.012691622103386757
xgboost,120,secondary,median_midpoint,primary,b1c2f044,3,-0.0031770416447955974,0.0291168615340535,0.06957055214723928,-0.07592463543683055,0.027232055502834362,0.03416747447117748
xgboost,120,secondary,median_midpoint,primary,c060c06a,1,0.06126373626373627,0.09316030715520252,0.2153846153846154,-0.09285714285714286,0.00834534828081368,0.08656716417910448
xgboost,120,secondary,median_midpoint,primary,c112918e,5,0.028839836545406294,0.07381837495661037,0.3629281959913004,-0.3052485229004879,0.033798693148759384,0.08816938505123981
xgboost,120,secondary,median_midpoint,primary,d0724095,3,0.011294225870757754,0.019952077714671074,0.041658374792703144,-0.01906992305118771,0.0072269733768261695,0.022749399990943237
xgboost,120,secondary,median_midpoint,primary,d0e2d025,2,0.0019417165227310074,0.003236438444124634,0.016616314199395743,-0.012732881153933728,0.0009037220681240021,0.0033418651268107835
xgboost,120,secondary,median_midpoint,primary,d111e017,4,-0.00016729588811773,-0.00021365860020847172,-0.00033459177623546,0.0,-0.00025304128694175754,-0.00022214277351262357
xgboost,120,secondary,median_midpoint,primary,d142d110,1,0.05988117573483431,0.055422900970275135,0.20512820512820512,-0.08536585365853666,-0.010789118778987472,0.008264462809917439
xgboost,120,secondary,median_midpoint,primary,d151b0c4,1,-0.03136904413057495,-0.010709426287120793,0.35761589403973504,-0.42035398230088494,0.018278351683028937,0.024621212121212155
xgboost,120,secondary,median_midpoint,primary,e0c0408a,2,0.03362041467304622,0.009366936385624025,-0.027456140350877234,0.09469696969696967,-0.006061421878086837,-0.0025683019429762477
xgboost,120,secondary,median_midpoint,primary,f0f2a1e1,1,-0.008890304644966984,-0.013269247095735848,0.010309278350515427,-0.028089887640449396,-0.00820656091376959,-0.014545454545454528
xgboost,120,secondary,median_midpoint,primary,f121f1e0,4,0.03640142953580436,0.04775880700548504,-0.012575452716297786,0.08537831178790652,-0.0013397811612856914,0.029216143028553798
xgboost,120,secondary,median_midpoint,primary,f1a0c120,6,0.026949320162762264,0.023144597774733672,0.02142663675844454,0.03247200356707996,-0.022503059250632507,-0.0039159713072756674
xgboost,120,secondary,median_midpoint,primary,f1d06060,3,0.05525759307741821,0.09240535357270326,0.3432818204646218,-0.2327666343097854,0.007200324029848641,0.08749278153621813
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0001508a,3,-0.06650512382643943,0.00543163333755801,0.297675164341831,-0.4306854119947099,-0.02266892564256266,0.06270530305321198
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0012905a,5,-0.06074356697420573,-0.0716666006371282,-0.06631541303218137,-0.05517172091623015,0.009391619488210878,-0.04354216055380746
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0110f12e,6,-0.018625670665924243,-0.03081120130670249,0.04204595121819612,-0.07929729255004453,-0.009145242856853938,-0.03241278300138498
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,0182e16c,2,0.17570691212343736,0.22092632265064163,0.37778734395178654,-0.02637351970491167,0.05047116777589267,0.1402766455180236
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,01c2a0d8,6,-0.04052048686070812,-0.0504528637337075,0.19575209975488347,-0.2767930734762997,-0.00355208847470632,-0.056538465813418794
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,1081b177,6,0.011670641684525177,0.01867785505681137,0.14273573826185196,-0.1193944548928016,-0.008648870501584749,0.010859160546162613
xgboost,300,primary,empirical_balanced_accuracy,sensitivity,20201194,5,0.04567080212958039,0.039586937990150825,0.23007016444798847,-0.1387285601888277,-0.013510053387732946,0.015881612274351364
