model,outer_fold,pm,subject_id,delta_balanced_accuracy_vs_xgboost,delta_f1_vs_xgboost,delta_roc_auc_vs_xgboost,delta_pr_auc_vs_xgboost,delta_low_recall_vs_xgboost,delta_high_recall_vs_xgboost,delta_precision_vs_xgboost,delta_accuracy_vs_xgboost
random_forest,5,attention,0001508a,-0.04134283246977544,-0.0736536024603795,-0.05213730569948194,-0.18179076615226025,-0.12435233160621761,0.04166666666666663,-0.01439463609248337,-0.10599078341013823
random_forest,5,attention,0110f12e,-0.03172557682866972,-0.030064832591780832,-0.02952667321224034,-0.07025838445638899,-0.05154639175257736,-0.011904761904761973,-0.030418413096251706,-0.029147982062780353
random_forest,5,attention,0182e16c,-0.2549627791563276,-0.2382306490190308,-0.2623294044665013,-0.2518562128891231,0.038461538461538436,-0.5483870967741936,-0.22428619095285773,-0.15104166666666663
random_forest,5,attention,2182c1cd,0.036968954248366104,0.04375429764291727,-0.0067628903413216035,-0.03247448431455391,0.15032679738562094,-0.07638888888888884,0.023020526228591076,0.04040404040404044
random_forest,5,attention,219060fa,-0.10028594771241839,-0.12078514592225587,-0.043164488017429226,-0.04033921517832906,0.03472222222222221,-0.23529411764705893,-0.05058585899880497,-0.10437710437710435
random_forest,5,attention,71e10186,-0.00505016722408036,-0.009865089942789562,-0.004239130434782856,0.0018754892104639875,0.019999999999999907,-0.030100334448160626,-0.015256036021488395,-0.010020040080159998
random_forest,5,attention,8191f1d9,0.02084565345949141,-0.005188820003943606,-0.01343509757539918,-0.01272294659185802,0.13157894736842102,-0.0898876404494382,-0.02287240446703609,-0.023622047244094557
random_forest,5,attention,81e150c1,-0.10815666546891844,-0.09700646681778757,-0.12652712899748464,-0.10108598938836355,-0.02066115702479343,-0.19565217391304357,-0.08846087568392824,-0.04861111111111105
random_forest,5,attention,c1a150b1,0.043050541516245544,0.04674047310987972,0.019314079422382613,-0.009054241932967333,0.050000000000000044,0.036101083032491044,0.05462268612518195,0.041189931350114395
random_forest,5,attention,e0c0408a,1.1102230246251565e-16,0.0030767455723708093,-0.020000000000000018,-0.013986013986014068,0.10000000000000009,-0.09999999999999998,-0.03108003108003099,0.0
random_forest,5,attention,f121f1e0,-0.04620181405895685,-0.05645069031749195,-0.0227437641723357,-0.05253562145840052,0.005555555555555536,-0.0979591836734694,-0.03590746643484988,-0.05411764705882349
random_forest,5,engagement,0001508a,0.013636363636363558,0.022932291401239313,-0.01719008264462818,-0.025281438115811183,-0.06363636363636371,0.09090909090909088,-0.0223836658090818,0.013636363636363558
random_forest,5,engagement,0110f12e,0.0019920318725099584,0.0021656221681825016,0.002868525896414398,-0.013324016188357768,0.0,0.003984063745019806,0.003684997258086131,0.0022172949002218223
random_forest,5,engagement,0182e16c,0.06147628542942596,0.07359013234428702,0.09897094430992726,0.0948249483065341,-0.008403361344537785,0.13135593220338992,0.0776832954530724,0.08450704225352113
random_forest,5,engagement,2182c1cd,0.06664623508887735,0.07920527097960539,0.0747559998114008,0.11654621081577121,0.10179640718562871,0.03149606299212604,0.05619302329200482,0.0714285714285714
random_forest,5,engagement,219060fa,0.07867132867132876,0.106473711903319,-0.027587412587412596,-0.03952985135489684,-0.027272727272727226,0.18461538461538468,-0.02277126868195034,0.05142857142857149
random_forest,5,engagement,71e10186,-0.02023877855584899,-0.01906802847665301,-0.0009011594535641709,-0.0009589401115069895,-0.05338078291814963,0.012903225806451646,-0.013611432956099567,-0.01861252115059242
random_forest,5,engagement,8191f1d9,-0.042635851557322746,-0.11293247755769237,-0.15011597084161687,-0.0765994099829991,-0.1769383697813122,0.09166666666666679,0.009686244016659407,-0.1252006420545747
random_forest,5,engagement,81e150c1,-0.07643804791149034,-0.08953906759560448,-0.10857437532230074,-0.02990703670652861,-0.03614457831325302,-0.11673151750972766,-0.05188852792490817,-0.09705882352941175
random_forest,5,engagement,c1a150b1,0.01564709843977996,0.052459478068961896,-0.09717139970816036,-0.049585430162641275,-0.03311258278145679,0.064406779661017,-0.00878399378399386,0.03139013452914802
random_forest,5,engagement,e0c0408a,0.132744603308102,0.12306081920957612,0.07667507709559862,0.043052123015106414,0.04597701149425293,0.2195121951219512,0.11752677136975342,0.1015625
random_forest,5,engagement,f121f1e0,0.0027815777473779724,-0.054759662330476355,-0.038725490196078405,-0.015249714807212378,0.1937984496124031,-0.18823529411764706,-0.027450945504805646,-0.08315565031982941
random_forest,5,excitement,0001508a,0.041337764852513614,0.04130157569233739,0.0015233347181832224,0.0031705498239825713,0.04819277108433728,0.03448275862068961,0.04085446901902612,0.04117647058823526
random_forest,5,excitement,0110f12e,0.04611650485436891,0.04594535143921197,0.012230181921010441,0.010923664275738987,0.06796116504854377,0.024271844660194164,0.048534494605923184,0.04611650485436891
random_forest,5,excitement,0182e16c,-0.045454545454545525,-0.029287549414863556,-0.0029232542819499496,-0.03986536223183634,0.0,-0.09090909090909094,-0.012537721140733371,-0.007481296758104827
random_forest,5,excitement,2182c1cd,0.05188679245283012,0.04468141736550235,-0.0002024455421489879,-0.0005085203050999576,0.10377358490566047,0.0,0.02531005393908592,0.032448377581120846
random_forest,5,excitement,219060fa,-0.021534044298605393,-0.010594296140215675,-0.0009485233798195436,-0.00391775170484121,-0.07608695652173902,0.03301886792452824,0.02936744615738951,0.0
random_forest,5,excitement,71e10186,0.026245847176079806,0.022439520775145994,-0.00033222591362136455,-0.0003213171149976102,0.05581395348837226,-0.0033222591362125353,0.015987015452035847,0.021317829457364268
random_forest,5,excitement,8191f1d9,-0.047865353037766845,-0.058122710889414675,0.0013204707170222374,0.0046491186226957915,-0.08620689655172409,-0.009523809523809601,-0.034504689503292885,-0.042047531992687404
random_forest,5,excitement,81e150c1,0.010649296939619579,0.01510187018334408,0.004204576785221903,-0.0020479008013977174,-0.010752688172043223,0.03205128205128205,0.010092403971091901,0.01606425702811254
random_forest,5,excitement,c1a150b1,0.026952461799660488,0.041472335960564766,-0.017567440105640597,0.004438547742927401,0.01881720430107514,0.03508771929824561,0.05511719429258244,0.020979020979021046
random_forest,5,excitement,e0c0408a,-0.023076923076922995,-0.02560836728222393,-0.015674891146589154,-0.016713169006792872,-0.04615384615384621,0.0,-0.0179758130068689,-0.025423728813559365
random_forest,5,excitement,f121f1e0,0.0015624999999999112,0.0021504617844557705,-0.008199999999999985,-0.003578914530929622,0.0,0.0031250000000000444,0.000730515685632871,0.0022471910112359383
random_forest,5,stress,0001508a,-0.014586014586014606,-0.024713688988172722,0.08422708422708414,0.08224679159530934,-0.04504504504504503,0.015873015873015595,0.013562952514899917,-0.012658227848101333
random_forest,5,stress,0110f12e,-0.003563720323244479,-0.003918211409653094,0.0019324398935901543,0.002066595669083182,-0.011494252873563204,0.004366812227074135,-0.004803982251052719,-0.004081632653061273
random_forest,5,stress,0182e16c,-0.04861111111111127,-0.0653270589439281,-0.4990997942386831,-0.31292115860713465,-0.05555555555555561,-0.04166666666666674,-0.26478309601892996,-0.04678362573099415
random_forest,5,stress,2182c1cd,0.008608815426997318,0.01341875179960983,0.034717004758327064,0.05413711105294028,0.024793388429752095,-0.007575757575757458,0.0025653366705951086,0.013368983957219194
random_forest,5,stress,219060fa,0.03951917033312391,0.013912719903070858,-0.012020741671904478,-0.007928560872122237,0.10810810810810811,-0.029069767441860406,-0.011036368820799947,-0.004784688995215225
random_forest,5,stress,71e10186,-0.013488639631866528,-0.01956022481504005,0.000958680855143168,0.0002991185428325993,0.03859649122807007,-0.06557377049180346,-0.01801228229022156,-0.019969278033794335
random_forest,5,stress,8191f1d9,-0.009249171921252741,-0.014799799683520631,0.08019983933621655,0.1425750817876652,-0.013667425968109395,-0.004830917874396157,-0.019422235445343494,-0.010835913312693402
random_forest,5,stress,81e150c1,-0.04726606089590302,-0.04742416083609269,-0.03367607205483836,-0.04272667916298112,-0.045751633986928275,-0.04878048780487809,-0.0473239063653359,-0.04731861198738174
random_forest,5,stress,c1a150b1,-0.16620879120879128,-0.15309349527691152,-0.17313936063936064,-0.02759777266591823,-0.1538461538461539,-0.1785714285714286,-0.09141684572907283,-0.17664670658682624
random_forest,5,stress,e0c0408a,0.029738981600342385,0.03847771451612281,0.03369704749679081,0.05659156268471777,0.03508771929824561,0.024390243902439046,0.05362795888350369,0.032258064516129004
random_forest,5,stress,f121f1e0,0.02448593073593086,0.037348319383839645,-0.02855519480519475,-0.0147629087518657,-0.0051948051948051965,0.054166666666666724,0.0007100397186583507,0.01759999999999995
random_forest,5,relaxation,0001508a,0.05384615384615388,0.08745692797667015,0.09979487179487179,0.04852027922690161,0.1076923076923077,0.0,0.041763285024154495,0.03255813953488362
random_forest,5,relaxation,0110f12e,-0.0067127289068643625,-0.0035171157648598017,0.005130509680560391,0.003434994022945448,-0.048309178743961345,0.03488372093023262,-0.0004617905351866902,-0.0021505376344086446
random_forest,5,relaxation,0182e16c,0.05640342377260987,0.0713368026408282,-0.24511466408268745,-0.3288845978049161,-0.00347222222222221,0.11627906976744187,-0.02642437822679966,0.012084592145015227
random_forest,5,relaxation,2182c1cd,-0.016362074351765066,-0.016757349172889402,-0.0009372071227742307,-0.0006445188667619783,-0.037878787878787845,0.005154639175257714,-0.0030091252633803744,-0.012269938650306678
random_forest,5,relaxation,219060fa,-0.005324675324675288,-0.0015974546682884228,-0.002389610389610386,-0.0007021819809154284,-0.014285714285714346,0.0036363636363636598,0.0019663669663669836,0.0
random_forest,5,relaxation,71e10186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_forest,5,relaxation,8191f1d9,-0.0179171403309335,-0.021667486606985364,-0.044606542882405176,-0.0325972610225258,-0.04022988505747127,0.00439560439560438,0.010324279965697403,-0.007949125596184325
random_forest,5,relaxation,81e150c1,-0.027083333333333348,-0.03529979391985405,-0.0512083333333333,-0.01775359186698855,0.0,-0.054166666666666696,-0.03983436853002076,-0.038235294117647034
random_forest,5,relaxation,c1a150b1,0.036679025423728806,0.09139465099599586,-0.0036414194915255216,0.02377703700704137,0.234375,-0.1610169491525424,0.07134624767951181,0.1278538812785388
random_forest,5,relaxation,e0c0408a,-0.13636363636363624,-0.13910684878426816,0.0034965034965035446,0.004125691500223239,0.0,-0.27272727272727265,-0.04067796610169483,-0.08108108108108103
random_forest,5,relaxation,f121f1e0,0.007500000000000062,0.009926868694196789,-0.01613744075829371,-0.011709274715221651,0.0,0.015000000000000013,0.0028457112030210174,0.007299270072992692
random_forest,5,interest,0001508a,-0.023980537534754376,-0.02800624025768461,0.028035217794253886,0.01578859152009271,-0.0961538461538462,0.048192771084337394,0.031371946813123275,-0.007407407407407418
random_forest,5,interest,0110f12e,0.007956685499058369,0.013684208377602869,0.023477715003138555,0.020927103102181044,-0.022222222222222254,0.03813559322033899,0.019787533068783114,0.016172506738544534
random_forest,5,interest,0182e16c,-0.0702401372212692,-0.09496060742131684,-0.08626072041166366,-0.05312655288127721,-0.027272727272727226,-0.1132075471698113,-0.044842567668282984,-0.08800000000000002
random_forest,5,interest,2182c1cd,0.013742201198874593,0.012397186147186212,0.022387146760184384,0.05418197550242598,0.005586592178770999,0.021897810218978297,0.018168029313942236,0.012658227848101333
random_forest,5,interest,219060fa,-0.05681818181818188,-0.08728724691457623,0.0023510971786834256,-0.0007156215935539834,0.0,-0.11363636363636365,-0.0629101198001325,-0.09316770186335399
random_forest,5,interest,71e10186,0.0039215686274511885,0.003658690363149586,0.008813422276126803,0.004479329580254654,0.007843137254901933,0.0,0.004430624502053004,0.00366300366300365
random_forest,5,interest,8191f1d9,-0.003350083752093891,-0.00655170368560648,-0.22215472969241817,-0.0789597562117795,-0.006700167504187601,0.0,-0.00043343653250771386,-0.005813953488372103
random_forest,5,interest,81e150c1,0.018478260869565277,-1.3107981559734583e-05,0.021304347826086922,0.0014842386009148445,0.04999999999999993,-0.01304347826086949,0.004580402666708894,-0.008000000000000007
random_forest,5,interest,c1a150b1,0.00015802781289497858,-0.008685404575984768,-0.14132954066582382,-0.07938590402605361,-0.03539823008849552,0.0357142857142857,-0.03674885270352801,-0.016129032258064502
random_forest,5,interest,e0c0408a,0.028846153846153855,0.042786524788547,0.23076923076923084,0.0054739642602842364,0.0,0.05769230769230771,0.0007936507936507908,0.0566037735849057
random_forest,5,interest,f121f1e0,-0.03508395600204972,-0.04717526394773275,-0.04241297534351052,-0.02661714032158158,0.004016064257028162,-0.0741839762611276,-0.012888296357151163,-0.04095563139931735
random_forest,5,focus,0001508a,0.045427013930950944,0.03198379073334923,-0.01695941853422167,-0.022100159334647596,-0.06299212598425197,0.15384615384615385,0.005870994467755297,0.01041666666666663
random_forest,5,focus,0110f12e,-0.035367620922538645,-0.0352318075406961,-0.016391873786673172,-0.03620777695830246,-0.022831050228310557,-0.04790419161676651,-0.03467756255434029,-0.033678756476683946
random_forest,5,focus,0182e16c,0.026881720430107503,0.052264779271370104,-0.1835673038630029,-0.3300104618897911,0.0537634408602151,0.0,0.005068233439078029,0.042735042735042694
random_forest,5,focus,2182c1cd,0.014813782855019997,0.01553048283248748,-0.0019504040122595434,-0.02114207178492422,0.020618556701030855,0.009009009009009028,0.016414531233920004,0.012539184952978122
random_forest,5,focus,219060fa,-0.06667291822955745,-0.07111043739345735,-0.06547730682670672,-0.07474715180230462,-0.09302325581395354,-0.040322580645161255,-0.06299062271914924,-0.07094594594594594
random_forest,5,focus,71e10186,0.025830523068092193,0.02528852907442858,-0.0027265552127430093,-0.006080833572934652,0.03867403314917128,0.012987012987012991,0.023252284281696012,0.02249488752556239
random_forest,5,focus,8191f1d9,-0.0010862299465240755,-0.02043265545556705,0.025697314049586528,0.06327348102338481,-0.08238636363636365,0.08021390374331538,0.0020958897658711617,-0.025974025974025983
random_forest,5,focus,81e150c1,0.01074561403508767,0.0020751930307489896,-0.00977095516569182,-0.00977582774755359,-0.04166666666666663,0.06315789473684208,-0.004093416797064986,-0.009646302250803873
random_forest,5,focus,c1a150b1,-0.0962624945675794,-0.09855768989665614,-0.08409387222946552,-0.14367620308907714,0.025423728813559254,-0.217948717948718,-0.07943651518366501,-0.035031847133758065
random_forest,5,focus,e0c0408a,-0.026832955404384018,-0.0670141861153733,0.0007558578987151288,0.03126720165717434,-0.0740740740740741,0.020408163265306034,0.06400282885431396,-0.029126213592233052
random_forest,5,focus,f121f1e0,-0.007566823899371133,0.012965301192825684,-0.022101022012578575,-0.0018715470114689658,-0.09375,0.07861635220125784,-0.010342244524303434,0.02092050209205021
lightgbm,1,attention,30c140ca,-0.0031847133757961776,-0.0033996993457381386,-0.000155351871990006,-0.024161879573430634,0.0,-0.006369426751592355,-0.0042227168437865,-0.0035714285714285587
lightgbm,1,attention,3110e0c7,0.02941176470588236,0.05641148735250179,-0.05774748923959838,-0.055053208628543904,0.0,0.05882352941176479,0.007884615384615379,0.03669724770642202
lightgbm,1,attention,40f0714a,0.04444444444444451,0.05774703557312255,0.05370370370370381,0.03528141061418699,0.0,0.0888888888888888,0.07138161195558523,0.05797101449275366
lightgbm,1,attention,7150e10a,-0.03410547269108055,-0.02571349279961732,-0.031071905761732133,-0.02781230511093613,-0.12442396313364057,0.056213017751479355,-0.014140895542526288,-0.014414414414414378
lightgbm,1,attention,71f0603f,0.007041831475488536,0.006786938058434222,-0.01406368612409592,-0.02861081834997714,-0.029126213592232997,0.043209876543209846,0.009382585364971052,0.00789889415481837
lightgbm,1,attention,81f1f0fe,0.10571428571428576,0.1269538886621986,0.08121212121212129,0.08076985082177046,0.0,0.21142857142857147,0.08087620935901163,0.09919571045576414
lightgbm,1,attention,a1721173,0.032037239868565215,0.0354180932399385,0.020947426067907893,0.01671226218303168,0.13636363636363635,-0.07228915662650592,0.02688208318100682,0.03508771929824561
lightgbm,1,attention,c060c06a,-0.051851851851851816,-0.07039134107005163,0.03253772290809309,0.034672295327186076,-0.14814814814814814,0.0444444444444444,0.003905051052328523,-0.05185185185185193
lightgbm,1,attention,c112918e,-0.023337673261052405,-0.045524130849492195,0.027157193718242878,0.057524844706905665,-0.05540897097625319,0.008733624454148381,-0.006709284521746572,-0.03125
lightgbm,1,attention,d111e017,0.002028446354408908,0.0027934105542409826,-0.0016943807492691976,-0.00958299366232962,-0.029055690072639195,0.0331125827814569,0.006104770168284146,0.0034642032332563577
lightgbm,1,attention,f1d06060,-0.04695890128046265,-0.0732923852240136,-0.012339942172655882,-0.004174339512776903,0.01388888888888895,-0.1078066914498142,-0.015518254663193787,-0.08211143695014672
lightgbm,1,engagement,30c140ca,0.05252968508002065,0.03783926790219694,0.020456892101187396,0.019146369712386146,-0.0872483221476511,0.1923076923076924,0.046244893028159706,0.027667984189723382
lightgbm,1,engagement,3110e0c7,-0.038890304497388284,-0.0367220585089032,-0.028666072111097063,-0.006106846565500423,-0.09574468085106386,0.017964071856287456,-0.030804460374352804,-0.02298850574712641
lightgbm,1,engagement,40f0714a,0.02662337662337655,0.03111253665689151,0.025541125541125642,0.0289660974268362,-0.018181818181818188,0.07142857142857156,-0.008113176777560405,0.020618556701030855
lightgbm,1,engagement,7150e10a,0.04539295392953935,0.04983093154330587,0.0161444907131999,0.04334066736023978,0.005420054200542035,0.08536585365853666,0.030501184061300868,0.030018761726078758
lightgbm,1,engagement,71f0603f,-0.0009606651296024671,-0.0011899336495060364,-0.0021169566128694806,0.0010885725635264576,0.010899182561307952,-0.012820512820512886,-0.0014452501592133737,-0.0013210039630118242
lightgbm,1,engagement,81f1f0fe,-0.013158716283716232,-0.026373186794164782,-0.019823926073925913,-0.007049763936329612,0.02197802197802201,-0.048295454545454586,-0.01896172387868711,-0.033860045146726914
lightgbm,1,engagement,a1721173,-0.024539170506912455,-0.02883237099591729,0.009677419354838679,-0.00023515189840939144,-0.057142857142857106,0.008064516129032029,0.020824911342152697,-0.0062893081761006275
lightgbm,1,engagement,c060c06a,0.0039253384603059605,0.0036749521982410993,0.004686373467916338,0.005091257542836125,0.013698630136986356,-0.005847953216374324,0.0017272352249881884,0.003154574132492094
lightgbm,1,engagement,c112918e,0.004519851627970972,0.004484396938595481,0.0034620140129137944,0.02257652009891875,-0.006896551724137945,0.015936254980079667,0.003060465236863763,0.003696857670979714
lightgbm,1,engagement,d111e017,-0.009671241807238884,-0.010620463637498578,-0.01904853374311699,0.009681236764634948,-0.012165450121654486,-0.0071770334928231705,-0.010653824808752876,-0.00965018094089265
lightgbm,1,engagement,f1d06060,0.004530944289980465,0.003588104613671872,0.004462293618919921,-0.0011018288109736485,-0.008032128514056214,0.017094017094017144,-0.0068998974246897715,0.0
lightgbm,1,excitement,30c140ca,0.01807228915662651,0.02178966277848704,0.009759036144578181,0.018333371662958342,0.03614457831325302,0.0,0.01599085653787613,0.022556390977443552
lightgbm,1,excitement,3110e0c7,-0.004608294930875556,-0.006109321108993537,-0.007482285317873316,-0.00931103572637404,0.0,-0.009216589861751223,-0.004898687396457269,-0.006451612903225823
lightgbm,1,excitement,40f0714a,0.07097457627118642,0.037458349516547695,0.0031779661016948513,-0.05563584304689617,0.016949152542372836,0.125,0.024976407000686263,0.023809523809523836
lightgbm,1,excitement,7150e10a,0.014705882352941235,0.011540083668987178,-0.000509007214623991,0.012289857254036418,0.0,0.02941176470588236,0.005454440456435172,0.0055045871559631365
lightgbm,1,excitement,71f0603f,-0.010033444816053505,-0.011094076855796109,0.006320027589967969,0.0017429135502096127,-0.02006688963210701,0.0,-0.0054147426025337175,-0.008379888268156388
lightgbm,1,excitement,81f1f0fe,0.03931381624623931,0.03730909460149623,0.009691043739875171,0.006637118778992979,0.08724832214765099,-0.008620689655172376,0.016554760862161233,0.02887139107611547
lightgbm,1,excitement,a1721173,-0.008653390232337577,-0.0057788583747092614,-0.00391180654338541,-0.0030528215243448287,-0.026315789473684403,0.009009009009009028,-0.006379976232917417,-0.005347593582887833
lightgbm,1,excitement,c060c06a,0.015021459227467782,0.021286625186183405,-0.003511509949278069,-0.0774773285516509,0.030042918454935563,0.0,0.008646827624929854,0.02527075812274371
lightgbm,1,excitement,c112918e,0.05607142365839901,0.07416632402863677,0.009326895299409999,0.01077009658793171,0.12737127371273715,-0.015228426395939021,0.05053163492961288,0.07773851590106007
lightgbm,1,excitement,d111e017,-0.007299270072992803,-0.006833846998710369,-0.0004214011588531408,-0.0006785542837464131,-0.014598540145985606,0.0,-0.0060521477243621336,-0.006696428571428603
lightgbm,1,excitement,f1d06060,-0.0035714285714285587,-0.004643298437682852,0.0007366071428573928,0.0008534763713883287,0.0,-0.0071428571428572285,-0.00731633957440414,-0.00454545454545463
lightgbm,1,stress,30c140ca,0.019172113289760317,0.020084065577551824,0.019607843137254943,0.008817578495310507,0.014814814814814725,0.0235294117647058,0.01827756020544935,0.01967213114754096
lightgbm,1,stress,3110e0c7,-0.019592055823939913,-0.01899722414989588,0.07228484523170509,0.129010809291414,-0.0144927536231884,-0.024691358024691357,-0.03184065135213732,-0.0182648401826484
lightgbm,1,stress,40f0714a,-0.004950495049504844,-0.007107346195067588,-0.010372465818010324,-0.010891790683239755,-0.009900990099009577,0.0,-0.013955853931441498,-0.006993006993006978
lightgbm,1,stress,7150e10a,-0.00902326839826828,-0.010705295715557672,-0.011918290043290036,-0.01082709757153466,-0.008522727272727404,-0.00952380952380949,-0.018413467055618415,-0.008896797153024938
lightgbm,1,stress,71f0603f,0.01005130040563107,0.008831816287966143,-0.0017994909727191422,-0.007873020752852455,0.022727272727272707,-0.002624671916010457,0.007092297771805756,0.007751937984496138
lightgbm,1,stress,81f1f0fe,0.06803497733576891,0.09368455053307678,0.04262228536634871,0.023188928176517742,-0.0064102564102563875,0.14248021108179432,0.04290370006994648,0.09906542056074763
lightgbm,1,stress,a1721173,0.028893109061313038,0.028114926271014307,0.014017001266051876,-0.010576113044486246,0.005154639175257825,0.052631578947368474,0.024467367203316326,0.015936254980079667
lightgbm,1,stress,c060c06a,0.01026496439340474,0.01528676925449135,0.021556425226149978,0.026160523794528934,0.027522935779816515,-0.006993006993006867,0.0017010224256199802,0.013850415512465353
lightgbm,1,stress,c112918e,0.0489690721649485,0.08039246349614548,0.03695842598207677,0.0449824107511545,0.09793814432989689,0.0,0.036469871570305123,0.05475504322766578
lightgbm,1,stress,d111e017,-0.009166529251177225,-0.008762587153939183,-0.0016343282214771326,-0.006562143681831389,-0.001769911504424626,-0.0165631469979296,-0.008207021798037006,-0.00858778625954204
lightgbm,1,stress,f1d06060,0.0018248175182481452,0.002798741112147396,0.01564250551689006,0.04469264812007423,0.0036496350364962904,0.0,0.000798311179570188,0.002044989775051076
lightgbm,1,relaxation,30c140ca,-0.016645588454099025,-0.0199573629154145,-0.03269602737687849,-0.035827514362766544,-0.02797202797202797,-0.005319148936170248,-0.014566822149139957,-0.015105740181268867
lightgbm,1,relaxation,3110e0c7,-0.02968242060515125,-0.03086377853819533,-0.01625406351587888,-0.013000336935230727,-0.05161290322580647,-0.007751937984496027,-0.036895046816583066,-0.03169014084507049
lightgbm,1,relaxation,40f0714a,0.022727272727272818,0.02457579760211337,0.0027056277056276556,0.002237339627470414,0.0,0.045454545454545525,0.01388888888888884,0.023255813953488302
lightgbm,1,relaxation,7150e10a,0.0017301038062284002,0.0015171082569506167,0.02786002211679095,0.03511475115432017,0.0034602076124568004,0.0,0.013553420508999103,0.0020703933747412417
lightgbm,1,relaxation,71f0603f,-0.014348785871964642,-0.01690135223843159,-0.002366215065864652,-0.00047762925296657155,0.0,-0.028697571743929173,-0.02173951808180241,-0.017127799736495364
lightgbm,1,relaxation,81f1f0fe,0.005498212237738609,0.007840158438950029,0.006678809957498366,0.009234318544995013,0.016460905349794275,-0.005464480874316946,4.767901149227427e-06,0.007042253521126751
lightgbm,1,relaxation,a1721173,0.02289088863892008,0.026434261318772245,0.014398200224971847,0.005126865875992759,0.03149606299212615,0.014285714285714235,0.031215421605298443,0.025380710659898442
lightgbm,1,relaxation,c060c06a,0.001879699248120259,0.0041139405730554746,-0.04996361872423005,-0.01616553822607303,0.0,0.003759398496240629,0.10015779138809677,0.0033670033670035737
lightgbm,1,relaxation,c112918e,0.0024433042358010804,0.006953558133559523,0.044468137091579485,0.04709372189139749,0.007751937984496096,-0.002865329512893977,-0.03269172533878417,0.0016474464579900872
lightgbm,1,relaxation,d111e017,0.007087597799645073,0.006352721288180763,0.00036818689868300947,0.0005367008203959189,0.01805869074492117,-0.003883495145631022,0.006203976892920848,0.006263048016701411
lightgbm,1,relaxation,f1d06060,-0.03887681875041149,-0.053782183693634855,0.006671494722057636,0.006172309352170391,-0.07228915662650598,-0.005464480874317057,-0.021937311002156124,-0.0439814814814814
lightgbm,1,interest,30c140ca,0.0518666148162551,9.99116973880998e-05,0.0015555123468792287,0.0009625034547056932,-0.07194244604316541,0.17567567567567566,0.027999467049158455,-0.019886363636363702
lightgbm,1,interest,3110e0c7,-0.04485661667982099,-0.03749476001325602,0.0008769622029289881,0.019165764137584973,0.0055248618784530246,-0.09523809523809523,-0.045224452353079814,-0.03583061889250816
lightgbm,1,interest,40f0714a,0.011904761904761862,0.014782512947904447,0.015306122448979553,0.016486930202795014,0.0,0.02380952380952378,0.005299452975518815,0.007936507936507908
lightgbm,1,interest,7150e10a,0.013022154574666045,0.01388760869202793,0.008033147302553778,0.0010783342213580571,0.013698630136986245,0.012345679012345595,0.018087062295604972,0.012765957446808529
lightgbm,1,interest,71f0603f,-0.0045795999637975315,-0.0024675971510838,0.0009533291097234553,0.0010899061473089722,-0.03674540682414695,0.02758620689655178,-0.007023505162187416,-0.002450980392156854
lightgbm,1,interest,81f1f0fe,0.016413569330156697,0.01815164861797991,-0.0007161753314136599,0.0018317233105801245,-0.0036101083032491488,0.03643724696356265,0.009747814388827214,0.01526717557251911
lightgbm,1,interest,a1721173,-0.05403024519160182,-0.0550531460770084,0.013948025253266771,0.017332025982787158,0.014388489208633004,-0.12244897959183676,-0.01875142291728693,-0.04219409282700415
lightgbm,1,interest,c060c06a,0.005070222582771455,0.005551625439560115,0.03204380672311491,0.01883068612879779,-0.008264462809917328,0.018404907975460016,0.015502455544375904,0.007042253521126751
lightgbm,1,interest,c112918e,0.03710247349823326,0.06786566523017701,0.032103562038417244,0.053720805602809674,0.07420494699646651,0.0,0.01063702096196495,0.04251012145748989
lightgbm,1,interest,d111e017,0.006500640908258637,0.006755503651401207,0.0025839793281654533,0.0029980885264540014,0.007751937984496138,0.005249343832021136,0.00686361562257598,0.006688963210702337
lightgbm,1,interest,f1d06060,0.038862746007093385,0.04283675821007116,0.03423816036533067,0.05595319593234094,0.049792531120331995,0.027932960893854775,0.03852626321846575,0.040476190476190554
lightgbm,1,focus,30c140ca,-0.02316503038803186,-0.02625118031828866,-0.02898550724637694,-0.03342944269834669,-0.03763440860215084,-0.008695652173913104,-0.0444101820149464,-0.02657807308970106
lightgbm,1,focus,3110e0c7,-0.018754254594962605,-0.01886187553239549,-0.0008168822328115111,0.001921119452733988,-0.015384615384615441,-0.02212389380530977,-0.0144460098130621,-0.020618556701030966
lightgbm,1,focus,40f0714a,0.0,0.0,-0.0027548209366391463,-0.24444444444444435,0.0,0.0,0.0,0.0
lightgbm,1,focus,7150e10a,0.03846153846153855,0.050602056621247504,0.003223339160839278,0.0001661797014533839,0.07692307692307704,0.0,0.020284735653235297,0.06349206349206349
lightgbm,1,focus,71f0603f,0.013897058823529429,0.015828510575278343,0.009507352941176328,0.02959919409034084,0.03529411764705881,-0.007499999999999951,0.004424925997185025,0.012162162162162149
lightgbm,1,focus,81f1f0fe,0.1865262321144675,0.09698835800868139,0.1607710651828298,0.04958723043775859,0.36764705882352944,0.005405405405405461,0.09808468437813594,0.06164383561643838
lightgbm,1,focus,a1721173,-0.0524475524475525,-0.049602703984819696,0.006993006993007089,0.023684954138192826,-0.015151515151515194,-0.08974358974358976,-0.09288499025341135,-0.05555555555555558
