temporal_model,tabular_model,outer_fold,pm,subject_id,delta_balanced_accuracy_temporal_minus_tabular,delta_f1_temporal_minus_tabular,delta_roc_auc_temporal_minus_tabular,delta_pr_auc_temporal_minus_tabular,delta_low_recall_temporal_minus_tabular,delta_high_recall_temporal_minus_tabular,delta_precision_temporal_minus_tabular,delta_accuracy_temporal_minus_tabular
torch_transformer,lightgbm,1,engagement,3110e0c7,0.04880952380952375,-0.0346270986867927,0.08392857142857135,0.05197218389900338,0.4404761904761906,-0.34285714285714286,0.09765380121421696,-0.049107142857142794
torch_transformer,lightgbm,1,engagement,40f0714a,0.2314814814814814,0.23069023398234723,0.009773662551440188,0.02041301898838843,-0.09259259259259256,0.5555555555555556,0.05471502182028498,0.16666666666666674
torch_transformer,lightgbm,1,engagement,7150e10a,0.04418198564685116,0.054081957425948346,0.02233564877000427,0.06096619373387757,0.010899182561307952,0.07746478873239443,0.04911673469807698,0.029469548133595258
torch_transformer,lightgbm,1,engagement,71f0603f,-0.08384433869198404,-0.08971507615191898,-0.03747898761749158,-0.048190126532039246,-0.2535612535612536,0.08587257617728539,-0.0533447810661114,-0.0814606741573034
torch_transformer,lightgbm,1,engagement,81f1f0fe,-0.18060762766645122,-0.08342241735004896,-0.14030381383322565,-0.03214835423681661,-0.5494505494505495,0.18823529411764706,-0.09133583443661086,0.0324825986078886
torch_transformer,lightgbm,1,engagement,a1721173,-0.2191374663072777,-0.31228307897114055,-0.16873315363881414,-0.10137451845232026,-0.4571428571428572,0.018867924528301994,0.004973499322075692,-0.099290780141844
torch_transformer,lightgbm,1,engagement,c060c06a,0.019155987627043736,0.019675688428002602,0.0012814847547504282,-0.005093085387902763,-0.006849315068493178,0.04516129032258076,0.021450443445202527,0.019933554817275767
torch_transformer,lightgbm,1,engagement,c112918e,-0.028927203065133966,-0.030133340251758622,0.004888888888889054,-0.02915125852185696,0.03103448275862075,-0.0888888888888888,-0.015085340526689084,-0.021359223300970842
torch_transformer,lightgbm,1,engagement,d111e017,-0.07984370963575294,-0.07690886986647749,-0.08699948333763885,-0.09812192829978339,-0.025510204081632626,-0.13417721518987347,-0.12572487003628807,-0.08005082592121981
torch_transformer,lightgbm,1,engagement,f1d06060,-0.10625746714456397,-0.13357064911518224,-0.07829301075268802,-0.09561645743298153,0.02822580645161299,-0.2407407407407408,-0.020498229279716673,-0.053370786516853896
torch_transformer,lightgbm,1,excitement,30c140ca,-0.02516865594187856,-0.033140729609231534,-0.009405812143227887,-0.027345024383198635,-0.060975609756097504,0.010638297872340385,-0.020990322104018855,-0.03488372093023251
torch_transformer,lightgbm,1,excitement,3110e0c7,0.0502722323049003,0.04568444200109956,0.05027223230490019,0.023505276192710367,0.06896551724137934,0.03157894736842104,0.043622047244094575,0.04332129963898912
torch_transformer,lightgbm,1,excitement,40f0714a,0.0688073394495412,0.22378176974584196,0.019495412844036664,0.11527777777777792,0.13761467889908274,0.0,0.2097902097902098,0.1282051282051283
torch_transformer,lightgbm,1,excitement,7150e10a,0.023967278206998843,0.006687839211148461,0.009256823020068472,0.007953793715851587,-0.0139211136890951,0.061855670103092786,-0.017620662145991228,0.0
torch_transformer,lightgbm,1,excitement,71f0603f,0.027491408934707917,0.029697513845202805,-0.0033025393850133478,-0.008247127146915001,0.054982817869415834,0.0,0.014364273527314952,0.023668639053254448
torch_transformer,lightgbm,1,excitement,81f1f0fe,0.01601963697435571,-0.010255738671103298,-0.04612105161165325,-0.03169313126862083,0.18248175182481752,-0.1504424778761061,-0.054238242538567905,-0.024793388429752095
torch_transformer,lightgbm,1,excitement,a1721173,-0.14149443561208253,-0.1703763788093774,-0.034843667196608474,-0.027335171991058393,0.04054054054054068,-0.32352941176470595,-0.11428562924528629,-0.17045454545454541
torch_transformer,lightgbm,1,excitement,c060c06a,-0.10859728506787336,-0.1511442237492311,0.0029088558500324213,0.029609103457202246,-0.21719457013574667,0.0,-0.04474431818181812,-0.18250950570342211
torch_transformer,lightgbm,1,excitement,c112918e,0.03803065588991894,0.060203978789476364,-0.0003044279038617592,0.0036283911029509897,0.11977715877437323,-0.04371584699453568,0.03718652323628402,0.06457564575645758
torch_transformer,lightgbm,1,excitement,d111e017,-0.01923647594135358,-0.019920147266709542,-0.013232805046930252,-0.01115386211267666,-0.012886597938144395,-0.025586353944562767,-0.020696523003850387,-0.019836639439906656
torch_transformer,lightgbm,1,excitement,f1d06060,0.003597122302158362,0.004719291483997412,-0.011608894702419992,-0.0137524533348099,0.0,0.007194244604316613,0.008164784796649616,0.00462962962962965
torch_transformer,lightgbm,1,stress,30c140ca,-0.09669158361018826,-0.1403604146678712,-0.1267995570321151,-0.0878834981130342,0.0387596899224808,-0.23214285714285715,-0.022517818118744537,-0.1144781144781144
torch_transformer,lightgbm,1,stress,3110e0c7,0.34172494172494183,0.4444084541258401,0.27878787878787875,0.20615560048255616,0.6076923076923076,0.0757575757575758,0.4184857279835396,0.42857142857142866
torch_transformer,lightgbm,1,stress,40f0714a,-0.03223684210526312,-0.028709284227965925,-0.04315789473684217,-0.0585348319121205,0.010526315789473717,-0.07499999999999996,-0.0018906590168272785,-0.014814814814814836
torch_transformer,lightgbm,1,stress,7150e10a,0.08874439920019861,0.08824700473405045,-0.027131952654085856,-0.025677805743882787,-0.0785498489425982,0.25603864734299525,-0.013874898497224675,0.05018587360594795
torch_transformer,lightgbm,1,stress,71f0603f,-0.0683615491651206,-0.07911067437410557,-0.02678571428571408,-0.010989832297766955,0.008163265306122436,-0.14488636363636354,-0.07603980485197748,-0.0820770519262981
torch_transformer,lightgbm,1,stress,81f1f0fe,-0.08219178082191791,-0.12006739334708844,-0.09201066470534158,-0.05146589028520865,0.0,-0.16438356164383566,-0.04492519429011543,-0.1167315175097276
torch_transformer,lightgbm,1,stress,a1721173,0.018963831867057745,-0.016997294013184838,-0.052003910068426196,-0.10638255036048894,-0.10752688172043001,0.1454545454545455,-0.06791288566243192,-0.049792531120331884
torch_transformer,lightgbm,1,stress,c060c06a,-0.11162351954721728,-0.14955839282699168,-0.12154561017363652,-0.10623977269788432,-0.20197044334975361,-0.021276595744680993,-0.07484362999597005,-0.12790697674418605
torch_transformer,lightgbm,1,stress,c112918e,-0.05145251396648043,-0.11847928267533558,0.10789571694599653,0.14056926854275864,-0.1229050279329608,0.020000000000000018,-0.4538127899536074,-0.057750759878419544
torch_transformer,lightgbm,1,stress,d111e017,-0.061553030303030165,-0.05979258550449118,-0.06085484078068848,-0.04193817171619563,0.0018939393939393367,-0.125,-0.05147183540285838,-0.05800000000000005
torch_transformer,lightgbm,1,stress,f1d06060,0.12618162506638342,0.19269181508415245,-0.04053814834483982,-0.04383781903029138,0.4237918215613383,-0.17142857142857149,0.013334429454860963,0.16283924843423792
torch_transformer,lightgbm,1,relaxation,30c140ca,0.1412470211352892,0.15157217205334317,0.10583271477126244,0.09609001057035715,0.26573426573426573,0.016759776536312776,0.08705836895360897,0.1273291925465838
torch_transformer,lightgbm,1,relaxation,3110e0c7,0.01532528504359476,0.016020500895760903,0.054996646545942385,0.037113513799962194,0.021126760563380254,0.00952380952380949,0.017161761256226593,0.0161943319838056
torch_transformer,lightgbm,1,relaxation,40f0714a,0.11250000000000004,0.11778359312777342,0.0025000000000000577,0.0021044886832269905,-0.125,0.35,0.07407407407407407,0.11250000000000004
torch_transformer,lightgbm,1,relaxation,7150e10a,0.018294817927170914,0.03263414409590204,-0.05571117335823228,-0.0600485215523775,-0.011029411764705843,0.0476190476190477,-0.026284492854960928,0.013015184381778733
torch_transformer,lightgbm,1,relaxation,71f0603f,-0.05614026656414195,-0.06608792032002075,-0.04850698449314372,-0.03519526807204465,0.0034602076124568004,-0.11574074074074081,-0.07513022323085161,-0.06796116504854377
torch_transformer,lightgbm,1,relaxation,81f1f0fe,-0.020897907787679082,-0.025974388576605834,-0.024820805889190334,-0.04151101490123599,-0.047413793103448176,0.00561797752808979,-0.009673117965636635,-0.024390243902439046
torch_transformer,lightgbm,1,relaxation,a1721173,-0.07293473908981718,-0.05878821988766558,-0.011210463098892398,-0.03878084333102272,0.023622047244094446,-0.1694915254237288,-0.02487890016959793,-0.037634408602150504
torch_transformer,lightgbm,1,relaxation,c060c06a,0.016129032258064502,0.026942480828192172,-0.004352278545826982,0.0026874526665348064,0.032258064516129004,0.0,0.001612903225806428,0.0035335689045935537
torch_transformer,lightgbm,1,relaxation,c112918e,0.013944223107569709,0.0283418962656119,0.0031132953217070103,0.006370548236463991,0.0278884462151395,0.0,0.003554379883851766,0.011965811965811923
torch_transformer,lightgbm,1,relaxation,d111e017,-0.07667771738372342,-0.07941081612264189,-0.04233990021806944,-0.03499299611616402,-0.037122969837587005,-0.11623246492985961,-0.07642364586809036,-0.07956989247311819
torch_transformer,lightgbm,1,relaxation,f1d06060,-0.011943451413714667,-0.0191926563329764,-0.03983471841775388,-0.05210329706757455,-0.029411764705882415,0.0055248618784530246,0.0005523059857991397,-0.014319809069212486
torch_transformer,lightgbm,1,interest,30c140ca,0.21236236236236247,0.17538615359787357,0.2248748748748749,0.0461040518594609,0.18148148148148147,0.2432432432432433,0.14671215091087408,0.19476744186046507
torch_transformer,lightgbm,1,interest,3110e0c7,0.18068181818181828,0.15159388701347432,0.1799431818181818,0.23024013947545663,0.025000000000000022,0.3363636363636364,0.20230168829385775,0.1518518518518518
torch_transformer,lightgbm,1,interest,40f0714a,0.006249999999999978,-0.08106065377067628,-0.0931249999999999,-0.1419830192316247,-0.5375,0.55,-0.19829087710509297,-0.17500000000000004
torch_transformer,lightgbm,1,interest,7150e10a,-0.005046583850931596,0.02346281404194034,0.05956078083407268,0.009155670981246256,-0.0535714285714286,0.0434782608695653,-0.03207126769626778,0.018433179723502335
torch_transformer,lightgbm,1,interest,71f0603f,-0.09731235184762865,-0.12114207756679529,-0.1021499803039414,-0.05891284028482935,0.0691642651296831,-0.26378896882494013,-0.05399985884114222,-0.11256544502617793
torch_transformer,lightgbm,1,interest,81f1f0fe,-0.13155443277808476,-0.17739873449658128,-0.21762058893187008,-0.17637699990352873,0.03396226415094339,-0.297071129707113,-0.05537660217387774,-0.12301587301587302
torch_transformer,lightgbm,1,interest,a1721173,-0.08401672953911754,-0.15442694462106732,-0.10562571756601624,-0.12292775834760716,-0.5746268656716418,0.4065934065934067,-0.11793372319688111,-0.1777777777777778
torch_transformer,lightgbm,1,interest,c060c06a,0.005374884630001575,-0.001134236525563992,-0.01873065855909639,-0.005587574627648806,0.11504424778761058,-0.10429447852760731,-0.04949417113196575,-0.01449275362318836
torch_transformer,lightgbm,1,interest,c112918e,-0.026984931903796028,-0.04845991507727471,-0.0716458997392061,-0.06411387678124836,-0.0441176470588236,-0.00985221674876835,-0.1497292736375706,-0.02947368421052632
torch_transformer,lightgbm,1,interest,d111e017,-0.1664354596916745,-0.18572055728952708,-0.11747365359228534,-0.17571397099218755,-0.32217573221757334,-0.010695187165775555,-0.14993407773198753,-0.18544600938967137
torch_transformer,lightgbm,1,interest,f1d06060,-0.04477666230176047,-0.02078769932590041,-0.11394830011154766,-0.14454912426932753,0.08860759493670889,-0.17816091954022995,-0.07098068346940434,-0.024330900243308973
torch_transformer,lightgbm,1,focus,30c140ca,0.14272361230946218,0.11964506367292538,0.1270252133064902,0.1456686779968177,-0.10928961748633892,0.39473684210526316,0.06559610705596108,0.08417508417508424
torch_transformer,lightgbm,1,focus,3110e0c7,-0.014351638209506135,0.01900822140079894,0.1027226580526075,0.053786667260904086,-0.1454545454545455,0.11675126903553301,-0.0004035561612277805,0.05952380952380942
torch_transformer,lightgbm,1,focus,40f0714a,0.1964285714285714,0.21541101556402176,-0.017857142857142794,-0.14083694083694076,0.3928571428571429,0.0,0.02488687782805421,0.382608695652174
torch_transformer,lightgbm,1,focus,7150e10a,0.1400595238095237,0.1795162498673497,0.0932738095238097,0.126106575487545,0.23250000000000004,0.04761904761904756,0.1139667588519292,0.2004132231404958
torch_transformer,lightgbm,1,focus,71f0603f,-0.030719019383128154,-0.0399390002374741,0.00803062766787932,0.009526447716940112,-0.09422492401215815,0.032786885245901454,0.007471105551523527,-0.027338129496402908
torch_transformer,lightgbm,1,focus,81f1f0fe,0.09993190330268986,0.09020783096645757,0.12253149472250602,0.02461264521824924,0.12121212121212122,0.0786516853932584,0.0659984860437598,0.08530805687203791
torch_transformer,lightgbm,1,focus,a1721173,0.09724137931034482,0.09622103746549904,0.1062068965517241,0.10034365861510319,0.034482758620689724,0.16000000000000003,0.23295930476057525,0.10526315789473684
torch_transformer,lightgbm,1,focus,c060c06a,-0.0797604035308952,-0.2382054298865377,0.08848255569567043,0.06714850097219688,-0.4672131147540983,0.3076923076923077,-0.020595428269408966,-0.4406332453825858
torch_transformer,lightgbm,1,focus,c112918e,0.007518796992481258,0.012032808739597,0.01743644826351598,0.004716729458291602,0.015037593984962405,0.0,0.020633267587525927,0.011131725417439786
torch_transformer,lightgbm,1,focus,d111e017,-0.009308618169377558,-0.009951320937956476,-0.008913631698441615,-0.014874848156819387,-0.048101265822784844,0.029484029484029395,0.0020276874993285787,-0.008728179551122262
torch_transformer,lightgbm,1,focus,f1d06060,-0.06627669241253975,0.017872661708778992,0.034529759200363164,0.015896747938538014,-0.379032258064516,0.24647887323943662,0.11043204435150789,0.056372549019607865
torch_transformer,lightgbm,2,attention,1081b177,0.0634920634920636,0.08505280982762786,-0.009907137458157855,-0.04056549829897638,0.14285714285714285,-0.01587301587301604,0.022977298948634317,0.06493506493506496
torch_transformer,lightgbm,2,attention,517001af,-0.21562500000000007,-0.19713064590565244,-0.31660156249999993,-0.37246847940690414,0.03749999999999998,-0.46875,0.02092971918948494,-0.046875
torch_transformer,lightgbm,2,attention,6030f0fd,0.07011872146118725,0.1330181251222018,-0.06151598173515971,-0.006097542804322842,-0.15200000000000002,0.29223744292237447,0.018010437721439843,0.1308139534883721
torch_transformer,lightgbm,2,attention,7072a0e0,0.08585858585858586,0.17086234642902215,-0.04553957079209614,-0.048190264868700705,0.3232323232323233,-0.15151515151515138,-0.004744945648410992,0.13333333333333341
torch_transformer,lightgbm,2,attention,71a251fa,-0.041343323521541464,-0.03553885305560667,-0.037819998216037876,-0.14436639830935705,0.1351351351351352,-0.2178217821782178,-0.03946107091441586,-0.03301886792452835
torch_transformer,lightgbm,2,attention,71c09041,-0.13888888888888884,-0.16302515445979648,-0.037264957264957155,-0.03109613573284198,0.0,-0.2777777777777778,-0.1040030628148354,-0.16129032258064513
torch_transformer,lightgbm,2,attention,a02151ac,0.022663518395188875,0.09017418920002407,0.029081148715464855,0.0604049064840988,0.1457286432160804,-0.10040160642570273,-0.14782188327387424,0.008928571428571397
torch_transformer,lightgbm,2,attention,d0e2d025,-0.08742985409652071,-0.1131676193588016,-0.1489961341813194,-0.23817900640220635,-0.002020202020202033,-0.1728395061728395,-0.04666806204671492,-0.044140030441400246
torch_transformer,lightgbm,2,attention,d18000a3,0.05044719123706154,0.06326009849270475,-0.042910260275349166,-0.05238357899804613,0.18691588785046725,-0.08602150537634412,-0.035522304320477316,0.032454361054766734
torch_transformer,lightgbm,2,attention,f0f2a1e1,-0.03539165577083092,-0.06113244754435809,-0.019315345298942077,-0.011612484445993054,0.07446808510638303,-0.14525139664804465,-0.04014694661597773,-0.06959706959706968
torch_transformer,lightgbm,2,engagement,1081b177,0.03569190927697252,0.03461192079719888,-0.006975481391754856,-0.010287531094622215,0.101123595505618,-0.029739776951672847,0.020225349339968668,0.0027932960893853886
torch_transformer,lightgbm,2,engagement,517001af,-0.24181615485963315,-0.23174748598477413,-0.2872200263504612,-0.05233602316794406,-0.30303030303030304,-0.1806020066889633,-0.19128077259515686,-0.19277108433734935
torch_transformer,lightgbm,2,engagement,6030f0fd,-0.18956043956043966,-0.199300069443204,-0.23457311918850388,-0.15115743386728198,-0.07142857142857151,-0.3076923076923078,-0.26782636647997726,-0.21352313167259795
torch_transformer,lightgbm,2,engagement,7072a0e0,0.02854708520179383,0.04399461337944521,-0.007587443946188377,-0.006950186373759992,-0.026905829596412634,0.08400000000000002,-0.006194711242165973,0.031712473572938715
torch_transformer,lightgbm,2,engagement,71a251fa,0.08310217290799815,0.033594195149482364,0.0028895053166899665,0.0021949555121659747,0.19047619047619047,-0.024271844660194164,-0.04037269666487986,0.012096774193548376
torch_transformer,lightgbm,2,engagement,71c09041,-0.07302616864236189,-0.08324769266727383,0.014314471035562493,0.008284870377692655,0.03041825095057038,-0.1764705882352941,0.005624793708283393,-0.050808314087759876
torch_transformer,lightgbm,2,engagement,a02151ac,-0.055578529484740846,-0.06341114945290682,-0.10698039864361919,-0.05911440303447668,-0.017699115044247815,-0.09345794392523366,-0.0493869447363211,-0.06727828746177367
torch_transformer,lightgbm,2,engagement,d0e2d025,0.002108036890645648,-0.004918684593800404,-0.051405357927096995,-0.040849686621091674,0.030303030303030276,-0.02608695652173898,-0.03574355545749386,-0.010482180293501009
torch_transformer,lightgbm,2,engagement,d18000a3,-0.1868016447662466,-0.25649318910773644,-0.06717618664521308,-0.13217113652674561,-0.3938053097345134,0.02020202020202022,-0.06527391424203688,-0.20047169811320753
torch_transformer,lightgbm,2,engagement,f0f2a1e1,0.002092871157619358,0.007696913548859263,-0.045519947678220984,-0.0349571128569276,-0.05035971223021596,0.054545454545454564,-0.012508725394387854,0.006578947368421018
torch_transformer,lightgbm,2,excitement,1081b177,-0.008428480997819565,-0.008143958072281965,0.0008440203502686483,-0.0005298637222740377,-0.025906735751295318,0.00904977375565641,-0.0013253695141282051,-0.007246376811594235
torch_transformer,lightgbm,2,excitement,517001af,0.04014598540145986,0.03931197773560979,0.010849369608493808,-0.006816303726823625,0.08029197080291972,0.0,0.01775411987655462,0.03081232492997199
torch_transformer,lightgbm,2,excitement,6030f0fd,0.004630140006614547,0.020399031825659608,0.008212986440303993,0.010040700963966809,0.051813471502590414,-0.04255319148936165,0.03463452927978328,0.020905923344947785
torch_transformer,lightgbm,2,excitement,7072a0e0,-0.005830903790087438,-0.00820027495447384,0.006984936831875621,0.003144697943097574,0.0,-0.011661807580174988,-0.005253848387964277,-0.009111617312072884
torch_transformer,lightgbm,2,excitement,71a251fa,-0.01363636363636378,0.004660743201859163,-0.007438016528925617,-0.015339406584088056,0.018181818181817966,-0.045454545454545414,0.018045649436358335,0.004784688995215447
torch_transformer,lightgbm,2,excitement,71c09041,0.0004020467836255426,0.018988636029265038,0.013450292397660935,0.09548516830205778,0.023026315789473673,-0.022222222222222365,0.017497995249036946,0.017191977077363862
torch_transformer,lightgbm,2,excitement,a02151ac,0.028876228775692625,0.03104164612017779,0.0013628239499552386,0.014561716772995337,0.01608579088471851,0.04166666666666663,0.033722633898207954,0.022312373225152227
torch_transformer,lightgbm,2,excitement,d0e2d025,-0.03782680390435911,-0.05360113791869903,-0.06977579190935945,-0.023314470244692354,0.006024096385542244,-0.08167770419426046,-0.029907763955886235,-0.058158319870759256
torch_transformer,lightgbm,2,excitement,d18000a3,0.012513213855495753,0.014070094497233399,0.009710647294539854,0.004109606971120727,0.006711409395973034,0.01831501831501836,0.011433834265561327,0.014218009478673022
torch_transformer,lightgbm,2,excitement,f0f2a1e1,-0.04907975460122693,-0.09580732047999785,-0.06431660464648481,-0.013533714437079958,0.0,-0.09815950920245398,-0.10947430599007557,-0.08268733850129195
torch_transformer,lightgbm,2,stress,1081b177,-0.17333483348334833,-0.19266311423858518,-0.15456795679567958,-0.16595302913364918,-0.33181818181818185,-0.014851485148514754,-0.12897584655323757,-0.1800947867298578
torch_transformer,lightgbm,2,stress,517001af,0.02941176470588225,-0.09740670461733081,0.02117647058823524,0.003736533697216826,0.19999999999999996,-0.14117647058823535,-0.13235294117647056,-0.08999999999999997
torch_transformer,lightgbm,2,stress,6030f0fd,-0.1315190342563668,-0.1781809748518408,-0.09101498385132634,-0.07251090263218263,-0.34224598930481276,0.07920792079207928,-0.17882034188760798,-0.19444444444444453
torch_transformer,lightgbm,2,stress,7072a0e0,-0.20045766590389014,-0.133051211806111,-0.09835240274599544,-0.029436808408505266,-0.49565217391304345,0.09473684210526312,-0.07794434667499683,-0.042424242424242475
torch_transformer,lightgbm,2,stress,71a251fa,0.08832046332046328,0.08717010158881733,-0.05405405405405406,-0.0584197543367746,0.3928571428571429,-0.21621621621621623,-0.05161827360280702,0.04615384615384621
torch_transformer,lightgbm,2,stress,71c09041,0.7579365079365079,0.3889768870211734,,,,0.7579365079365079,0.0,0.7579365079365079
torch_transformer,lightgbm,2,stress,a02151ac,-0.15467567014528338,-0.22153582177688236,-0.12200736648250465,-0.12325050378725777,-0.32592592592592595,0.016574585635359185,-0.060970530042694926,-0.188470066518847
torch_transformer,lightgbm,2,stress,d0e2d025,-0.16980664776415133,-0.1799869177527187,-0.16875619171249967,-0.13436041394434362,-0.13013698630136994,-0.20947630922693272,-0.13512807574720487,-0.1882998171846435
torch_transformer,lightgbm,2,stress,d18000a3,0.024557395773843416,0.00472566692982912,-0.0021416333523701647,-0.0003496366029448472,0.05882352941176461,-0.009708737864077666,-0.009065528910337406,0.0
torch_transformer,lightgbm,2,stress,f0f2a1e1,-0.1398184912081678,-0.22781508305028397,-0.01953740467637244,-0.001664936931348393,-0.4341085271317829,0.15447154471544722,-0.09447362313518615,-0.2440944881889764
torch_transformer,lightgbm,2,relaxation,1081b177,-0.0066692693083479915,0.0007060611231063385,-0.007027132539527581,-0.009042687316847653,0.014184397163120588,-0.02752293577981635,-0.0037699697197179916,0.002557544757033181
torch_transformer,lightgbm,2,relaxation,517001af,-0.044168967133704884,0.013202636440585391,0.03494973696546677,0.06624363412280432,0.07604562737642584,-0.1643835616438356,0.06949082420800334,0.023809523809523725
torch_transformer,lightgbm,2,relaxation,6030f0fd,-0.03641061780596666,-0.044214098958153314,-0.020750137029206805,-0.014241413980577211,0.02020202020202011,-0.09302325581395354,-0.02361907781509054,-0.04385964912280704
torch_transformer,lightgbm,2,relaxation,7072a0e0,-0.22270260153471833,-0.22543657287179153,-0.20516563728242565,-0.13225952319610157,-0.2043795620437956,-0.24102564102564106,-0.21571424178983112,-0.22590361445783136
torch_transformer,lightgbm,2,relaxation,71a251fa,0.04684265010351951,0.029635639659173596,0.011682934043182547,0.02293107541149808,-0.04761904761904756,0.14130434782608692,0.012135706030234172,0.025104602510460206
torch_transformer,lightgbm,2,relaxation,71c09041,0.11034555861776552,0.1221810411931743,-0.041154335382658336,-0.04022265598718022,0.2584269662921348,-0.03773584905660354,0.030714943339007816,0.09743589743589742
torch_transformer,lightgbm,2,relaxation,a02151ac,-0.12336970498548816,-0.1578514319756107,-0.1332341379183658,-0.127243877396646,-0.31782945736434115,0.07109004739336477,-0.07225651779731701,-0.1428571428571429
torch_transformer,lightgbm,2,relaxation,d0e2d025,-0.0851393188854489,-0.11533662999868377,-0.10683294815331612,-0.06754210602019806,0.0,-0.1702786377708979,-0.045260678645399066,-0.10261194029850751
torch_transformer,lightgbm,2,relaxation,d18000a3,-0.09881726254965684,-0.09458508342160576,-0.06641386782231873,-0.04749801501200723,-0.1784037558685445,-0.019230769230769162,-0.09125672307490496,-0.09090909090909094
torch_transformer,lightgbm,2,relaxation,f0f2a1e1,-0.1096447209955842,-0.15090497430780303,-0.042402649538338166,-0.05864642044540758,-0.24056603773584906,0.02127659574468077,-0.11605913188222905,-0.16013071895424846
torch_transformer,lightgbm,2,interest,1081b177,-0.15442422309486303,-0.21712866436335554,-0.10628500807303609,-0.07776872862122364,-0.29074889867841414,-0.018099547511312042,-0.12411112821121861,-0.15625
torch_transformer,lightgbm,2,interest,517001af,-0.034900579950290056,-0.04921689868423462,-0.028169014084507005,-0.044436294234990514,-0.08450704225352113,0.014705882352941235,-0.025858783281091924,-0.052380952380952306
torch_transformer,lightgbm,2,interest,6030f0fd,-0.01513272140907973,-0.029077867302613747,-0.1014636566608782,-0.051008188019471934,0.034482758620689724,-0.06474820143884902,0.007185038763986018,-0.019607843137254832
torch_transformer,lightgbm,2,interest,7072a0e0,-0.0595289823585643,-0.03034349472723885,-0.10984618058573037,-0.05434507192598803,-0.1351351351351351,0.016077170418006437,-0.052348149398827815,-0.023696682464455
torch_transformer,lightgbm,2,interest,71a251fa,-0.04266845934830743,-0.0397939903892196,-0.06453653906991463,-0.0972838945666179,0.0431034482758621,-0.12844036697247707,-0.05153200355424836,-0.04000000000000015
torch_transformer,lightgbm,2,interest,71c09041,-0.17244787225796454,-0.2414651988607318,-0.0780947213394313,-0.03025640817955122,-0.010309278350515427,-0.33458646616541354,-0.18604146745351946,-0.24793388429752072
torch_transformer,lightgbm,2,interest,a02151ac,0.08679944248826277,0.09339426333134071,0.08377347417840386,0.06830030944655219,0.0703125,0.10328638497652576,0.11477377699503166,0.09090909090909094
torch_transformer,lightgbm,2,interest,d0e2d025,-0.21728185279587142,-0.2451850546925367,-0.14148756516357763,-0.1691031700720419,0.12772585669781933,-0.5622895622895623,-0.16089421991535935,-0.2038834951456311
torch_transformer,lightgbm,2,interest,d18000a3,-0.09499957188115404,-0.11503495738201786,-0.047806604446727796,-0.035312108818582044,0.019607843137255054,-0.20960698689956325,-0.09338288311277032,-0.11780104712041883
torch_transformer,lightgbm,2,interest,f0f2a1e1,-0.0640861317610869,-0.03160622505527322,-0.01632060155515691,-0.009713100468741964,-0.27710843373493976,0.14893617021276595,0.00530745135225974,-0.008928571428571397
torch_transformer,lightgbm,2,focus,1081b177,0.0492424242424242,0.03827587757378481,0.02904477298940955,0.01525221481368444,0.0984848484848484,0.0,0.02539699349309832,0.030878859857481955
torch_transformer,lightgbm,2,focus,517001af,0.04583333333333328,0.0373199312649245,0.0160628019323672,0.01476130858118374,0.09166666666666667,0.0,0.017561058548221653,0.02777777777777779
torch_transformer,lightgbm,2,focus,6030f0fd,0.019129652691296517,0.035433036684489494,0.012591670125916776,0.004154891391550564,0.06565656565656564,-0.0273972602739726,0.024089301117036666,0.040590405904059046
torch_transformer,lightgbm,2,focus,7072a0e0,0.0011446886446886406,-0.0841840027645584,0.038919413919414,0.023361166994216198,0.24038461538461553,-0.23809523809523814,-0.016075695167010795,-0.13015184381778744
torch_transformer,lightgbm,2,focus,71a251fa,-0.002777777777777768,0.05769607309909708,0.08726851851851858,-0.0557152800235044,0.1611111111111112,-0.16666666666666663,0.031366354145972664,0.12254901960784315
torch_transformer,lightgbm,2,focus,71c09041,-0.1230793475691434,-0.14499798629961325,-0.13387439918052146,-0.19050914555909448,-0.002915451895043608,-0.2432432432432433,-0.16760228357756213,-0.02631578947368418
torch_transformer,lightgbm,2,focus,a02151ac,-0.08227331327889997,-0.079325093265608,0.13122045552213146,0.13600648902572654,0.15083798882681543,-0.3153846153846154,0.07250355936790331,0.026639344262295084
torch_transformer,lightgbm,2,focus,d0e2d025,0.14063762784605527,0.08578977932636467,0.0673438675696012,0.030915648333581958,0.3580246913580247,-0.07674943566591419,0.06416448272580821,0.03966942148760322
torch_transformer,lightgbm,2,focus,d18000a3,-0.10423368022705781,-0.19195006009566096,0.07717596972563845,0.05042791517389544,0.19867549668874174,-0.4071428571428572,-0.029695315695095537,-0.19489559164733172
torch_transformer,lightgbm,2,focus,f0f2a1e1,0.1496981891348088,-0.020690074616555587,0.13400402414486934,0.016876443909985994,0.4571428571428572,-0.15774647887323945,0.016801091016454328,-0.10256410256410253
torch_transformer,lightgbm,3,attention,0012905a,-0.19552750641191896,-0.2150790005547486,-0.26855133857813884,-0.3432661749334447,-0.2825278810408922,-0.10852713178294571,-0.19272011134248257,-0.22613065326633164
torch_transformer,lightgbm,3,attention,20201194,-0.318563579277865,-0.23343846476800595,-0.4517268445839875,-0.15664817198614722,-0.5102040816326531,-0.12692307692307692,-0.19029973735786776,-0.18770226537216828
