source,outer_fold,pm,subject_id,n_samples,n_low,n_high,balanced_accuracy,macro_f1,roc_auc,pr_auc,low_recall,high_recall,precision,accuracy
frozen_xgboost,2,engagement,517001af,352,35,317,0.6877422262280306,0.6353198933405799,0.75601622352411,0.9571130888335144,0.5142857142857142,0.861198738170347,0.6158509454949944,0.8267045454545454
frozen_xgboost,2,engagement,6030f0fd,298,112,186,0.7561443932411674,0.7701188499405096,0.8222446236559139,0.8758539308145927,0.5714285714285714,0.9408602150537635,0.8190433482810164,0.802013422818792
frozen_xgboost,2,engagement,7072a0e0,491,223,268,0.721998192892042,0.6873580229916707,0.9112341878053677,0.9255680729089806,0.9775784753363229,0.4664179104477612,0.782708288940976,0.6985743380855397
frozen_xgboost,2,engagement,71a251fa,265,42,223,0.91736066623959,0.921430689199752,0.9902840059790732,0.9980783563940087,0.8571428571428571,0.9775784753363229,0.9256315331010453,0.9584905660377359
frozen_xgboost,2,engagement,71c09041,456,272,184,0.76798273657289,0.7804671547387818,0.933164162404092,0.9137423795658942,0.9816176470588235,0.5543478260869565,0.8591570039900382,0.8092105263157895
frozen_xgboost,2,engagement,a02151ac,332,114,218,0.6813536133912763,0.6640279945145884,0.7488330919040721,0.8436591531177268,0.6929824561403509,0.6697247706422018,0.6649043211005818,0.677710843373494
frozen_xgboost,2,engagement,d0e2d025,494,136,358,0.7452965823200788,0.7800386710339318,0.8858240223463687,0.9441867728626995,0.5073529411764706,0.9832402234636871,0.8800477326968974,0.8522267206477733
frozen_xgboost,2,engagement,d18000a3,432,226,206,0.7861070538706074,0.7731042783674362,0.8996262565512501,0.8813670034470028,0.6061946902654868,0.9660194174757282,0.8211805555555556,0.7777777777777778
frozen_xgboost,2,engagement,f0f2a1e1,321,143,178,0.8610434509310914,0.8504658385093168,0.965349257484089,0.9685451892213652,0.958041958041958,0.7640449438202247,0.8615548036824298,0.8504672897196262
automl,2,excitement,1081b177,426,195,231,0.8917415917415917,0.8963415669298023,0.9825063825063824,0.9873089086338,0.8051282051282052,0.9783549783549783,0.9125982042648709,0.8990610328638498
automl,2,excitement,517001af,372,138,234,0.8058342623560015,0.8275412087912088,0.9390561129691565,0.9570645292348614,0.6159420289855072,0.9957264957264957,0.9015287038542852,0.8548387096774194
automl,2,excitement,6030f0fd,298,202,96,0.9090862211221122,0.8926766265539039,0.9578176567656765,0.9474637680532247,0.8910891089108911,0.9270833333333334,0.882184323360794,0.9026845637583892
automl,2,excitement,7072a0e0,450,100,350,0.7964285714285715,0.7170523138832998,0.887257142857143,0.9646434240191595,0.87,0.7228571428571429,0.7119769532526969,0.7555555555555555
automl,2,excitement,71a251fa,219,173,46,0.9746795677305855,0.9599780701754386,0.9964815280221161,0.9862427425878123,0.9710982658959537,0.9782608695652174,0.9470414201183432,0.9726027397260274
automl,2,excitement,71c09041,367,320,47,0.9265625,0.7937043282743114,0.9637632978723404,0.7453901726908643,0.853125,1.0,0.75,0.8719346049046321
automl,2,excitement,9192c107,1,1,0,1.0,0.5,,,1.0,,0.5,1.0
automl,2,excitement,a02151ac,505,379,126,0.9127298236796917,0.9239195936639119,0.9820329187083805,0.957131005049799,0.9762532981530343,0.8492063492063492,0.9367853027213899,0.9445544554455445
automl,2,excitement,d0e2d025,632,168,464,0.8132183908045978,0.7302603499786597,0.9525220648604269,0.9804910985839602,0.9583333333333334,0.6681034482758621,0.7445145460918332,0.745253164556962
automl,2,excitement,d18000a3,430,157,273,0.8512517206784722,0.8144233027953958,0.9630899885676956,0.9795800921173533,0.9808917197452229,0.7216117216117216,0.8272826086956522,0.8162790697674419
automl,2,excitement,f0f2a1e1,399,62,337,0.8315545132573945,0.7975646879756468,0.9441466449698478,0.989255278277207,0.7580645161290323,0.9050445103857567,0.7740308544303798,0.8822055137844611
frozen_lightgbm,2,excitement,1081b177,426,195,231,0.8895770895770896,0.894013073078054,0.9799755799755799,0.9843517543489289,0.8051282051282052,0.974025974025974,0.9093517460169354,0.8967136150234741
frozen_lightgbm,2,excitement,517001af,372,138,234,0.8022110739502044,0.8238985049447853,0.9252756100582188,0.9399776232967098,0.6086956521739131,0.9957264957264957,0.9000409920065587,0.8521505376344086
frozen_lightgbm,2,excitement,6030f0fd,298,202,96,0.8885107260726073,0.8738859845655962,0.9541047854785478,0.9352827031270908,0.8811881188118812,0.8958333333333334,0.8643133462282399,0.8859060402684564
frozen_lightgbm,2,excitement,7072a0e0,450,100,350,0.8078571428571428,0.7252888318356868,0.8872857142857142,0.9645979141627514,0.89,0.7257142857142858,0.7197858235594085,0.7622222222222222
frozen_lightgbm,2,excitement,71a251fa,219,173,46,0.9739884393063584,0.9420924288274525,0.9956019100276452,0.9832709240517171,0.9479768786127167,1.0,0.9181818181818182,0.958904109589041
frozen_lightgbm,2,excitement,71c09041,367,320,47,0.9171875,0.7745830870678766,0.964029255319149,0.7618558752036316,0.834375,1.0,0.735,0.8555858310626703
frozen_lightgbm,2,excitement,9192c107,1,1,0,1.0,0.5,,,1.0,,0.5,1.0
frozen_lightgbm,2,excitement,a02151ac,505,379,126,0.9100808309251581,0.9234848484848485,0.9811534112325669,0.958257263277744,0.978891820580475,0.8412698412698413,0.9393368331314219,0.9445544554455445
frozen_lightgbm,2,excitement,d0e2d025,632,168,464,0.8312807881773399,0.7527413044643336,0.9530993431855501,0.9787577930822837,0.9642857142857143,0.6982758620689655,0.7591210114388922,0.7689873417721519
frozen_lightgbm,2,excitement,d18000a3,430,157,273,0.8365997060264576,0.7963250306247448,0.9604535591796738,0.9784765006646894,0.9808917197452229,0.6923076923076923,0.8157169117647058,0.7976744186046512
frozen_lightgbm,2,excitement,f0f2a1e1,399,62,337,0.8294247152292524,0.8050026657188556,0.9338087489231358,0.9866202112031646,0.7419354838709677,0.9169139465875371,0.7861954261954263,0.8897243107769424
frozen_xgboost,2,excitement,1081b177,426,195,231,0.9002331002331003,0.904071338497568,0.974958374958375,0.9807974531077046,0.8307692307692308,0.9696969696969697,0.9150876061980522,0.9061032863849765
frozen_xgboost,2,excitement,517001af,372,138,234,0.8058342623560015,0.8275412087912088,0.9494301994301995,0.965034951864541,0.6159420289855072,0.9957264957264957,0.9015287038542852,0.8548387096774194
frozen_xgboost,2,excitement,6030f0fd,298,202,96,0.8857776402640264,0.8732993197278911,0.9466790429042904,0.9298399891232706,0.8861386138613861,0.8854166666666666,0.864571150097466,0.8859060402684564
frozen_xgboost,2,excitement,7072a0e0,450,100,350,0.8007142857142857,0.7150932730356133,0.8808,0.9630577221315906,0.89,0.7114285714285714,0.7130566801619433,0.7511111111111111
frozen_xgboost,2,excitement,71a251fa,219,173,46,0.976878612716763,0.9481656804733728,0.995727569741141,0.9817637424609378,0.953757225433526,1.0,0.9259259259259259,0.9634703196347032
frozen_xgboost,2,excitement,71c09041,367,320,47,0.8987367021276595,0.7540354185362308,0.9555851063829787,0.728681349890865,0.81875,0.9787234042553191,0.7192527054694355,0.8392370572207084
frozen_xgboost,2,excitement,9192c107,1,1,0,1.0,0.5,,,1.0,,0.5,1.0
frozen_xgboost,2,excitement,a02151ac,505,379,126,0.9246345855844537,0.9326397225556889,0.9843573313230305,0.9607081542967132,0.9762532981530343,0.873015873015873,0.9414594853485436,0.9504950495049505
frozen_xgboost,2,excitement,d0e2d025,632,168,464,0.8261494252873564,0.7478788657654691,0.9493277914614121,0.978560420529581,0.9583333333333334,0.6939655172413793,0.7550382697844252,0.7642405063291139
frozen_xgboost,2,excitement,d18000a3,430,157,273,0.8365997060264576,0.7963250306247448,0.963859919273932,0.9799848212667214,0.9808917197452229,0.6923076923076923,0.8157169117647058,0.7976744186046512
frozen_xgboost,2,excitement,f0f2a1e1,399,62,337,0.8381353498612041,0.7997864730689158,0.9432372930027759,0.9893242296944478,0.7741935483870968,0.9020771513353115,0.7742837176799441,0.8822055137844611
automl,2,stress,1081b177,436,230,206,0.8527226677923174,0.8485090970350404,0.9569649641198819,0.9596235406414511,0.7782608695652173,0.9271844660194175,0.8559683053591207,0.8486238532110092
automl,2,stress,517001af,112,22,90,0.7388888888888889,0.7798941798941799,0.9303030303030303,0.9826504477590026,0.5,0.9777777777777777,0.8675213675213675,0.8839285714285714
automl,2,stress,6030f0fd,302,198,104,0.8128399378399378,0.822029966773243,0.8924339549339549,0.8580131170977502,0.9141414141414141,0.7115384615384616,0.8355033592000416,0.8443708609271523
automl,2,stress,7072a0e0,512,130,382,0.8376761981474024,0.7889950944550059,0.9265002013693111,0.9730875326723725,0.8769230769230769,0.7984293193717278,0.7735072009916655,0.818359375
automl,2,stress,71a251fa,80,43,37,0.7655562539283469,0.7442455242966752,0.968573224387178,0.9721074513548706,0.5581395348837209,0.972972972972973,0.8072727272727273,0.75
automl,2,stress,71c09041,258,6,252,0.373015873015873,0.08952162634976171,0.20634920634920634,0.9524450482229079,0.6666666666666666,0.07936507936507936,0.46302003081664095,0.09302325581395349
automl,2,stress,9192c107,2,2,0,0.5,0.3333333333333333,,,0.5,,0.5,0.5
automl,2,stress,a02151ac,465,283,182,0.7581543897798315,0.7135492656356386,0.9076418281365278,0.8552237164107166,0.5547703180212014,0.9615384615384616,0.7693562110039704,0.7139784946236559
automl,2,stress,d0e2d025,571,164,407,0.8228186612332954,0.770274370135866,0.9233385269970636,0.965928950077366,0.9085365853658537,0.7371007371007371,0.7672061011904762,0.7863397548161121
automl,2,stress,d18000a3,249,43,206,0.9413524497629262,0.9373269569594764,0.984872431700158,0.9970184897863741,0.9069767441860465,0.9757281553398058,0.9334257206208425,0.963855421686747
automl,2,stress,f0f2a1e1,395,268,127,0.7772064872487954,0.7637243932132778,0.8548301798096133,0.7688696675286125,0.7985074626865671,0.7559055118110236,0.756734693877551,0.7848101265822784
frozen_lightgbm,2,stress,1081b177,436,230,206,0.8353313634444914,0.8299173414304993,0.9551709582102152,0.9571667664083953,0.7434782608695653,0.9271844660194175,0.8416774193548386,0.8302752293577982
frozen_lightgbm,2,stress,517001af,112,22,90,0.7388888888888889,0.7798941798941799,0.9222222222222222,0.9806321147460172,0.5,0.9777777777777777,0.8675213675213675,0.8839285714285714
frozen_lightgbm,2,stress,6030f0fd,302,198,104,0.7782148407148407,0.7832178217821781,0.8711635586635587,0.8271275862208938,0.8737373737373737,0.6826923076923077,0.7896945792880259,0.8079470198675497
frozen_lightgbm,2,stress,7072a0e0,512,130,382,0.8392267418445429,0.8003337444678227,0.9181232380185259,0.9713289880840086,0.8538461538461538,0.824607329842932,0.7833546390365337,0.83203125
frozen_lightgbm,2,stress,71a251fa,80,43,37,0.7423004399748586,0.7163120567375887,0.9666876178504086,0.970426454005148,0.5116279069767442,0.972972972972973,0.7940503432494279,0.725
frozen_lightgbm,2,stress,71c09041,258,6,252,0.373015873015873,0.08952162634976171,0.10714285714285715,0.9464689781936892,0.6666666666666666,0.07936507936507936,0.46302003081664095,0.09302325581395349
frozen_lightgbm,2,stress,9192c107,2,2,0,0.5,0.3333333333333333,,,0.5,,0.5,0.5
frozen_lightgbm,2,stress,a02151ac,465,283,182,0.7467673669087096,0.6979062256375989,0.9062051023181765,0.8362356898326364,0.5265017667844523,0.967032967032967,0.7645161290322581,0.6989247311827957
frozen_lightgbm,2,stress,d0e2d025,571,164,407,0.8320548930305027,0.7847776995767135,0.9198477857014441,0.9655922474154885,0.9024390243902439,0.7616707616707616,0.7775009390259171,0.8021015761821366
frozen_lightgbm,2,stress,d18000a3,249,43,206,0.9108150824113795,0.9033813747228381,0.9819372318807857,0.9965431191183025,0.8604651162790697,0.9611650485436893,0.8964052287581699,0.9437751004016064
frozen_lightgbm,2,stress,f0f2a1e1,395,268,127,0.7519244329533434,0.7406178287731686,0.856152309319544,0.7658549597285832,0.7873134328358209,0.7165354330708661,0.7345579385053069,0.7645569620253164
frozen_xgboost,2,stress,1081b177,436,230,206,0.8594976783452934,0.8554125542834583,0.9500422119037568,0.9494183471608705,0.7869565217391304,0.9320388349514563,0.8624428130652197,0.8555045871559633
frozen_xgboost,2,stress,517001af,112,22,90,0.7616161616161616,0.801418439716312,0.9050505050505051,0.9740093520090194,0.5454545454545454,0.9777777777777777,0.8775510204081632,0.8928571428571429
frozen_xgboost,2,stress,6030f0fd,302,198,104,0.8128399378399378,0.822029966773243,0.9005924630924631,0.8530601687195463,0.9141414141414141,0.7115384615384616,0.8355033592000416,0.8443708609271523
frozen_xgboost,2,stress,7072a0e0,512,130,382,0.8064236810310109,0.7501025833732868,0.9084776480064439,0.9661187666199761,0.8615384615384616,0.7513089005235603,0.7410232042448721,0.779296875
frozen_xgboost,2,stress,71a251fa,80,43,37,0.7790697674418605,0.756058417589472,0.9748585795097423,0.9753461894137624,0.5581395348837209,1.0,0.8303571428571428,0.7625
frozen_xgboost,2,stress,71c09041,258,6,252,0.47619047619047616,0.24191152728446885,0.6283068783068783,0.9844921479886259,0.6666666666666666,0.2857142857142857,0.4973560517038778,0.29457364341085274
frozen_xgboost,2,stress,9192c107,2,2,0,0.5,0.3333333333333333,,,0.5,,0.5,0.5
frozen_xgboost,2,stress,a02151ac,465,283,182,0.8056634178542306,0.7739886774460836,0.9058167980429465,0.8456515422745724,0.6607773851590106,0.9505494505494505,0.7986021546164934,0.7741935483870968
frozen_xgboost,2,stress,d0e2d025,571,164,407,0.8106684844489722,0.7657314783003166,0.9119374363276802,0.9603659217343758,0.8719512195121951,0.7493857493857494,0.7596281457368224,0.7845884413309983
frozen_xgboost,2,stress,d18000a3,249,43,206,0.913242266877399,0.9094722711636882,0.9838564009934523,0.9967071696275793,0.8604651162790697,0.9660194174757282,0.905820399113082,0.9477911646586346
frozen_xgboost,2,stress,f0f2a1e1,395,268,127,0.78942884005171,0.7698135198135199,0.8510988365260311,0.7537547803706689,0.7835820895522388,0.7952755905511811,0.7625253171303699,0.7873417721518987
automl,2,relaxation,1081b177,398,283,115,0.8861115378706407,0.8293763396958252,0.9623905361806729,0.9029854461214233,0.7809187279151943,0.991304347826087,0.8216113841113841,0.8417085427135679
automl,2,relaxation,517001af,347,269,78,0.8830187780001906,0.8597665020206555,0.9303212277189973,0.8297607351470738,0.9070631970260223,0.8589743589743589,0.8425618073316283,0.8962536023054755
automl,2,relaxation,6030f0fd,229,99,130,0.8605672105672105,0.8471149260848831,0.9548562548562549,0.9676059174578531,0.9595959595959596,0.7615384615384615,0.8575666512559716,0.8471615720524017
automl,2,relaxation,7072a0e0,333,138,195,0.8761426978818283,0.8639026383906271,0.9535117056856187,0.9664064879115919,0.9420289855072463,0.8102564102564103,0.8651251713440589,0.8648648648648649
automl,2,relaxation,71a251fa,245,147,98,0.91156462585034,0.9178447256490355,0.9768846314035818,0.9586597405593832,0.9659863945578231,0.8571428571428571,0.9270383174877557,0.9224489795918367
automl,2,relaxation,71c09041,409,192,217,0.7708333333333333,0.7670601636118878,0.980342741935484,0.981412490286609,0.5416666666666666,1.0,0.8557377049180328,0.784841075794621
automl,2,relaxation,9192c107,2,2,0,1.0,0.5,,,1.0,,0.5,1.0
automl,2,relaxation,a02151ac,477,259,218,0.7902660196238178,0.7840632897483792,0.8935390173922284,0.8741131867575087,0.7181467181467182,0.8623853211009175,0.7907088122605364,0.7840670859538784
automl,2,relaxation,d0e2d025,552,222,330,0.7365274365274366,0.6898753420492552,0.9373191373191374,0.9460236182968391,0.963963963963964,0.509090909090909,0.7618471953578336,0.6920289855072463
automl,2,relaxation,d18000a3,478,218,260,0.8725476358503881,0.8681032783654161,0.9451305575158787,0.9593840606042852,0.9220183486238532,0.823076923076923,0.8700860542965807,0.8682008368200836
automl,2,relaxation,f0f2a1e1,317,218,99,0.855435084792883,0.8409220166605332,0.934667778704476,0.9101927832646999,0.8623853211009175,0.8484848484848485,0.8314752398236971,0.8580441640378549
frozen_lightgbm,2,relaxation,1081b177,398,283,115,0.8772776156091566,0.8171351351351351,0.9638039637425104,0.9157430599661986,0.7632508833922261,0.991304347826087,0.8126129796063855,0.8291457286432161
frozen_lightgbm,2,relaxation,517001af,347,269,78,0.8811600419407111,0.8564400165487012,0.9340386998379563,0.817506627613922,0.9033457249070632,0.8589743589743589,0.8385615104563542,0.8933717579250721
frozen_lightgbm,2,relaxation,6030f0fd,229,99,130,0.8466200466200466,0.8339819902319903,0.9438228438228438,0.9606709838018025,0.9393939393939394,0.7538461538461538,0.8431538461538461,0.834061135371179
frozen_lightgbm,2,relaxation,7072a0e0,333,138,195,0.8863991081382385,0.8757293041459974,0.9560386473429953,0.9697406471621423,0.9420289855072463,0.8307692307692308,0.8752435943702634,0.8768768768768769
frozen_lightgbm,2,relaxation,71a251fa,245,147,98,0.8877551020408163,0.8955669224211423,0.9711925586561154,0.9482621111869433,0.9591836734693877,0.8163265306122449,0.9085125054848617,0.9020408163265307
frozen_lightgbm,2,relaxation,71c09041,409,192,217,0.7555083525345623,0.7496874837231107,0.9765504992319508,0.9808792185367353,0.515625,0.9953917050691244,0.8445145631067961,0.7701711491442543
frozen_lightgbm,2,relaxation,9192c107,2,2,0,1.0,0.5,,,1.0,,0.5,1.0
frozen_lightgbm,2,relaxation,a02151ac,477,259,218,0.778930962417201,0.7689441978440077,0.880663100846587,0.8562784914674917,0.667953667953668,0.8899082568807339,0.785514865844815,0.7693920335429769
frozen_lightgbm,2,relaxation,d0e2d025,552,222,330,0.7394758394758394,0.689053242673665,0.9355719355719355,0.9446782419032027,0.9819819819819819,0.49696969696969695,0.7719494047619048,0.6920289855072463
frozen_lightgbm,2,relaxation,d18000a3,478,218,260,0.8445130557515879,0.8388945062352544,0.9397494707127735,0.9555218015418996,0.908256880733945,0.7807692307692308,0.8433922447902928,0.8389121338912134
frozen_lightgbm,2,relaxation,f0f2a1e1,317,218,99,0.8742702251876564,0.8481271777003485,0.9369845241404874,0.9091811395810003,0.8394495412844036,0.9090909090909091,0.8365625,0.861198738170347
frozen_xgboost,2,relaxation,1081b177,398,283,115,0.873744046704563,0.8122692110724778,0.9668766323552004,0.9153001102319465,0.7561837455830389,0.991304347826087,0.8091498284407168,0.8241206030150754
frozen_xgboost,2,relaxation,517001af,347,269,78,0.8720570012391574,0.8541171925598519,0.9342769993327614,0.8321676052369319,0.9107806691449815,0.8333333333333334,0.8399747408762304,0.8933717579250721
frozen_xgboost,2,relaxation,6030f0fd,229,99,130,0.8634421134421135,0.8553545793855871,0.9439005439005439,0.9599542054954497,0.9191919191919192,0.8076923076923077,0.8568431492218492,0.8558951965065502
frozen_xgboost,2,relaxation,7072a0e0,333,138,195,0.8697881828316611,0.8628864753085855,0.9425863991081384,0.9577814877130795,0.8985507246376812,0.841025641025641,0.8606741573033708,0.8648648648648649
frozen_xgboost,2,relaxation,71a251fa,245,147,98,0.903061224489796,0.905795581655481,0.9694571706233513,0.9443040160861168,0.9387755102040817,0.8673469387755102,0.9090813019585741,0.9102040816326531
frozen_xgboost,2,relaxation,71c09041,409,192,217,0.7659250192012289,0.7617660764212488,0.9709101382488479,0.9742904289966701,0.5364583333333334,0.9953917050691244,0.8492906683480455,0.7799511002444988
frozen_xgboost,2,relaxation,9192c107,2,2,0,1.0,0.5,,,1.0,,0.5,1.0
frozen_xgboost,2,relaxation,a02151ac,477,259,218,0.7970139208671319,0.794222777856036,0.8797067053947787,0.8582333338819652,0.7683397683397684,0.8256880733944955,0.794831223628692,0.7945492662473794
frozen_xgboost,2,relaxation,d0e2d025,552,222,330,0.7167485667485667,0.6595353117092247,0.9334971334971335,0.9451164005197124,0.9819819819819819,0.45151515151515154,0.7601110619686471,0.6648550724637681
frozen_xgboost,2,relaxation,d18000a3,478,218,260,0.8606386732533522,0.8555973432923385,0.9309280169371913,0.9494044876456712,0.9174311926605505,0.8038461538461539,0.858758797409481,0.8556485355648535
frozen_xgboost,2,relaxation,f0f2a1e1,317,218,99,0.8678296728755445,0.8518691588785047,0.9370308590492078,0.9131986506890681,0.8669724770642202,0.8686868686868687,0.8417348256564787,0.8675078864353313
automl,2,interest,1081b177,462,234,228,0.7241340530814215,0.702335942143353,0.9188783925626031,0.9153663236104826,0.4658119658119658,0.9824561403508771,0.8032177903998783,0.7207792207792207
automl,2,interest,517001af,220,149,71,0.7781926458077323,0.7031655422937209,0.9432838642593818,0.8957208016395214,0.5704697986577181,0.9859154929577465,0.7553800763623741,0.7045454545454546
automl,2,interest,6030f0fd,270,131,139,0.6518205283101762,0.6246524559777571,0.8260750178483168,0.8140211069898302,0.9007633587786259,0.4028776978417266,0.6993294397577331,0.6444444444444445
automl,2,interest,7072a0e0,435,123,312,0.6477095059412132,0.526434278949816,0.8076401917865332,0.9039307963313694,0.926829268292683,0.3685897435897436,0.6469894201846281,0.5264367816091954
automl,2,interest,71a251fa,241,130,111,0.9031878031878031,0.8962369758029793,0.9668745668745669,0.9409583117360873,0.8153846153846154,0.990990990990991,0.9057748639977682,0.8962655601659751
automl,2,interest,71c09041,382,112,270,0.91494708994709,0.9095784189691059,0.9571428571428572,0.9734373601399229,0.8928571428571429,0.937037037037037,0.9047089179164651,0.9240837696335078
automl,2,interest,9192c107,1,1,0,1.0,0.5,,,1.0,,0.5,1.0
automl,2,interest,a02151ac,353,137,216,0.6638618545552852,0.6680682705272869,0.7184374155177075,0.7633449547430335,0.5036496350364964,0.8240740740740741,0.6842185244282349,0.6997167138810199
automl,2,interest,d0e2d025,641,340,301,0.8123412155559898,0.8110485016358857,0.9025503224545632,0.8883843006484345,0.7941176470588235,0.8305647840531561,0.8111857476635513,0.8112324492979719
automl,2,interest,d18000a3,391,162,229,0.8858698582133808,0.884468679488557,0.9590274408323899,0.9693098887399222,0.8765432098765432,0.8951965065502183,0.8832663989290495,0.887468030690537
automl,2,interest,f0f2a1e1,233,89,144,0.8417993133583022,0.824812030075188,0.922830836454432,0.9581596127926335,0.898876404494382,0.7847222222222222,0.823475114458721,0.8283261802575107
frozen_lightgbm,2,interest,1081b177,462,234,228,0.73268106162843,0.7128622783073044,0.887089518668466,0.8890993288759264,0.4829059829059829,0.9824561403508771,0.8075436640654032,0.7294372294372294
frozen_lightgbm,2,interest,517001af,220,149,71,0.7080536912751678,0.6038825306815124,0.9466868324038189,0.9089043434023324,0.4161073825503356,1.0,0.7246835443037974,0.6045454545454545
frozen_lightgbm,2,interest,6030f0fd,270,131,139,0.6516008567192049,0.625974025974026,0.8182217584710857,0.8103991451383846,0.8931297709923665,0.41007194244604317,0.6953782999504565,0.6444444444444445
frozen_lightgbm,2,interest,7072a0e0,435,123,312,0.6580675422138836,0.5445363397918606,0.8200177194079633,0.9083365200227174,0.9186991869918699,0.3974358974358974,0.6503942083601923,0.5448275862068965
frozen_lightgbm,2,interest,71a251fa,241,130,111,0.9115384615384615,0.904538017738741,0.9818433818433818,0.975232987142771,0.823076923076923,1.0,0.914179104477612,0.9045643153526971
frozen_lightgbm,2,interest,71c09041,382,112,270,0.9115740740740741,0.9115740740740741,0.9589616402116402,0.9768816686839662,0.875,0.9481481481481482,0.9115740740740741,0.9267015706806283
frozen_lightgbm,2,interest,9192c107,1,1,0,1.0,0.5,,,1.0,,0.5,1.0
frozen_lightgbm,2,interest,a02151ac,353,137,216,0.6844248445525818,0.6892167910973377,0.7488172479048392,0.7887036971260419,0.5401459854014599,0.8287037037037037,0.703168044077135,0.71671388101983
frozen_lightgbm,2,interest,d0e2d025,641,340,301,0.8112517099863201,0.8095681056650822,0.9039671682626539,0.8958278820597919,0.7852941176470588,0.8372093023255814,0.8101606621226873,0.8096723868954758
frozen_lightgbm,2,interest,d18000a3,391,162,229,0.9009245781443743,0.8957833573218188,0.9494042805542077,0.9656038709614407,0.9197530864197531,0.8820960698689956,0.8930628964059196,0.8976982097186701
frozen_lightgbm,2,interest,f0f2a1e1,233,89,144,0.8417993133583022,0.824812030075188,0.9224406991260924,0.9567254218654258,0.898876404494382,0.7847222222222222,0.823475114458721,0.8283261802575107
frozen_xgboost,2,interest,1081b177,462,234,228,0.7391475483580746,0.7200611888111887,0.9078759934023092,0.8962493512129748,0.49145299145299143,0.9868421052631579,0.8143230193141506,0.7359307359307359
frozen_xgboost,2,interest,517001af,220,149,71,0.7369316570564326,0.662632625994695,0.9387465734001322,0.9157698845949013,0.5302013422818792,0.9436619718309859,0.7204291619030868,0.6636363636363637
frozen_xgboost,2,interest,6030f0fd,270,131,139,0.6596737876874073,0.6297268907563025,0.8253610851776595,0.8273671848200153,0.9236641221374046,0.39568345323741005,0.7181988742964353,0.6518518518518519
frozen_xgboost,2,interest,7072a0e0,435,123,312,0.6796435272045028,0.5775600851194804,0.8113925370022932,0.9113995097266294,0.9105691056910569,0.44871794871794873,0.6607592575319466,0.5793103448275863
frozen_xgboost,2,interest,71a251fa,241,130,111,0.8986832986832987,0.892099462735914,0.9681219681219682,0.9578513963818023,0.8153846153846154,0.9819819819819819,0.9005151768309663,0.8921161825726142
frozen_xgboost,2,interest,71c09041,382,112,270,0.8685515873015872,0.8562518514960087,0.9551256613756614,0.9777965602091918,0.8482142857142857,0.8888888888888888,0.8469260700389105,0.8769633507853403
frozen_xgboost,2,interest,9192c107,1,1,0,1.0,0.5,,,1.0,,0.5,1.0
frozen_xgboost,2,interest,a02151ac,353,137,216,0.682735198702352,0.688154196225405,0.7283049472830494,0.7693078772209818,0.5182481751824818,0.8472222222222222,0.7088160333642262,0.7195467422096318
frozen_xgboost,2,interest,d0e2d025,641,340,301,0.8354602306038694,0.8314800389483934,0.9243208911471565,0.9203927677897823,0.7705882352941177,0.9003322259136213,0.8368822859834361,0.8315132605304212
frozen_xgboost,2,interest,d18000a3,391,162,229,0.8940778478624185,0.896550320545436,0.9568709903498841,0.9676154614709942,0.8580246913580247,0.9301310043668122,0.8996582832148715,0.9002557544757033
frozen_xgboost,2,interest,f0f2a1e1,233,89,144,0.8128901373283396,0.8045003813882532,0.884129213483146,0.9368699732162915,0.8202247191011236,0.8055555555555556,0.8007800780078007,0.8111587982832618
automl,2,focus,1081b177,431,137,294,0.8781468791896321,0.883341201649199,0.954118873826903,0.9740089061479789,0.8175182481751825,0.9387755102040817,0.889240991566573,0.9002320185614849
automl,2,focus,517001af,413,122,291,0.865416032899555,0.8927829698857737,0.9780294067939835,0.9779612836071065,0.7377049180327869,0.993127147766323,0.939286198022484,0.9176755447941889
automl,2,focus,6030f0fd,285,212,73,0.8095438097699663,0.7698431010613751,0.8877616955285603,0.8060405945361802,0.7971698113207547,0.821917808219178,0.7555478502080444,0.8035087719298246
automl,2,focus,7072a0e0,477,114,363,0.719515731477454,0.6847123148593698,0.787492146343821,0.9155688465250383,0.6842105263157895,0.7548209366391184,0.6754684180027043,0.7379454926624738
automl,2,focus,71a251fa,222,198,24,0.6376262626262627,0.5385155906895037,0.6824494949494949,0.29802221575030224,0.6919191919191919,0.5833333333333334,0.5593197278911565,0.6801801801801802
automl,2,focus,71c09041,393,353,40,0.6858356940509915,0.7188131313131313,0.9162181303116148,0.5246853239830968,0.9716713881019831,0.4,0.774994760008384,0.9134860050890585
automl,2,focus,9192c107,2,2,0,1.0,0.5,,,1.0,,0.5,1.0
automl,2,focus,a02151ac,499,369,130,0.6739420471127788,0.6659372501998402,0.7282885136543674,0.46226380513447574,0.7940379403794038,0.5538461538461539,0.6606221606221606,0.7314629258517034
automl,2,focus,d0e2d025,616,162,454,0.7524881709903737,0.7484872824631861,0.8636944580410073,0.9480960761138978,0.6481481481481481,0.8568281938325991,0.7449221841202849,0.801948051948052
automl,2,focus,d18000a3,440,160,280,0.7866071428571428,0.7664741847826086,0.8673660714285715,0.9159423590338338,0.8375,0.7357142857142858,0.766080901856764,0.7727272727272727
automl,2,focus,f0f2a1e1,399,35,364,0.7057692307692307,0.5922783010485161,0.8198587127158556,0.9800365776539729,0.6285714285714286,0.782967032967033,0.5870988105521961,0.7694235588972431
