subject_id,outer_fold,pm,budget_seconds,budget_minutes,calibration_record_group_id,calibration_record_id,calibration_record_start_utc,calibration_record_duration_seconds,budget_fully_available,actual_elapsed_calibration_seconds,fixed_evaluation_boundary_utc,fixed_evaluation_ready_min20_both_classes,calibration_extreme_sample_hash,evaluation_extreme_sample_hash,calibration_exact_lag_slots,calibration_pm_available,calibration_missing_pm,calibration_low,calibration_high,calibration_middle,calibration_extreme,calibration_has_any_extreme,calibration_has_both_classes,calibration_min1_each,calibration_min2_each,calibration_min3_each,calibration_extreme_fraction_of_available,reserved_exact_lag_slots,reserved_pm_available,reserved_missing_pm,reserved_low,reserved_high,reserved_middle,reserved_extreme,reserved_has_any_extreme,reserved_has_both_classes,reserved_min1_each,reserved_min2_each,reserved_min3_each,reserved_extreme_fraction_of_available,evaluation_exact_lag_slots,evaluation_pm_available,evaluation_missing_pm,evaluation_low,evaluation_high,evaluation_middle,evaluation_extreme,evaluation_has_any_extreme,evaluation_has_both_classes,evaluation_min1_each,evaluation_min2_each,evaluation_min3_each,evaluation_extreme_fraction_of_available
40009139,4,attention,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,4207b57642a10f7a08d4af1a9321477b8a26d7842c5d6e40dd919eddb80376d8,0da496d776718cb5cfd48bbf95c1289dfb05b4faf011313948aaf5929369b89f,3,3,0,3,0,0,3,True,False,False,False,False,1.0,27,27,0,19,1,7,20,True,True,True,False,False,0.7407407407407407,432,419,13,126,115,178,241,True,True,True,True,True,0.5751789976133651
40009139,4,attention,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,5c2fbcc69e40a66631869bcf3f198847ae604a701f8a7e9391666e4fae8b35cf,0da496d776718cb5cfd48bbf95c1289dfb05b4faf011313948aaf5929369b89f,6,6,0,5,0,1,5,True,False,False,False,False,0.8333333333333334,24,24,0,17,1,6,18,True,True,True,False,False,0.75,432,419,13,126,115,178,241,True,True,True,True,True,0.5751789976133651
40009139,4,attention,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,4e9d5ca23112f7e0557238a1689ff7bb4a377576b6bf0d6d1b08b3a7207c2fb6,0da496d776718cb5cfd48bbf95c1289dfb05b4faf011313948aaf5929369b89f,12,12,0,11,0,1,11,True,False,False,False,False,0.9166666666666666,18,18,0,11,1,6,12,True,True,True,False,False,0.6666666666666666,432,419,13,126,115,178,241,True,True,True,True,True,0.5751789976133651
40009139,4,attention,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,21106f272bddfe9f3b3891c673090f648baa4fee34da3952f181713ed8db1c09,0da496d776718cb5cfd48bbf95c1289dfb05b4faf011313948aaf5929369b89f,30,30,0,22,1,7,23,True,True,True,False,False,0.7666666666666667,0,0,0,0,0,0,0,False,False,False,False,False,,432,419,13,126,115,178,241,True,True,True,True,True,0.5751789976133651
40009139,4,engagement,0,0.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,0.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c1a527490a53a7c79a9cacf11909d2bcd7d303c1e98fc6e13310a20a6fd2d217,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,0,25,5,25,True,False,False,False,False,0.8333333333333334,432,432,0,90,136,206,226,True,True,True,True,True,0.5231481481481481
40009139,4,engagement,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,4207b57642a10f7a08d4af1a9321477b8a26d7842c5d6e40dd919eddb80376d8,c1a527490a53a7c79a9cacf11909d2bcd7d303c1e98fc6e13310a20a6fd2d217,3,3,0,0,3,0,3,True,False,False,False,False,1.0,27,27,0,0,22,5,22,True,False,False,False,False,0.8148148148148148,432,432,0,90,136,206,226,True,True,True,True,True,0.5231481481481481
40009139,4,engagement,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,b5e001fe338ddc889504de9ae6be520a3bcfe5e22b6c9ecd2e9226d8a4678127,c1a527490a53a7c79a9cacf11909d2bcd7d303c1e98fc6e13310a20a6fd2d217,6,6,0,0,6,0,6,True,False,False,False,False,1.0,24,24,0,0,19,5,19,True,False,False,False,False,0.7916666666666666,432,432,0,90,136,206,226,True,True,True,True,True,0.5231481481481481
40009139,4,engagement,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,d5fc89aced8e749a5c031decf49c59993743d20cc2e13791615e93c10282c389,c1a527490a53a7c79a9cacf11909d2bcd7d303c1e98fc6e13310a20a6fd2d217,12,12,0,0,12,0,12,True,False,False,False,False,1.0,18,18,0,0,13,5,13,True,False,False,False,False,0.7222222222222222,432,432,0,90,136,206,226,True,True,True,True,True,0.5231481481481481
40009139,4,engagement,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,a4c6eb4186ab4585f3478991afd77eed309800afbf2043a075c27a637dd9a501,c1a527490a53a7c79a9cacf11909d2bcd7d303c1e98fc6e13310a20a6fd2d217,30,30,0,0,25,5,25,True,False,False,False,False,0.8333333333333334,0,0,0,0,0,0,0,False,False,False,False,False,,432,432,0,90,136,206,226,True,True,True,True,True,0.5231481481481481
40009139,4,excitement,0,0.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,0.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f153446465e3b7ff26a2b50354e265683b268821b439ae08f80c0399eb20fcf1,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,6,9,15,15,True,True,True,True,True,0.5,432,432,0,136,125,171,261,True,True,True,True,True,0.6041666666666666
40009139,4,excitement,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,9377202c712eafec3fd2126a8430fcc53006087d23efe6e7ef26545b9cc386a0,f153446465e3b7ff26a2b50354e265683b268821b439ae08f80c0399eb20fcf1,3,3,0,0,1,2,1,True,False,False,False,False,0.3333333333333333,27,27,0,6,8,13,14,True,True,True,True,True,0.5185185185185185,432,432,0,136,125,171,261,True,True,True,True,True,0.6041666666666666
40009139,4,excitement,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,9377202c712eafec3fd2126a8430fcc53006087d23efe6e7ef26545b9cc386a0,f153446465e3b7ff26a2b50354e265683b268821b439ae08f80c0399eb20fcf1,6,6,0,0,1,5,1,True,False,False,False,False,0.16666666666666666,24,24,0,6,8,10,14,True,True,True,True,True,0.5833333333333334,432,432,0,136,125,171,261,True,True,True,True,True,0.6041666666666666
40009139,4,excitement,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,9f04b89cc87fd3fb1f5838b758ac3d49e2ae5d80243fd7887cab794afe0f2b9c,f153446465e3b7ff26a2b50354e265683b268821b439ae08f80c0399eb20fcf1,12,12,0,1,1,10,2,True,True,True,False,False,0.16666666666666666,18,18,0,5,8,5,13,True,True,True,True,True,0.7222222222222222,432,432,0,136,125,171,261,True,True,True,True,True,0.6041666666666666
40009139,4,excitement,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,71aa46410c7cc4e84a833bee2737f70863b90485925692cff7605cb36a3da021,f153446465e3b7ff26a2b50354e265683b268821b439ae08f80c0399eb20fcf1,30,30,0,6,9,15,15,True,True,True,True,True,0.5,0,0,0,0,0,0,0,False,False,False,False,False,,432,432,0,136,125,171,261,True,True,True,True,True,0.6041666666666666
40009139,4,stress,0,0.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,0.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,66626d1e390a56599b4b0da202c5368ccb38a115299184ea79a54d89833e3e3f,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,17,5,8,22,True,True,True,True,True,0.7333333333333333,432,432,0,95,79,258,174,True,True,True,True,True,0.4027777777777778
40009139,4,stress,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,b8001c0250a4ba31a612aedb69341f7a89be7efdce20a7fdc7e028ead171b155,66626d1e390a56599b4b0da202c5368ccb38a115299184ea79a54d89833e3e3f,3,3,0,2,0,1,2,True,False,False,False,False,0.6666666666666666,27,27,0,15,5,7,20,True,True,True,True,True,0.7407407407407407,432,432,0,95,79,258,174,True,True,True,True,True,0.4027777777777778
40009139,4,stress,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,bb6020e65baa8e3400c0142e4418f4bd42b6d6cd903a4f367bb7f5274b405ed9,66626d1e390a56599b4b0da202c5368ccb38a115299184ea79a54d89833e3e3f,6,6,0,4,0,2,4,True,False,False,False,False,0.6666666666666666,24,24,0,13,5,6,18,True,True,True,True,True,0.75,432,432,0,95,79,258,174,True,True,True,True,True,0.4027777777777778
40009139,4,stress,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,e0b2906624a31cb73413847b31524755485b4d0f716263940fa121277055a340,66626d1e390a56599b4b0da202c5368ccb38a115299184ea79a54d89833e3e3f,12,12,0,7,1,4,8,True,True,True,False,False,0.6666666666666666,18,18,0,10,4,4,14,True,True,True,True,True,0.7777777777777778,432,432,0,95,79,258,174,True,True,True,True,True,0.4027777777777778
40009139,4,stress,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,fc6cd37a37cdf1a7fb0f7f50a70888bae4d39342b0bde9c3fdb1b6107f8afc56,66626d1e390a56599b4b0da202c5368ccb38a115299184ea79a54d89833e3e3f,30,30,0,17,5,8,22,True,True,True,True,True,0.7333333333333333,0,0,0,0,0,0,0,False,False,False,False,False,,432,432,0,95,79,258,174,True,True,True,True,True,0.4027777777777778
40009139,4,relaxation,0,0.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,0.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,66cfd2ebb3b5296fbaf27010b2c5af3bf787279ca579b4bca097b8e90285d954,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,7,9,14,16,True,True,True,True,True,0.5333333333333333,432,432,0,104,131,197,235,True,True,True,True,True,0.5439814814814815
40009139,4,relaxation,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,66cfd2ebb3b5296fbaf27010b2c5af3bf787279ca579b4bca097b8e90285d954,3,3,0,0,0,3,0,False,False,False,False,False,0.0,27,27,0,7,9,11,16,True,True,True,True,True,0.5925925925925926,432,432,0,104,131,197,235,True,True,True,True,True,0.5439814814814815
40009139,4,relaxation,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,66cfd2ebb3b5296fbaf27010b2c5af3bf787279ca579b4bca097b8e90285d954,6,6,0,0,0,6,0,False,False,False,False,False,0.0,24,24,0,7,9,8,16,True,True,True,True,True,0.6666666666666666,432,432,0,104,131,197,235,True,True,True,True,True,0.5439814814814815
40009139,4,relaxation,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,1fbb394ebde102c5df9633fde28e26c754c80ef46f22f08a61318e9ea30944e7,66cfd2ebb3b5296fbaf27010b2c5af3bf787279ca579b4bca097b8e90285d954,12,12,0,0,4,8,4,True,False,False,False,False,0.3333333333333333,18,18,0,7,5,6,12,True,True,True,True,True,0.6666666666666666,432,432,0,104,131,197,235,True,True,True,True,True,0.5439814814814815
40009139,4,relaxation,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,d085316d079385ca62eb7ec2e04c81d1f87daed42975080d30513e2fff5173e4,66cfd2ebb3b5296fbaf27010b2c5af3bf787279ca579b4bca097b8e90285d954,30,30,0,7,9,14,16,True,True,True,True,True,0.5333333333333333,0,0,0,0,0,0,0,False,False,False,False,False,,432,432,0,104,131,197,235,True,True,True,True,True,0.5439814814814815
40009139,4,interest,0,0.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,0.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,096d7f56d384bb4e6e16a7687994904a1323b2586cc619f96886cc5bc0af25a0,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,26,0,4,26,True,False,False,False,False,0.8666666666666667,432,432,0,72,93,267,165,True,True,True,True,True,0.3819444444444444
40009139,4,interest,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,4207b57642a10f7a08d4af1a9321477b8a26d7842c5d6e40dd919eddb80376d8,096d7f56d384bb4e6e16a7687994904a1323b2586cc619f96886cc5bc0af25a0,3,3,0,3,0,0,3,True,False,False,False,False,1.0,27,27,0,23,0,4,23,True,False,False,False,False,0.8518518518518519,432,432,0,72,93,267,165,True,True,True,True,True,0.3819444444444444
40009139,4,interest,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,b5e001fe338ddc889504de9ae6be520a3bcfe5e22b6c9ecd2e9226d8a4678127,096d7f56d384bb4e6e16a7687994904a1323b2586cc619f96886cc5bc0af25a0,6,6,0,6,0,0,6,True,False,False,False,False,1.0,24,24,0,20,0,4,20,True,False,False,False,False,0.8333333333333334,432,432,0,72,93,267,165,True,True,True,True,True,0.3819444444444444
40009139,4,interest,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,fb1b3f21a1d09bbce02674c378853369c50744e513d1bbf2ed9057d237e69970,096d7f56d384bb4e6e16a7687994904a1323b2586cc619f96886cc5bc0af25a0,12,12,0,11,0,1,11,True,False,False,False,False,0.9166666666666666,18,18,0,15,0,3,15,True,False,False,False,False,0.8333333333333334,432,432,0,72,93,267,165,True,True,True,True,True,0.3819444444444444
40009139,4,interest,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,14206f3bced485dc4fb3b29a8ba1de808d8ab21bc842fd92de077aefca407814,096d7f56d384bb4e6e16a7687994904a1323b2586cc619f96886cc5bc0af25a0,30,30,0,26,0,4,26,True,False,False,False,False,0.8666666666666667,0,0,0,0,0,0,0,False,False,False,False,False,,432,432,0,72,93,267,165,True,True,True,True,True,0.3819444444444444
40009139,4,focus,0,0.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,0.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b55a74b488096f8e0af5036ac7bb3b5d0a13384ebcce4bd883606fdb13a05ef5,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,10,8,12,18,True,True,True,True,True,0.6,432,432,0,162,98,172,260,True,True,True,True,True,0.6018518518518519
40009139,4,focus,30,0.5,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,30.0,2023-12-04T10:28:34.220175028+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b55a74b488096f8e0af5036ac7bb3b5d0a13384ebcce4bd883606fdb13a05ef5,3,3,0,0,0,3,0,False,False,False,False,False,0.0,27,27,0,10,8,9,18,True,True,True,True,True,0.6666666666666666,432,432,0,162,98,172,260,True,True,True,True,True,0.6018518518518519
40009139,4,focus,60,1.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,60.0,2023-12-04T10:28:34.220175028+00:00,True,05b56acad8f7f83a8d676a96a8ca302cd6612f18553f4366a2f6658a9ec04760,b55a74b488096f8e0af5036ac7bb3b5d0a13384ebcce4bd883606fdb13a05ef5,6,6,0,1,0,5,1,True,False,False,False,False,0.16666666666666666,24,24,0,9,8,7,17,True,True,True,True,True,0.7083333333333334,432,432,0,162,98,172,260,True,True,True,True,True,0.6018518518518519
40009139,4,focus,120,2.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,120.0,2023-12-04T10:28:34.220175028+00:00,True,b918e8f28a46b893f5f1d233efaac1c9f06a3f563cf90e9df392e4404b24027e,b55a74b488096f8e0af5036ac7bb3b5d0a13384ebcce4bd883606fdb13a05ef5,12,12,0,7,0,5,7,True,False,False,False,False,0.5833333333333334,18,18,0,3,8,7,11,True,True,True,True,True,0.6111111111111112,432,432,0,162,98,172,260,True,True,True,True,True,0.6018518518518519
40009139,4,focus,300,5.0,40009139__day1____2023.12.04T13.23.34p03.00,gpn_data__40009139__day1____2023.12.04T13.23.34p03.00,2023-12-04T10:23:34.220175028+00:00,2939.2348968982697,True,300.0,2023-12-04T10:28:34.220175028+00:00,True,fe91be1868c29e56d38d62a68a125fd7439c958139356a41fd37e7aea5180af7,b55a74b488096f8e0af5036ac7bb3b5d0a13384ebcce4bd883606fdb13a05ef5,30,30,0,10,8,12,18,True,True,True,True,True,0.6,0,0,0,0,0,0,0,False,False,False,False,False,,432,432,0,162,98,172,260,True,True,True,True,True,0.6018518518518519
40f0714a,1,attention,0,0.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,0.0,2023-12-15T09:00:06.859504938+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c93c8a45271000744d93f63c0e351bb6790e2d507ed949e5cdd6fa3e742bed33,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,19,0,11,19,True,False,False,False,False,0.6333333333333333,124,124,0,5,45,74,50,True,True,True,True,True,0.4032258064516129
40f0714a,1,attention,30,0.5,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,30.0,2023-12-15T09:00:06.859504938+00:00,True,42432a07de65dfcf28ce00d8e8f332d299b5cfac96f69d3b83b1a4414f4cf5b3,c93c8a45271000744d93f63c0e351bb6790e2d507ed949e5cdd6fa3e742bed33,3,3,0,3,0,0,3,True,False,False,False,False,1.0,27,27,0,16,0,11,16,True,False,False,False,False,0.5925925925925926,124,124,0,5,45,74,50,True,True,True,True,True,0.4032258064516129
40f0714a,1,attention,60,1.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,60.0,2023-12-15T09:00:06.859504938+00:00,True,240ddd499d35a97115aa50fabd0a3c5810fbf359b2e2bb2cbea62c77b5611aee,c93c8a45271000744d93f63c0e351bb6790e2d507ed949e5cdd6fa3e742bed33,6,6,0,5,0,1,5,True,False,False,False,False,0.8333333333333334,24,24,0,14,0,10,14,True,False,False,False,False,0.5833333333333334,124,124,0,5,45,74,50,True,True,True,True,True,0.4032258064516129
40f0714a,1,attention,120,2.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,120.0,2023-12-15T09:00:06.859504938+00:00,True,00cc836d45fd6accc0d1f3a937a6fbf795d585e1a8f91400a3f8486a0df98fc9,c93c8a45271000744d93f63c0e351bb6790e2d507ed949e5cdd6fa3e742bed33,12,12,0,6,0,6,6,True,False,False,False,False,0.5,18,18,0,13,0,5,13,True,False,False,False,False,0.7222222222222222,124,124,0,5,45,74,50,True,True,True,True,True,0.4032258064516129
40f0714a,1,attention,300,5.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,300.0,2023-12-15T09:00:06.859504938+00:00,True,21c51dfd35fcf6e262edcfed55c1cdea66fbf3423a93e82143cdcbba254eb656,c93c8a45271000744d93f63c0e351bb6790e2d507ed949e5cdd6fa3e742bed33,30,30,0,19,0,11,19,True,False,False,False,False,0.6333333333333333,0,0,0,0,0,0,0,False,False,False,False,False,,124,124,0,5,45,74,50,True,True,True,True,True,0.4032258064516129
40f0714a,1,engagement,0,0.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,0.0,2023-12-15T09:00:06.859504938+00:00,True,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0b9006404bd4d06a5518a0250da6eff6c395bfc79127e2b896f9e85a96db0a11,0,0,0,0,0,0,0,False,False,False,False,False,,30,30,0,1,20,9,21,True,True,True,False,False,0.7,124,124,0,54,22,48,76,True,True,True,True,True,0.6129032258064516
40f0714a,1,engagement,30,0.5,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,30.0,2023-12-15T09:00:06.859504938+00:00,True,42432a07de65dfcf28ce00d8e8f332d299b5cfac96f69d3b83b1a4414f4cf5b3,0b9006404bd4d06a5518a0250da6eff6c395bfc79127e2b896f9e85a96db0a11,3,3,0,0,3,0,3,True,False,False,False,False,1.0,27,27,0,1,17,9,18,True,True,True,False,False,0.6666666666666666,124,124,0,54,22,48,76,True,True,True,True,True,0.6129032258064516
40f0714a,1,engagement,60,1.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,60.0,2023-12-15T09:00:06.859504938+00:00,True,240ddd499d35a97115aa50fabd0a3c5810fbf359b2e2bb2cbea62c77b5611aee,0b9006404bd4d06a5518a0250da6eff6c395bfc79127e2b896f9e85a96db0a11,6,6,0,1,4,1,5,True,True,True,False,False,0.8333333333333334,24,24,0,0,16,8,16,True,False,False,False,False,0.6666666666666666,124,124,0,54,22,48,76,True,True,True,True,True,0.6129032258064516
40f0714a,1,engagement,120,2.0,40f0714a__day2____2023.12.15T11.55.06p03.00,gpn_data__40f0714a__day2____2023.12.15T11.55.06p03.00,2023-12-15T08:55:06.859504938+00:00,1556.8816800117493,True,120.0,2023-12-15T09:00:06.859504938+00:00,True,906a3b7e85333ee1f70d59864c0fd219708b621647c5e2d27a0f6b45e60e965c,0b9006404bd4d06a5518a0250da6eff6c395bfc79127e2b896f9e85a96db0a11,12,12,0,1,7,4,8,True,True,True,False,False,0.6666666666666666,18,18,0,0,13,5,13,True,False,False,False,False,0.7222222222222222,124,124,0,54,22,48,76,True,True,True,True,True,0.6129032258064516
